character,line
Petrov,"I agree. Uh, these inhumans are not our enemies. In fact, should their numbers increase, my country is prepared to establish a home for them within our borders, a sanctuary state, where they could live in peace if they so choose. Build a community, teach us about themselves."
Morse,All the inhumans in one spot? That's one-stop shopping for Malick. I'm putting my money on this guy Petrov.
Yakimura,"Whether they are human or alien is not the issue. Their powers are the issue. And let's face it, each of our nations would rather have that power on our side. This is an arms race, and sending any inhumans we may find off to Russia is like sending them our nuclear weapons."
Zuma,They are not weapons.
King,"Weapons or not, I think this is a very naive and dangerous proposition. To put them all in one place? They could organize, rise up against us."
Yakimura,There are hardly enough of them to be.
King,Not yet. But who knows how many more are coming?
Morse,"Are you listening to this, Hunter?"
Hunter,I'm listening.
Morse,The Australian sounds paranoid.
Hunte,"I'm in her room now. Whatever she's hiding, I'll find it. Oh, bloody hell. I knew it. Creel's leaving his post. Making a run for it."
Simmons,"Here we have a sample of Daisy's blood taken two years ago, before she was exposed to terrigen. When we add the terrigen. The reaction is what we'd expect."
Lincoln,Terrigenesis.
Simmons,"Dr. Fitz, if you wouldn't mind. Here, we have the same blood, but watch what happens when we add a sample of Creel's blood to the mix. It not only stops the terrigenesis process. It breaks it down."
Fitz,Creel's blood is protecting hers.
Lincoln,A vaccine against terrigenesis.
Simmons,"Potentially. It can't reverse the effects once someone's transformed, but..."
Lincoln,This could virtually put an end to...
Daisy,"To us? I'm sorry, but isn't that what you were gonna say?"
Zuma,"We do not believe the inhumans are a plague or weapons. I support Mr. Petrov's sanctuary state, and I propose we vote on the matter."
Chen,I second that.
Talbot,"If the Russki turns out to be the inside man, this vote could be a bad thing for us. We've got three yeas, two nays. If I vote yea, he's gonna have a lot of inhumans in his backyard when the sun comes up, you know?"
May,"We've caught an encrypted text going out. Looks like it's from Ellen King. Hunter, are you in her room?"
Morse,Hunter's off mission. He's chasing Creel. Can you decrypt the message?
May,Decrypting. “Move... Him... Now.” We need to get in her room.
Morse,Copy that.
Hunter,"That truck looks like a good place to hide. Easy way out. Ohh, guns. Why does no one ever listen to me?"
Morse,"May, I've got something. She's got an inhuman locked up and sedated for military experiments, but I'm not seeing a Malick connection."
May,Any word from Hunter?
Morse,Radio silence.
Hunter,"Bobbi and May, we've been set up. We need to get Coulson and Talbot out of there now."
Chen,"Before we vote, I'd like to thank Dr. Lundwall for helping us to better understand inhumans."
Petrov,Yes.
Chen,"If the vote is passed and the sanctuary state is approved, it will in no small part be each of..."
Talbot,I'm sorry. I'm gonna have to postpone this vote. Guards! It has come to my attention that we have a traitor among us. Arrest this man.
Coulson,What the hell are you doing?!
Chen,"What is the meaning of this, General?"
Talbot,He's been spying on us.
Coulson,"Talbot, stop this."
Talbot,"This man has violated our lives, he's violated our rooms, and he's violated our trust. He's a liar, and a fraud. This man is not Dr. Sean Lundwall. His real name is..."
Malick,This is Phil Coulson. The Director of HYDRA.
Coulson,You're inside man.
Talbot,Kumbaya.
Hunter,"I hate to be a buzzkill, but this is a gun-free zone, so I'm gonna have to take that off you."
May,"Hunter, what's going on?"
Hunter,They've got Talbot's son.
May,What?
Hunter,"I'm pretty sure it's him, in one of those gel-matrix cubes."
May,Malick. He's blackmailing Talbot.
Hunter,Why would he do that?
May,To betray Coulson.
Morse,Standard-issue HYDRA. Print detection so no one else can use it.
May,"Great. Coulson's in trouble, the place is crawling with armed HYDRA Agents, and we have no weapons."
Hunter,Not strictly true.
Hunter,Buon appetito.
Morse,I love you.
May,I don't hate you quite as much.
May,"You two, find Coulson and Talbot. I'll find Talbot's son."
Lincoln,"We can't save everyone, Daisy. And not everyone who can change should change. That's why Jiaying was so selective at Afterlife."
Daisy,She was also crazy.
Lincoln,Not about this. There is a balance that has to be maintained. Things are getting way out of whack. A-a vaccine might not be a bad thing.
Daisy,Do you even hear what you're saying? You sound like one of those hate groups that's been trolling the Internet... the... the watchdogs or whatever they're calling themselves. “Kill the aliens and take back the planet.”
Lincoln,That's not what this is about. It's about giving people a choice.
Daisy,It's a birthright. It is not a choice. And maybe things are getting out of whack because it's our time.
Lincoln,Do you think it was lash's time? Was it his birthright? Don't you think Dr. Garner would have liked to have had a choice?
Daisy,"All I know is that if the government got their hands on a vaccine, it won't be a choice. They will wipe us out. We do not have a disease, Lincoln."
Lincoln,"Technically, it is a disease. I studied this. Any disturbance of structure or function of the body..."
Daisy,"Oh, boy, someone went to med school, so, everyone, shut up and listen."
Lincoln,"Yeah, I wasn't hacking my way through life."
Malick,"Some of you know me. You know that I served on the world security council. You know the good works that my foundations do. Some of you don't know me yet, but you will. We'll work together to do good for the world. But what do you know of Phil Coulson, a man who claims to feel compassionately about these inhumans? Let's peel away some of the layers and see what's inside. Phil Coulson is no friend to the inhumans. In fact, he'd like to exterminate them, which is why he was trying to manipulate this group into putting them all in one place."
Coulson,"He's lying. That's not what I want, that's what he wants."
Malick,"You're all welcome to believe him, but my reputation speaks for itself. This is a gel-matrix tank. Mr. Coulson developed the technology to keep the inhumans in suspended animation, but, in fact, with a mere flick of a switch, from any remote location, he can shut them off, killing them instantly. I think we've had enough of Mr. Coulson. Let's lock him up until the officials arrive."
Coulson,What did he do? Who does he have? Talbot!
Giyera,These are the healthiest we could find. Lucio has frozen them in place for you. I hope they're acceptable.
Hive,Yes. Well done.
Giyera,One will be your host?
Hive,I have a better use for them.
Hive,"Yes, they are innocents. But they will serve the greater good."
Coulson,"You gentlemen interested in changing jobs? Good guys are hiring. You don't get to kill people in cold blood, but we got a really good retirement plan. Where's your boss? Didn't have the guts to do this himself?"
Malick,Yes. But I also have money to pay people to do my menial jobs.
Talbot,"All right, I kept my end of the bargain. I delivered Coulson. All the delegates are on your side. Now give me back my son."
Coulson,"Malick, you son of a bitch."
Malick,I'm sorry. I can't do that.
Talbot,No. We had a deal!
Malick,"Yes, but, unfortunately, you must all be sacrificed to the greater good."
Coulson,Why go to all this trouble?
Malick,I'm building an army.
Coulson,And another army will stand to fight them. You won't be able to convert them all.
Malick,I won't have to. Kill them.
Talbot,Do me a favor and shoot him first. I'd like one moment of peace before I go.
Coulson,"You didn't know he was gonna double-cross you? He is HYDRA, just sayin'."
Talbot,I knew he's... do you think I don't know? Do you think I'm stupid?
Coulson,Then what are you doing in here? Doesn't seem like a very smart plan.
Talbot,"I have an inside man. Like I said, I trust him with my life. Where's my son?"
Creel,"He's still with HYDRA. Hunter found him, but he almost blew my cover. I had to hurt him. A little."
Talbot,Come on. Open this thing up. Bust these cuffs off us.
Creel,Go on! Get out of here!
Coulson,Give me a hand!
Talbot,Got it! Let's go!
Talbot,What do you want to do with this hand? It's kind of freaking me out.
Coulson,"Stop, stop. Give me that. Why didn't you tell me Malick had George?"
Talbot,I couldn't. He took him as soon as I was appointed to the ATCU. Told me he'd kill him with the push of a button if I told anybody. He's the kind of guy who would do exactly that.
Coulson,And Carla?
Talbot,She knows. She blames me. I sent her someplace safe.
Coulson,Come on. We're gonna fix this. We're gonna fix everything.
Hunter,Were we the only ones that got the “no weapons” memo?
Morse,I'm bored of this. Cover me.
Hunter,We're in the conference room. No sign of Coulson or Tal... That doesn't make us even.
Talbot,Creel! Where's my son? Where's my son?!
Man,I don't know.
Coulson,"I need you to find Malick. There's only one road between here and the airfield, so there's a chance he hasn't left. If you find him, stay with him. I want to know where he's going. The rest of us will focus on trying to find Talbot's son."
May,"Yeah, Coulson, about that."
Daisy,I'm sorry. Sorry I got a little militant about the vaccine. I-I don't know what's going on with me right now.
Lincoln,"You know, I'm envious of you."
Daisy,Why is that?
Lincoln,"You have this natural Zen thing with your powers. Maybe you got it from your mom or hanging around May. Whatever it is, I wish I had it."
Daisy,What are you talking about? You were like... you were like the Zen master when we were at afterlife.
Lincoln,"It was easy there. No stress, no fear. Here, not so much."
Daisy,"Well, maybe I can help you."
Lincoln,"I don't know if it can be helped. For you, controlling your power is like finding peace. For me, it's a... a war inside my head. I just don't want to lose control."
Daisy,"Sometimes, it's good to lose control."
Coulson,He's gonna be okay. He just needs some rest. He won't remember any of it. Carla would be very happy to know you made it right.
Talbot,"Well, I had a little help."
Coulson,"That's what partners are for, you know?"
Talbot,Call me Glenn. Occasionally.
Coulson,"I'll leave you alone now. I informed our agents down under about Ellen King's inhuman. They managed to get him out. He's still sedated, but getting treatment."
May,Any word from Bobbi or Hunter?
Coulson,"Not yet, but I'll keep trying. There's one more thing."
May,What?
Coulson,"Malick is supposed to be the last head of HYDRA, but I can't shake this feeling that he's reporting to someone else."
May,Someone more powerful than Malick?
Coulson,Someone or something.
Malick,"I hope your experience with Coulson didn't sour you. It's still a noble and worthwhile idea, and I'd like to help you any way that I can."
Petrov,"Thank you, Mr. Malick, and thank you for this incredible ride home."
Malick,"It's my pleasure, anything for a friend."
Petrov,"There are a few obstacles in my country, but with your influence, we should be able to work them all out, and then we shall have our sanctuary state."
Malick,To a place where all inhumans can live peacefully and not have to worry about the likes of Coulson.
Petrov,Cheers to that.
Coulson,"Hunter, Bobbi, are you there? Come in. Over."
Hunter,"Sorry. Can't talk right now, boss. We're in the belly of the beast. We'll call you when we land. Wherever that may be."
