character,line
Edwin,"Charles, the crazy homeless guy who lives in the alley... he... he ... he... must have put a curse on me or something. He made me see, this. I-I saw this."
Coulson,I'm gonna go check it out.
Edwin,You got to get me out of here before they come and kill me.
Daisy,"Oh, okay, okay. We will protect you. But how did you know that it was HYDRA who's coming?"
Edwin,Because that's what she'll yell when they come out of the sky.
May,HYDRA!
Agent,Six o'clock!
Edwin,"Help. Save me, please!"
Daisy,Don't worry. I'll get you out of this. Just lay low for a second.
Edwin,"We're running out of time. Daisy, this is where I die. No... No! The man's Inhuman. The homeless man's Inhuman. They're after him! No! No!"
Charles,I was hoping you could help.
Coulson,"Hey. Hey, hey. You all right?"
Linconln,"Daisy, talk to me."
Coulson,Breathe.
May,We need medical!
Coulson,I know. I'm sorry. We lost one.
Daisy,"No. No, no, no."
Lincoln,What's wrong? What is it?
Daisy,It hasn't happened yet.
Malick,"He is risen! What an improvement. Last time I saw you, you looked like an extra from “Dawn of the Dead.” And now... now you're a man who can inspire. To what do we owe this miraculous turnaround?"
Hive,To your patience. A thank-you is overdue. For bringing me back.
Malick,"Well, I didn't exactly move Heaven and Earth, uh, but I did move a lot of earth, money, manpower, anything to make it happen."
Hive,I'd like to know why.
Malick,Why?
Hive,"Meaning, to what end?"
Malick,"Why? I, uh... My family, my ancestors were taught to believe that if we managed to return you from that godforsaken place that we would be rewarded."
Hive,With what?
Malick,"Together, we are supposed to take over the world."
Hive,And what does that look like to you? You have $9.2 billion. The influence that comes with any object of your desire can be yours. That's not enough? What can I give you that you couldn't have before?
Malick,"Look, I've dedicated my life, surrendered my life to a higher power."
Hive,"That's the word, power. And that's what you seek. Not wealth or control or clout. No, true power. How does that sound?"
Malick,Intriguing.
Hive,It's time to go above ground and finally show you what true power really feels like.
Simmons,You're sure it was the future?
Lincoln,My whole face was covered in...
Daisy,Mmm-hmm.
Fitz,And Coulson shoots you?
Daisy,Yep.
Coulson,"Then I'll just ask the question that someone should ask at some point, is this even possible?"
Fitz,"Technically, it's-fourth-dimensional perspective."
Simmons,"Well, Hermann Minkowski would say yes, for one."
Daisy,That guy Edwin predicted everything that happened.
Lincoln,"We had a similar experience with Raina, remember?"
May,That's a dumb question.
Coulson,"Okay, got it. So, we all agree it's possible. Now what?"
Daisy,I can change it.
Daisy,"We can reverse-engineer the visions, figure out where this went down, and get there ahead of it."
Simmons,Save that poor man.
Fitz,"You can't. I mean, fourth-dimensionally speaking, is all. If you saw the future, then that's the future."
Daisy,"I don't want to believe that. I can't explain how it felt, but it was awful. I felt so helpless. I was inches away from him. I have to save him."
Lincoln,Edwin called in with your name for a reason. Maybe you're meant to change it.
Coulson,"And we know what this homeless man, Charles, looks like."
May,And we're running a search.
Coulson,"If Daisy can remember details about the location and we get there in time, we..."
Fitz,"Guys, there is no time. She glimpsed the fourth dimension. Time is an illusion. It's how we perceive the fourth dimension. Simmons."
Simmons,It's mathematics. He's talking about space-time.
Fitz,"How do you... How can I explain this? Right. We're 3-D, yeah? Okay, but imagine... imagine we lived in a 2-dimensional existence, flat, just like a piece of paper. We wouldn't be able to conceive of three dimensions, of... of... of a... a cube or anything that's not 2-dimensional, okay?"
Coulson,Yeah.
Fitz,"Right, so, we flat paper people would perceive this 3-dimensional cube as many separate 2-dimensional moments. As time passing the point on the line traveling through space and time."
Simmons,"But, in fact, the cube, the line is fixed."
Fitz,"Yeah, it's just sitting there. There's no future. There's no past. It just... It just is. And nothing you can do will change that."
May,You're hurting my brain.
Coulson,"Look, I don't know if Fitz is right or if I even understand what he's saying, really, but HYDRA has this guy. And we got to try to stop them. I think I might have a strategy."
Lincoln,We're all ears.
Coulson,All we have to do to guarantee that we change the outcome is not let Daisy out of the base.
Daisy,What? No. I have to go help him.
Coulson,"The one thing we know for certain is that Daisy was at the center of these visions, whereas May doesn't appear in any of them."
Daisy,"Look, I get the logic, but I can handle this myself."
Coulson,I'm sorry. May goes instead.
Daisy,"Coulson, I was meant to save him."
Coulson,"If you want to try to stop this man from dying, then this is how we're doing it. Understood? Lincoln and I will chase down any intel we can on the homeless man. Daisy, remember every detail you can about where this happens, and then we'll send May. No one else goes. I won't pick up a gun until this is finished. And Fitz-Simmons will stay out of the damn snow. Are we clear?"
Coulson,"Got to admit, this time stuff's always been a little over my head. Like in “Terminator,” if John Connor's alive and able to send his friend back in time to save his mom to make sure he's born, doesn't that mean he doesn't have to?"
Lincoln,"I, uh, I never saw the original “Terminator.”"
Coulson,You're off the team.
Lincoln,"What's... What's tripping me out is that we only knew to try to save the guy because he heard Daisy's name when we went to try to save the guy. I know, right? But that's what makes me think it happened for a reason. It's design."
Coulson,"Sure. We're all part of some grand plan. Only problem is, we never know what the plan is."
Lincoln,"No, I-I mean, Inhumans were designed. And our powers were designed not to be random, but to fill a need, a gap that's missing. So Raina..."
Coulson,Everything she said came true.
Lincoln,"Yes, but because of that, Daisy was able to stop Jiaying. Daisy will be able to help this guy Charles, whoever he is."
Coulson,"Change the outcome? I hope so. Your face was covered in blood. That's him. Charles Hinton. Last known address. Sadly, it looks like Charles did not live alone. Send a team."
Agent,"Yes, sir."
Lincoln,"I wouldn't worry about me, sir. You should worry about yourself."
Coulson,Because Daisy saw me shoot her?
Lincoln,Because I'd kill you if you did.
Charles,I was hoping you could help.
Daisy,"There... There's a red metal staircase nearby. It's a rooftop, 20 stories, at least. And the light was weird, maybe a... a... a flashing billboard behind me? I wish I could remember more clearly. They're probably taking him there now. And whatever bad thing happens, I feel like it happens tonight."
May,What are you doing?
Fitz,I'm trying to find the building. I've retasked the S.H.I.E.L.D. servers to search for keywords we're feeding in.
May,Not all the servers.
Daisy,"Yeah, all of them."
May,Daisy...
Daisy,"May, if I'm not allowed to go on the mission myself, then I'm sure as hell gonna do everything I can from here."
May,Not all of them! Got it?
Simmons,"She and I have built a similar algorithm to find Dr. Garner, and a number of the servers are running it. We're both understandably desperate to find him."
Fitz,No worries. I'll leave those servers alone.
Simmons,Do you think we can do it? Change the future? Every move we make changes the future. The real feat would be changing the past.
Daisy,It's you.
Polly,"Oh. You touched him, didn't you?"
Coulson,"Charles Hinton's wife. He was a teacher, well-liked, but he walked out on her and their 18-month-old daughter in July."
Simmons,Walked out? Why?
Polly,It drove him crazy.
Daisy,When did it start?
Polly,"It was a Sunday. We'd just gotten home from the farmer's market, and it started to pour. Charles ran out to the yard to bring our daughter's toys inside. And I hear him howl like he hurt himself. I ran out and found him on the ground covered with some kind of crust. I took his hand and we saw flashes, random events, ending with a horrific car crash."
Daisy,"He sees it, too?"
Polly,"We just sat there, shocked. But then, leading him inside, it happened again. We saw... We saw my mother in a hospital bed. Code blue."
Daisy,So you had to stop physical contact?
Polly,We thought we were going crazy. But it would happen any time Charles touched anyone. He and that person would both see someone's death.
Daisy,A death?
Polly,"That was probably enough to make Charles go mad, but then it got so much worse a few days later when..."
Daisy,The visions started coming true. Did he ever try to stop them from happening?
Polly,"Of course! Of course he tried, over and over. That's what sent him over the edge, I guess. He couldn't make a difference. Not one. He was powerless."
Daisy,Is there any other detail you could share with us that could help? Could you tell us about the bird?
Polly,Bird?
Daisy,"Charles carved a little bird, I think it was a robin, out of wood."
Polly,"He did? That's our daughter's name, Robin. Charles left in the night, and he didn't take anything but a jacket. He left because he would never be able to hold his little girl again. At least, not without her crying and screaming and seeing death."
Hamilton,"What's so pressing that couldn't wait a few days, Gideon?"
Malick,"Well, you know me. I seize opportunity. This state-of-the-art prosthetic contains some hardware manufactured by you here at Transia. The nerve-wire interface, to be precise."
Hamilton,Okay.
Malick,"And I'm aware your company's been working on an exoskeletal limb-assist prototype for the Defense Department using this same technology. So, I'd like to buy it."
Hamilton,Buy one of our leading patents.
Malick,"No, no. The company."
Hamilton,"Can you repeat yourself? I must be losing it, but I thought I just heard you..."
Malick,"I'd like you to sign your company over to me,"
Hamilton,"for a fair price, of course. Yeah. Uh, look, there's no love lost between us. And though I respect the brass it took to make that pitch, I'm really not into people wasting my time. I hate it."
Hive,This would be in your best interest.
Hamilton,Who the hell is this?
Malick,This man has my full authority to negotiate this deal.
Hamilton,"Negotiate? Gideon, there is not a chance in hell that I am gonna sell you a single share of this company, let alone controlling interest."
Hive,Let me show you what will happen.
Charles,I'm sorry.
Hamilton,"Oh, God! Okay! I'll give you what you want. Please. There, okay? Just leave! Leave us alone, okay?! Please!"
Hive,You're confused. I said I would show you what will happen.
Charles,I can't believe this.
Giyera,Our men are taking control of the building as we speak.
Malick,This is what we went to all this trouble for? What do you want with this?
Hive,I want you to put it on.
Malick,Come on.
Hive,"Whether you'll admit it or not, Gideon, the one thing you crave and have never felt is true power. The kind that I, Giyera, even Charles there possesses. Put that on, and you will."
May,You still think you should be going.
Daisy,I know I can do it.
May,And you think I can't.
Daisy,I-I have an advantage.
May,"I can't cause earthquakes, but I'm faster than you."
Daisy,Foresight. I know what's coming.
May,Then get off your ass and show me.
May,You can picture this fight in the security office?
Daisy,"Yeah, I only get to Charles a few seconds late."
May,"So, let's lay out the room as best we can. They'll be the guards, and you show me how to get through it a few seconds faster."
Daisy,"Okay. Yeah, all right. There's a... a bank of servers on the left side, and we'll need chairs on wheels. Two of them and two more bodies."
Coulson,Make sure they have a security team watching the house. And buy the little girl something nice.
Agent,"Yes, sir."
Daisy,"No, Fitz, you're supposed to... What's your name again, man?"
Doug,Doug.
Daisy,Doug. You're supposed to come in on the heels of Doug.
Fitz,Okay.
Daisy,"And, Lincoln, I'll just... I'll give you a separate cue to come in."
Lincoln,I'm playing “freak out and go for the alarm” guy.
Coulson,Good luck with that.
Daisy,"All right, reset! Right when she opens the door. Ready whenever you are, May."
Daisy,Shoot him.
May,Bang!
Fitz,"Please, no!"
May,Bang! Bang! Bang!
Daisy,Under the table!
May,Bang!
May,Simmons. Fall down!
Simmons,Sorry.
Daisy,"Lincoln, go. Grab the knife."
Coulson,Wish we could practice every moment of our life like this.
Daisy,That was terrible. Fitz?
Simmons,You come right after Doug.
Fitz,"Okay, I come in right at the heels of Doug!"
Daisy,"And, May, are you telling me that is your best side kick?"
May,I was trying to miss her face.
Daisy,It would be so much easier if...
May,If I had your powers?
Daisy,"Well, it wouldn't hurt. All right, it's got to be faster. Come on. Reset. Reset."
Malick,It does feel good.
Hive,Yes. But crushing objects with your hand isn't the sensation I was talking about.
Malick,Okay.
Hive,"If you want to feel true power, crush him."
Hamilton,"No. Please, God, no. No!"
Malick,What will that achieve?
Hamilton,"No, no, no! Gideon, please, don't do this! I'll give you anything! I did! I'm too young to die! God! Oh, no!"
Hive,"I know you've had people killed. You've even considered shooting someone. But to drain a man's life with your own hand, to feel the life go out inside him. As Mr. Coulson did with me. That look in his eyes. A feeling so powerful, it scared him. Enough to leave that hand behind. But you don't fear anything, do you?"
Daisy,Reset. Reset.
Simmons,You don't think May can conquer this.
Fitz,I'm just worried about what turn of events is gonna stop her from going.
Simmons,"Oh, come on."
Fitz,‘Cause we already know that she doesn't.
Simmons,I refuse to believe anything is completely inevitable.
Fitz,We'll see.
Daisy,Ready when you are!
May,Bang! Bang! Bang! Bang! Bang!
Daisy,Lincoln.
Daisy,That was pretty damn good.
Agent,"Sir, we found the building."
Daisy,That's it.
Lincoln,"And shocker, the only way in is through their security office on the ground floor."
Coulson,"Transia Corporation, I know of it, but what would Malick want in there?"
Fitz,"I used their nerve-wiring interface in your hand, sir. It's cutting edge, to say the least."
Simmons,"Okay, this is getting crazy."
May,It's been crazy.
Coulson,"All right, May, surgical strike. And we agree, no comms on this."
May,HYDRA will be listening.
Coulson,And know we're coming if they really have a fortune-teller on hand.
Daisy,"And if you see Charles, do not go up to the roof, even if he..."
Lincoln,"Uh, what does that mean?"
Coulson,Intruder.
Agent,"He just walked in, sir. Surrendered himself."
May,Why?
Andrew,"Lash is taking over. I'm about to turn for the last time, May. I came to say goodbye."
Coulson,"Well, at least this day can't get any weirder. I can't believe I'm saying this, but May can't go."
May,"What? Yes, I can!"
Coulson,You heard him. Andrew's going away for good. You have to...
May,That man is a killer. I have no loyalty to him. The man that I cared about wouldn't do those things.
Coulson,"He wasn't himself. And now he's saying he may never be himself again. If you don't go be with him right now, you're gonna regret that for the rest of your life."
Daisy,"I'll do it, May."
Coulson,Absolutely not.
Daisy,"Sir, I'm the best choice to handle this, and since Bobbi's gone, I'm the only one left who can."
May,"You're not unstoppable, Daisy."
Daisy,I'm willing to put that to the test.
Coulson,And test Fitz's theory that all this will play out just as you envisioned?
Daisy,"Everyone else stays back to make sure we're still altering the end. You, Lincoln, no one leaves H.Q. Coulson, I can do this. I am meant to save this man. I can feel it. Let me go."
Coulson,"The assault team will remain on the Quinjet unless needed. Fitz will tap the Transia building's security feeds to get eyes on you. And remember, we don't know what happens after that last instant. It might not be pretty."
Daisy,I know.
Coulson,"Hey. Watch your back. If it goes south, get out. Don't try to be a hero. And for God's sake, Skye, come home."
Daisy,"It's Daisy, sir."
Coulson,"Damn it. Daisy, right, Daisy. Just... come home safe."
Andrew,Shouldn't you be behind glass?
May,I'll get out when I need to.
Andrew,"So, what's in the I.V.?"
May,"Something Simmons has been working on, a potential vaccine. Never been tested, may not even work, and even then, only on Inhumans who haven't changed yet. But since you're still transitioning..."
Andrew,So it's a Hail Mary.
May,"It's a long shot, yeah. If you're gonna say something, say it, ‘cause I'm not gonna stay long."
Andrew,"I'm not here to repair. I know I can't fix any of it. I just... I've been thinking it through, trying to think through like a psychologist."
May,Spit it out.
Andrew,I wanted to tell you that I know becoming Inhuman changed me.
May,And you needed a PhD to figure that out?
Andrew,"What I'm saying is I... When I said before, that I'm the same man you married..."
May,That's not true. You weren't a killer when I married you.
Andrew,I know. I know that now. And a little of him is in me all the time. That was him talking.
May,And there's some of you in him.
Andrew,"That allowed you to talk me down? Yes. But this time, when I turn, I... I'm afraid I'll be gone forever."
May,"If you could fix it, if you could change the past, would you?"
Andrew,"Yes! But I want this monster in S.H.I.E.L.D.'s hands because despite knowing my actions were wrong, I still feel that I was doing it all for an important reason."
May,That's the monster talking again.
Andrew,Maybe. But I feel like he's fighting for a cause we don't understand yet. And I don't know. You might need him.
Fitz,"We're tapped in. It's a pirated wireless signal, so touch and go."
Coulson,Can you find the security office?
Lincoln,Wait.
Fitz,Is that Giyera?
Simmons,That's him. I'd know his face anywhere.
Coulson,"You hear what Andrew was saying, Lincoln? Even he thinks he's serving some higher purpose."
Lincoln,"Yeah. Maybe it's true, then. Maybe Daisy and Charles were brought together for a reason."
Coulson,"Could be. Also, could be you all are crazy and this is pointless and nothing we see here will make any sense. What?"
Lincoln,Was that Ward?
Fitz,"Unfortunately, I think that's something else."
Simmons,My God. What is she walking into?
Andrew,Would I change things if I could? You weren't asking about becoming Inhuman.
May,I was talking about us. Every terrible thing that has happened to you could have been avoided if you'd never met me.
Andrew,I wouldn't change a thing.
May,I would.
Andrew,"Well, you're still the center of the best moments of my life. Whether this vaccine works or not, right now, with you here, is exactly where I'm supposed to be."
Daisy,One-way mirror.
Coulson,Guess it's a good thing I was here.
Daisy,How did you know that...
Coulson,"We've been monitoring the security feed. Oh, and by the way, your chances of not going up to the roof just evaporated. HYDRA's already taking Charles there now. Get moving."
Daisy,Okay. Wait. What are you gonna do?
Coulson,Find Grant Ward. Yeah. Day got weirder.
Giyera,"They've breached the security office. Mr. Malick is taking the company's helicopter, but I'd rather sneak you out another way if S.H.I.E.L.D. is present. We'll try to scramble their communications. Should I give the order to kill any S.H.I.E.L.D. agents?"
Hive,Only if they're human.
Fitz,"So, the security entrance, north side."
Lincoln,"All right, let's go!"
Simmons,And we?
Fitz,"We don't go any closer. We stay here, without a cloud in the sky. Maybe Daisy didn't see the future."
Lincoln,Sir.
Coulson,"Ward was here, 20th floor. You two go with Lincoln. Work your way up. We'll take the elevator and work down. Let's go."
May,"So, now we wait and see, I guess."
Andrew,I'm sorry to drag you away. Looked like you guys were prepping for a mission.
May,"Long story. Though Daisy's so confident in her ability as an Inhuman, she believes she can change the future."
Andrew,That's funny. We're trying to do the same.
Daisy,Aah!
Malick,"Power is intoxicating, isn't it? And he's right, you never really feel it until you take someone else's away from them."
Fitz,"Coulson, come in. Where are they?"
Simmons,I just had an awful thought. What if the death Daisy saw was her own?
Coulson,"Lincoln, do you read? All units, stop! Do not pursue! Lincoln, where are you?"
Lincoln,I have eyes on Ward.
Coulson,"Do not engage. I repeat, do not engage. Lincoln, we don't know what we're dealing with here. Pull out."
Malick,Time to say goodbye.
Charles,Ohh.
Daisy,I was sure I could save you. But you were meant to save me.
Charles,I finally made a difference.
Fitz,It's not snow.
Simmons,I think we're supposed to hold hands now. Maybe some things are inevitable.
Charles,"I made this for my daughter. I couldn't bear to leave them, but I had to protect Robin from this."
Daisy,You did.
Charles,But now I'm afraid that she could grow up to be like me. So she will always need protection. I was hoping you could help.
Daisy,"Yes. I'll protect her, I promise. Always."
Charles,I'm so sorry.
Hive,I want you to go there.
Giyera,Is that where they manufacture the Exo-Skeleton hardware?
Hive,That's not the technology we are interested in.
Giyera,"Yes, sir."
Malick,"I shouldn't have to remind you that you work for me. You're the head of my security, and you should be by my side at all times, protecting me."
Giyera,"No, sir. I'm right where I'm supposed to be."
Hive,Is he all right?
Giyera,"He's fine, though he sounded a little strange."
Hive,Strange how?
Giyera,He sounded afraid.
