character,line
Mack,Thanks. I'm just trying to help you out. Why you being so cold?
Elena,"I'm not being cold. I just got hit by a giant fireball, I lost my favorite jacket, and you're treating me like a niña. Give me that."
Coulson,You okay?
Daisy,"Better than them, apparently. Anything on Robbie?"
Coulson,No. His camera's all glitchy. The feed keeps cutting in and out.
Daisy,Going through the fire probably didn't help. Oh. Hang on. We got something.
Robbie,Is this thing on? Anyone seeing this?
Man,We do.
Robbie,What the...?
Fitz,"Looks like the power cells from Momentum Lab, except economy-sized."
Simmons,"Morrow has created a giant battery for himself, filled with quantum energy."
Fitz,"Well, not “created,” exactly."
Simmons,"No, no, no! Don't go in there!"
Fitz,Robbie? The comms must be fried.
Coulson,What the hell is that?
Simmons,What's that object on the wall?
Fitz,Hope it's not cesium again.
Simmons,Cesium? Is that what ignited the entry hall?
Fitz,"Based on the spectral analysis of Yo-Yo's jacket, yeah. It's highly unstable."
Simmons,"And pyrophoric, yeah. Reacts on contact with water. First carbon, now cesium, it's like Morrow is testing his abilities, making his way through the periodic table. Who knows what other traps he's set?"
Fitz,I do. I've seen that setup before.
Eli,Don't touch that.
Coulson,Oh. Eli.
Eli,"You don't belong here, Robbie. Go home. Please."
Robbie,I will... once you're dead.
Daisy,What the hell just happened?
Coulson,Robbie's down.
Daisy,I'm going in.
Coulson,"Daisy, wait. You realize we're trying to hide you from the press, right?"
Daisy,“A...” I don't care. “B...” that wasn't me.
Simmons,"Um, guys, the problem is bigger than you think. There's something in that building everyone needs to see."
Coulson,The “demon core?” Seriously?
Mack,You cannot make this stuff up.
Fitz,I didn't name it that. The physicists at Los Alamos did. This is the last image before Robbie's feed cut out.
Daisy,They do look awfully similar... whatever they are.
Simmons,It's a fail-safe.
Fitz,"It's a fuel source. Well, it's both... powering not just the cell, but Eli himself."
Simmons,But it's also the perfect insurance policy to keep us all at bay.
Mack,"Now... Now, when you say “fail-safe...”"
Simmons,See this beryllium lid? It's a neutron reflector rigged to drop at the touch of a finger.
Fitz,"If that lid drops into place, it would trigger supercritical mass."
Daisy,"Time-out. Fail-safe, supercritical mass... are you guys talking about what I think you're talking about?"
Coulson,"Eli's made his way through the periodic table, all the way to plutonium."
Mack,Alright. And if Matchstick messes with it?
Coulson,Time for Plan “B.” Anyone? Feel free to chime in.
Eli,"Guess I'm not the only one with a secret. Between the radioactive plutonium and the quantum energy fields bombarding you and the carbon spike, a normal person would have been dead 10 times over, but... I guess you're not normal, are you?"
Robbie,Come closer. I'll show you what I am.
Eli,"I heard stories in prison, whispers of a demon, “Ghost Rider.” My own nephew? How?"
Robbie,"It was ‘cause of you. The night of the drive-by, they were trying to kill you, for things you've done!"
Eli,"No, it was the Bauers, Joe and Lucy. They started this! They lied."
Robbie,"You think I give a rat's ass about any of that? A bunch of scientists fighting over some stupid book? All the killing, the bodies, the lives destroyed."
Eli,"I never meant for any of this to happen, Robbie. I never wanted to hurt you."
Robbie,"We trusted you, Téo, Gabe and me. We loved you like a father and you tore it all apart."
Eli,I know.
Robbie,Why? Why'd you do it? Become a killer?
Eli,"Well, I guess it runs in the family."
Robbie,You had a PhD. You had us. You had a good job.
Eli,"A good job? Those gueros at Momentum thought they were doing me a favor. They looked at me like they were better, like they were smarter! The condescension in their eyes... They got what they deserved."
Robbie,You had to get vengeance.
Eli,"Not vengeance. Respect! You have no idea how hard I worked every day of my life. To claw my way, just to get in that damn door. Sure, I made mistakes, like any kid. And I paid for them. But it didn't matter. From high school to grad school, no one believed in me! They thought I was cheating. They thought I wasn't capable! Shut me out. Well, guess what? Guess what I'm capable of now. I can create a city out of nothing, or I can cover it in volcanic rock. Robbie, I am becoming a god."
Robbie,You better be. Because the devil is coming for you.
Eli,Remember I gave you a chance to leave. Whatever happens next is on you.
Mace,"Agent Coulson, I took the liberty of bringing Dr. Radcliffe up to speed."
Radcliffe,"Yes, quantum cells, flaming skulls, androids... just another day at S.H.I.E.L.D., huh?"
Coulson,What's all this?
AIDA,Components from the transdimensional Arch and the neodymium core from an EMP generator.
Radcliffe,AIDA thought they could be quite useful.
May,AIDA thinks?
Coulson,Maybe about “electric sheep.”
AIDA,I take it that was a joke and does not require a response.
Radcliffe,Mnh-mnh.
Coulson,Nice to see you made it.
May,Just following orders.
Burrows,We need all hands on deck on this one.
Coulson,"Still, Director, you didn't need to come all this way."
Mace,And miss the opportunity of seeing a nuclear weapon up close? Not a chance.
Coulson,How close do you mean?
Mace,"I think it's time the public sees the Director of S.H.I.E.L.D. in action. Walk with me, Phil. I've got a plan."
Fitz,"Absorption plates, frequency mounts, resonant processor units... the results don't lie. They're perfect."
Daisy,"They might be a little snug, but they've got me close to full strength, so... thank you."
Fitz,"You're welcome. Hey, the good news is, you're definitely not responsible for the seismic activity in the area."
Daisy,As I've said... repeatedly.
Fitz,"Yeah, but now it's really true. Ah, the Arch. I take it AIDA's arrived?"
Simmons,"Don't look so excited, but yes. She's here, along with Dr. Radcliffe and Director Mace."
Fitz,"Oh, well, then, the day is officially saved."
Daisy,No love for your new Director?
Fitz,He's a lying weasel.
Simmons,We don't trust him.
Daisy,Really? What'd he do?
Mack,"All due respect, sir, that's the most ridiculous idea I've heard all day, and it's been a long day."
Mace,"I understand your concern, but I'll be right there in the mix."
Mack,"You want to send Yo-Yo back into that building to grab a hunk of plutonium, an unstable, radioactive substance."
Mace,We'd put her in a hazmat suit.
Coulson,Not sure they're built for running.
Mack,She's in no condition to go back into the field.
Elena,"I'm right here, and I can speak for myself. My condition is fine."
Mack,You're not fine. There's got to be a better plan.
Mace,"It's not your decision, Agent Mackenzie. We got to get that bomb out of Morrow's possession."
Mack,"Sir, maybe you should stick to optics and let someone else handle tactics."
Coulson,"Mack. Director, can I talk to you for a minute?"
Mack,"Elena, please, I'm trying to protect you."
Elena,"So it's “Elena” now, is it? Where has that been for the past three months?"
Mack,Come on. You know how I feel about you.
Elena,"Well, if you bothered to take the time, you would realize I have many gifts. But reading minds is not one of them."
Daisy,"So, where is this Inhuman being held?"
Simmons,"I have no idea. The Director literally made me put a bag over my head, had me whisked away."
Fitz,It's kidnapping. And he lied to everyone about it.
Simmons,"And if the Director's involved with Senator Nadeer, there's no telling what they've got planned."
Daisy,"It just doesn't make any sense. Director Mace is an Inhuman, and all that senator does is spew hate about us."
Simmons,What's wrong?
Daisy,Uh... I feel a quake coming. Is that even possible?
Fitz,The gauntlets can absorb a wide range of infrasonic waves.
Simmons,Better to shield your bones from further damage. Impressive you can feel it all the way up here.
Fitz,The epicenter's right where Eli set up shop. That can't be a coincidence.
Daisy,"Something he created in there is the cause, whether it's the power cell or..."
Fitz,"No, he's not “creating” anything."
Simmons,Here we go again.
Fitz,"There's an order to things in this seemingly chaotic universe. There are laws, okay? And one of those laws says that every speck of matter that makes up every animal, vegetable, mineral... no matter how much it changes, it comes from somewhere, belongs somewhere. Its natural state... its home."
Simmons,"It's kind of a lovely sentiment, even if it was completely unintentional."
Daisy,"So, what's the cause of the quake?"
Fitz,Grand larceny.
Coulson,"You're losing them, Jeffrey."
Mace,"Yeah, well, maybe if you backed me up once in a while, I wouldn't be."
Coulson,I won't back a bad plan.
Mace,Or any plan that's not yours or part of your agenda.
Coulson,What agenda?
Mace,"Oh, come on, Phil. Make up your mind. You want to be Director or not? ‘Cause I'm not some meat puppet who's just gonna smile and roll over on command."
Coulson,"No one's asking you to roll over, but you do have a nice smile."
Mace,"You stepped down from this job, yet ever since I took over, you've been running around on this plane, doing what you want, whenever you want!"
Coulson,You mean saving lives that kind of thing?
Mace,"I mean using fugitives and killers to do your dirty work, building robots, keeping secrets from me?!"
Coulson,You want to talk about secrets? Fine. Let's do it. Let's start with the secret plan you cut with Senator Nadeer.
Mace,Who told you about that?
Daisy,"A ghost. Did you know she has an Inhuman prisoner locked away, like some sort of lab experiment?"
Coulson,What's that phrase about glass houses?
Daisy,You're an Inhuman. Why would you want to work with someone who hates us so much?
Mace,"You want to know why? Take a look in the mirror. Senator Nadeer has photos of you in the prison with Reyes and that dead gangster he left behind, Santino Noguera. And she was gonna go public. Can you imagine the press? “Agents of S.H.I.E.L.D. working with domestic terrorists and murderers.”"
Coulson,You were trying to protect S.H.I.E.L.D.
Mace,That's the job I was hired to do. Did I let Agent Simmons go examine an Inhuman? Yeah. Did I want to know more about him? Absolutely. But I didn't have that option at the time.
Coulson,Why the hell didn't you just come to me in the first place?
Mace,"Now, why would I do that? In case you haven't noticed, Phil, we're not a team that trusts. We're not a team at all."
Coulson,Maybe you're right. But we damn well better become one if we're gonna stop Eli Morrow from blowing up half of Los Angeles.
Daisy,"Oh, that. Right. Fitz figured that out."
Eli,See this? This is water.
Robbie,Wow. I'm so impressed.
Eli,"Yeah, I forgot you weren't very good at science. You see, water's not a base element, it's a compound. Not just any compound, it's the next step in the evolution of my power, creating life."
Coulson,"You know, you might want to get a girlfriend first. Sorry to be the one to break it to you, Eli, but you're not a god. Turns out you're still just a petty thief."
Man,"We found him outside. No gun on him, just this."
Eli,"Agent Coulson, you should be dead."
Coulson,"I get that a lot. Never gets old, though. Means I'm still here."
Eli,How? I watched you get vaporized.
Coulson,"Just the fact that you're asking, “How?” shows how little you know about what happened... or what's about to."
Eli,I'm not sure if that's an insult or a threat. Either way not a good idea.
Man,Aah!
Daisy,Should be the last of them. How are we doing?
Simmons,"We're close. The core should be placed here, directly underneath the cell."
Radcliffe,"Time for you to work your magic, my dear."
AIDA,"I don't perform magic, Doctor. Magic involves deception."
Radcliffe,"Yeah, I just meant it's time to start connecting the power cells. I really need to update your cache of common vernacular."
Daisy,You really think the magnet's gonna be strong enough to hold him down?
AIDA,The neodymium core is no ordinary magnet. It enabled the Watchdogs' EMP device to knock out the power in several cities.
Daisy,I can't believe she's a robot. She's so lifelike.
AIDA,Thank you. I'm learning.
Simmons,What AIDA: neglected to add was that the core is useless unless we get the other half properly placed and we manage to get the rest of the gate up in time.
Fitz,"Yeah, we will... barring an earthquake."
Daisy,"Leave those to me, okay? Everyone leaves like we came... in one piece."
Coulson,"Robbie, can you hear me? How could you do that to your own nephew?"
Eli,"You know he's more than that, what he's capable of."
Robbie,"I'm still standing, Coulson. Oh, but it's like when we were in the other place something's pulling at me."
Coulson,He's dying in there. We need to get him out.
Eli,"What does he mean, “other place?”"
Coulson,You ever heard of the law of conservation of mass?
Eli,Of course I have. I have a damn PhD in engineering.
Coulson,"Oh, right. Sorry. Then you know matter can't be created or destroyed."
Eli,Except I've proven it's not true. I'm rewriting the laws of nature.
Coulson,"Yeah, but you're drunk on power or drinking your own Kool-Aid or drunk on Powerade... I don't know. The point is, you're not creating energy, Eli, you're stealing it."
Eli,Stealing it? From where?
Coulson,"Remember when you thought I was dead? I was actually right in front of you, trapped between dimensions. Ask Robbie, he was there."
Robbie,It's true.
Coulson,"Right now, Robbie's feeling the pull from that other place because he's trapped in a box with a bunch of quantum energy that doesn't belong here, and it sure as hell doesn't belong to you. Thus thief."
Eli,You're lying.
Coulson,"No. It gets worse. Every time you steal quantum energy, it causes a seismic rift. The more you take, the bigger the quake, which causes a problem, ‘cause, you know, plutonium."
Robbie,"Listen to him, Téo. You don't want to drag them down with you."
Eli,"Do you know how hard I had to work to get here, to achieve what I've achieved?! And you call me a thief... a fraud?"
Radcliffe,"Careful, AIDA. Our lives depend on this. Yours in particular."
Daisy,They're getting stronger. It's like riding a choppy wave.
Fitz,Did you get the other magnet to Yo-Yo?
Simmons,Yes. She's got it.
Fitz,We can't handle another tremor like that.
Simmons,"If that beryllium lid drops into place, the plutonium goes nuclear."
Daisy,"That's not helping, Simmons. I'm... I'm absorbing the quakes as best I can."
Radcliffe,How much can those gauntlets take?
Fitz,It's not the gauntlets I'm worried about.
Coulson,"Eli, wake up. Don't you see what's happening? Don't let your ego blind you to the truth."
Eli,"What you call truth, Agent Coulson, I call theory."
Coulson,"That bomb goes off, everyone dies, you included!"
Eli,"You're wrong! The Darkhold has shown me the way. I can create life, even after death. Can a petty thief do that, huh?"
Coulson,"That bomb isn't a fail-safe, is it? It's your end game."
Eli,"It's not my end, it's yours."
Coulson,"Uh, guys? We got to go."
Radcliffe,Almost there.
Daisy,Come on.
Coulson,"Robbie, I need you to fight! Get out of that box!"
Robbie,"We had a deal. Well, let's finish it."
Coulson,All teams... go hot.
Daisy,It's too... strong!
Fitz,Daisy.
Man,Hey!
Coulson,Robbie!
AIDA,"It's all right, Agent Simmons. I won't bleed out. The synthetic blood is mostly for appearances."
Simmons,But you're in pain. I don't understand.
AIDA,"Dr. Radcliffe programmed me to be a decoy. I need to exhibit the proper response to human sensations, and I was programmed to feel them."
Fitz,Including pain.
AIDA,Yes. It's quite awful.
Radcliffe,"I'm so sorry, AIDA."
Daisy,I got to get outside. It's too much. I got to get out.
Fitz,Daisy?
Reporter,Is that Quake?
Guard,"Wait, wait."
Reporter,They lied? Have you been here the whole time? Did S.H.I.E.L.D. lie to us all along?
Mace,"Calm down. Quiet, please. Please. You're right. I lied to you. Quake was here the entire time. But she was not responsible for the danger here today. Agent Johnson saved us all. Just go with it. You'll thank me later."
Daisy,We need to get this to Gabe. Belongs to him now.
Coulson,I wouldn't count out the previous owner just yet.
Daisy,You think Robbie will make it back?
Coulson,The last Ghost Rider did.
Daisy,Wait a minute. Wait. What?
Coulson,"Long story. Regardless, I don't think we've seen the last of Mr. Reyes. Everyone's in the common room, if you want to join us."
Daisy,I think I already did.
Coulson,I'm sorry the Director put you on the spot like that in front of the press. He called an audible on me.
Daisy,"He can do that, huh?"
Coulson,"What I'm saying is, if you don't want to be an agent again, we can work something out."
Daisy,"Got to be honest. I... I don't know how I feel about being back, the rules, regulations. But there were a few things I've missed."
Coulson,"They missed you, too."
Daisy,"Plus, it doesn't hurt that the new face of S.H.I.E.L.D. is an Inhuman. Your idea?"
Coulson,"I thought the new face of S.H.I.E.L.D. should be an Inhuman, didn't mean him though."
Daisy,"Yeah, right. Maybe in the comic-book version."
Mack,Hey. Where you going? I was just gonna grab you a beer.
Elena,Not thirsty.
Mack,"Look... I know you're leaving ‘cause of me, and I wish you wouldn't."
Elena,Why?
Mack,"Why? Well, it's because... I recently, uh... I went to a bad place... in my head, I mean, and, uh, I wanted to talk. Unless you're saying that we're not friends anymore."
Elena,"Friends? Is that what we are? I can't figure you out, Turtleman. We flirt, we talk on the phone, we go to dinner, and then nothing for weeks. And now you say you're worried about me, you want to protect me."
Mack,Don't call me “Turtleman.”
Reporter,"And according to Director Mace, Quake was never actually a fugitive from S.H.I.E.L.D., she was working on an extended undercover operation to take down the anti-Inhuman group the Watchdogs. More details to come in an official press conference later this week."
Coulson,Sounds like Senator Nadeer lost her trump card.
Daisy,"She'll be after us, harder than ever."
Mack,We've faced worse than politicians.
Simmons,"Well, now that we're all gathered, I'd like to present Agent Johnson with something."
Daisy,Uh...
Simmons,Your official lanyard. It's just a shame Agent Koenig couldn't be here.
Daisy,Level blue.
Fitz,"Thrilling, isn't it?"
Daisy,What does that mean?
Fitz,We have no idea.
Reporter,"So, Officer, were you surprised to see Quake drop out of the sky?"
Mace,That's a good bunch over there.
Radcliffe,"Mm. They came through with flying colors, didn't they?"
Mace,Including you and AIDA.
Radcliffe,Enough to earn her a reprieve?
Mace,Enough to keep your program alive.
Radcliffe,"Well, thank you, sir, truly. You, uh, you won't be disappointed."
Mace,"Before you thank me, you should know that I've asked Agent Nathanson to accompany AIDA back to your lab to help patch her up and to retrieve all of your research. From now on, Doctor, all your work on the LMD program will take place here, under S.H.I.E.L.D. supervision."
Radcliffe,That's wonderful.
Nathanson,"No, sir. Don't let me keep you from the festivities. I should be done shortly. Is a team that triumphs. Yes, Director."
Nathanson,"Huh. Oh, my God. What the..."
AIDA,"Hello, Agent Nathanson."
Nathanson,"What? AIDA, what are you doing?"
AIDA,I'm sorry. I know how this feels.
AIDA,"My apologies, Agent May. I'll have you cleaned up in no time."
May,"Once we crack that bottle, it's open, no going back."
Coulson,"Fine by me. There's nothing I'd rather be doing, no place I'd rather be. You?"
May,I'm right where I belong.
