character,line
May,"Then why did Andrew save you? Yeah, you did a lot of bad things. All you can do now is balance the scales, do some good. You want to give up, live in a box, go ahead. But that hurt stays in there with you. Believe me. Listen, I may not always show it, but I..."
Daisy,May!
Fitz,"Wait, wait, wait, wait, wait! If you kill me, you'll die. I swear. I swear. I have a weapon in place on this plane that's designed to kill you. So if you shoot me, I can't tell you what that is. But you won't see it coming."
Daisy,"Leave him alone! Giyera, listen to me. Look at me. You and I have a connection, right?"
Giyera,Not anymore. I swept the plane. Didn't see anything.
Fitz,"I'm telling the truth, I swear. You won't see it."
Giyera,Show me.
Fitz,"Okay. Okay. Okay, just let me put this down. Remember, we don't want to hurt you if we don't have to. People that are under sway, they're not in control of their actions. They're not bad people. Well, except you. You were a murderous wank before all this. I did tell you. A few times. Well?"
May,I'm okay.
Fitz,We disabled the containment module.
Daisy,Hive can't escape.
May,So you're with us? You okay? You're shaking.
Fitz,"She's going through withdrawals. Plus, the Zephyr can handle high altitude, but it's not designed for it. It's subfreezing outside, which also means..."
May,The air's getting thin in here.
Fitz,So we should limit our movements and try and keep warm.
Daisy,"So, what do we do next?"
May,This is as far as we got.
Coulson,"I sealed off the stairs. Not sure how long it'll hold, but, hey."
Simmons,Oh. Thank God.
Coulson,Thank God you missed.
Simmons,Is she okay?
Lincoln,She's stable for now.
Mack,Have you seen the others?
Simmons,"I checked the containment room. By the looks of it, Fitz and May climbed up into the Zephyr."
Mack,Then there's hope they'll stop them.
Simmons,Or be blown to bits. Did you notice the heat? I increased the temperature because...
Coulson,"We figured it out, yeah."
Radcliffe,"Yeah, I did. Picked up on it straight away. We make a pretty good team here at the Strategic Homeland... What comes after Homeland?"
Elena,Just say S.H.I.E.L.D.
Mack,Are you all right?
Simmons,What happened?
Elena,Mack lit me on fire.
Mack,It's a long story.
Lincoln,She needs a hospital.
Simmons,"There's no way out. Took me a while to open the lock-down window, but it's a 40-foot drop."
Lincoln,What about the underground tunnels?
Simmons,Sealed shut.
Coulson,I have a way.
Radcliffe,Hey. Who came up with...
Coulson,"Fitz was inspired by your work, put a few new tricks up my sleeve."
Simmons,Remote Quinjet?
Mack,Hell yeah.
Coulson,"It's on its way, but let's be clear. I'll get you to medical, to safety, we'll contact Talbot, have him authorize military force to take back our base, but then I take the Quinjet to intercept the Zephyr on my own."
Simmons,"Sir, I have to get to Fitz."
Mack,You can't expect us to just...
Coulson,"It's not up for discussion. You're agents, I'm the director. I brought Hive to this planet. It's on me to stop it."
Mack,"Man, if May were here..."
Coulson,"She'd give me a very dirty look, yeah. I'll get them out, get them home, but I'm not gonna lose anyone else."
Radcliffe,"I have to say, I really enjoy the way you do things."
Hive,I'm starting to think clearly. Adjusting for wind speed. Setting the last of the coordinates now.
James,"So, uh, when we blow this thing, three continents' worth of people are gonna end up looking like these buggers, yeah? Even the ladies? Look, I don't want to seem ungrateful. I'm pumped to be changing the world and all that, but down the road, can we still look at tweaking the formula? I've had some not-so-golden-girls in my time. You know, I had too much booze in the mix. I'm just trying to manage expectations moving forward."
Hive,It's done. Let's tell Giyera to prepare the containment module. What is this?
James,"Stowaways. Tenacious little rat bags, aren't they?"
Hive,Find them.
Daisy,"The Quinjet, it's here."
Fitz,"Yeah, the Quinjets fly themselves. Director Coulson must've called one, too."
May,"They're ducks in a barrel until they deplane, though. We need to get to the docking station."
Fitz,Let's just hope whoever's on the Quinjet has an idea about what happens next.
Daisy,I know exactly what happens next.
Hive,You came alone.
Coulson,I gave the order for the others to stay behind. I don't need anymore agents dying for my lapses in judgment.
Hive,So you acknowledge that you'll die.
Coulson,I'm prepared to.
Hive,"If you plan on blowing this plane up with both of us onboard, it won't end this. Millions will still be turned."
Coulson,"Yeah, they won't be handsome, but at least they won't be swayed and stuck with your winning personality."
Hive,I'll end you first.
Coulson,"And sense of humor. Look, I'll do whatever it takes. I crossed a line with you. A line I vowed never to cross. I hunted you down and killed you, unleashing this Ward reboot nightmare hell beast on the planet."
Hive,You give yourself too much credit. Every Inhuman has a purpose. My fate is to do what I'm doing.
Coulson,"Yeah, yeah."
Hive,To crusade for all Inhumans. Your real mistake was opposing us.
Coulson,"It's ironic. I actually set out to protect Inhumans. In fact, lost friends over it. Even good old Agent Blake said my policy on the matter made him sick."
Hive,You're hiding something.
Coulson,"A few stowaways, yeah. Probably already made their presence felt. I'm just here to offer a helping hand. Pun absolutely intended."
Hive,Or have you given me exactly what I need to finally defeat them? Your body.
Hive,I'll shed this host and take you and march down to announce to the S.H.I.E.L.D. agents that I finally succeeded in defeating the great Alveus. The day is won. No need to remain concealed in the shadows.
Coulson,Yeah. You sound just like me.
Hive,"Oh, I will. Once I'm in that head of yours. I can't wait. We're two sides of the same coin, Coulson, commanders leading soldiers."
Coulson,"The only difference is, when you give an order, you followers have no choice but to obey. But when I gave my team the order to stay behind, they just wouldn't listen. They got out right before docking was complete, climbed along the top of the fuselage to a maintenance hatch. I'm just a distraction. I said I was willing to die, sure, but I certainly don't want to. I picked up this little move from my misguided buddy Blake. Figured I could get an egomaniac who'd been alone for 1,000 years to chat. Plus, I always wanted to do this. Help me, Obi-Wan Kenobi. You're my only..."
Coulson,He'll be coming soon. Let's go.
Mack,We need to get to the cargo bay.
Daisy,Lincoln!
Simmons,I'll get the med kit.
Fitz,Put him up against this wall.
Daisy,Lincoln! Is he okay?
Simmons,Lincoln! Stay with us.
Daisy,Tell me he's gonna be okay.
Simmons,"Yeah, he'll live, um, if there's no internal hemorrhage. Siloxane. Sorry, sorry."
Lincoln,Aah.
Simmons,"Okay. Stay with me, hey? Yeah. You're okay. You're okay. Hey, look at me. You should be fine. But you need to remain as still as possible until we can get to ground, properly dress it, okay?"
Daisy,"I'm sorry, Lincoln. I'm sorry. I never meant to turn against you. I never..."
Lincoln,I know. I don't blame you. You weren't yourself.
Daisy,I am now. You never came to see me in my cell.
Lincoln,I knew what you were going through and that you needed time to put yourself back together.
Daisy,Did... Did I ruin this? Us?
Lincoln,I just think we need to work on ourselves before we can talk about us.
Daisy,"Yeah. The stuff that I did, Lincoln, I can't live with it."
Lincoln,"I remember that pain. Sick with guilt, anger. I know why you went to face Hive alone."
Daisy,"I tried. I tried to defeat him. I did, but I..."
Lincoln,"Daisy. Daisy. I know why you went to him. Like I said, I've been through it. I've hit bottom. I know what it's like to be so addicted to something that you'd do anything to get her back."
Coulson,Hive and his worker bees will be down here any second.
Simmons,And then?
Fitz,"Even if we could steal the warhead, it's probably on a timer by now, timed with their ascent."
May,I don't suppose you came with any concrete ideas.
Coulson,I have one.
Lincoln,"Coulson's gonna need your help. I don't know what he's planning, but..."
Daisy,I do.
Lincoln,What are you...
Daisy,"He... He had the Quinjets fly here remotely, right? So he probably..."
Coulson,Set new coordinates for outer space. The Quinjet will disconnect from the Zephyr and then fly straight up until it leaves the atmosphere.
Daisy,"If we can steal the warhead and load it onto the Quinjet somehow, it'll blow in the..."
Coulson,"Vacuum of space, and the pathogen will disperse harmlessly."
Daisy,Solving at least that part of the problem.
Lincoln,Wait. That's... Where did you get that? Daisy? What are you...
Daisy,I'm accepting fate.
Lincoln,No. Don't try to do this yourself.
Daisy,"Hive will come down here looking for us. If the others can keep him occupied, I'll be able..."
Lincoln,"No, I remember what you said about your vision. Someone will be in that Quinjet with the warhead."
Daisy,Only if I have to.
Lincoln,Do not go in there. That thing will fly itself if nobody touches the controls.
Daisy,I know. I know. I...
Lincoln,"I know what you're thinking. You said you can't live with what you've done, but you have to. Okay? Promise me you won't... you won't try to atone for your sins with some kind of sacrifice."
Coulson,Now all we have to do is decide who goes and who stays to hold off a wave of Primates and Hive the Terrible.
Mack,"Well, I'd like to be in a fight. Built this damn thing for a reason."
Simmons,Where's Daisy?
Lincoln,I couldn't stop her.
Coulson,He's here! It's time to finish these guys off!
Mack,He went for Daisy!
Hive,"Well, isn't this poetic? Feels like it was meant to be. You're easy to find. I smelled your blood. Led me right here."
Daisy,Every Inhuman has a purpose. Lash saved me so I could end this.
Hive,"S.H.I.E.L.D. has you fighting their wars again. We plan to end wars, remember? Bring peace."
Daisy,"You mean absolute power. Well, not today. The autopilot coordinates have been set. This thing is going to outer space with you in it."
Hive,Ward is still here. He can just manually override the controls.
Lincoln,That's why I had to come. I shorted the manual controls.
Daisy,"Lincoln, come in. Damn it, Lincoln! Do you copy? Lincoln. Lincoln."
Lincoln,I'm here.
Daisy,What are you doing? This is crazy.
Lincoln,This is my purpose. I know that now.
Daisy,W-Why... Why would you...
Lincoln,I was the only one who could fry the manual controls to make sure this worked and to make sure you didn't try to do this yourself.
Daisy,No. No. It's supposed to be me. I saw the future. This is my destin...
Lincoln,"Yeah, sorry. I stole it from you."
Daisy,"This is not how it's supposed to be. It should be me to fix the damage to my friends, to you. You can't just die for me like this. It's... It's wrong."
Lincoln,I don't know. Saving the girl that I love and the world at the same time? Feels pretty right to me. Jet's shaking pretty good. I hope it... together.
Daisy,"Lincoln, you're breaking up."
Lincoln,"The communication system's dying. I must've fried that, too."
Daisy,"Lincoln, I can't take it if you... You... can't do this."
Lincoln,"I wouldn't have thought so, either, but here I am."
Daisy,"No, you ca... you ca... you can't do this. Not like this. I can't just... I can't just say goodbye. I... I have too much I want to say."
Lincoln,"Me, too. Come to think of it, I just did. I mean, I tried, and we didn't even realize it."
Daisy,Realize what?
Lincoln,A moment ago. The first time I said I lo...
Lincoln,Daisy? Daisy?
Lincoln,"Try to sway me if you want, but there's no turning this thing back around."
Hive,I can see that. I think we're already gonna share a connection as we experience the one thing that's eluded me all these years. Death.
Daisy,Turn it back. Turn it back. Turn it back.
Coulson,Can't. Remote access is offline.
Daisy,"You have to. You have to. Help me, Coulson."
Fitz,"Even then, the Quinjet's not designed to maneuver in space, Daisy."
Daisy,No. We have to at least try...
Coulson,He wouldn't want us to.
Daisy,He's paying for my mistake.
Coulson,No. He's paying for all our mistakes.
Lincoln,"Well, I got to see the world."
Hive,It's beautiful. Smaller than you imagine.
Lincoln,Yeah.
Hive,I only wanted to make it better.
Lincoln,I know.
Hive,To feel a connection. But you must feel that already. To sacrifice for them. With all their flaws.
Lincoln,They're only human.
Simmons,"So, what now?"
Mack,"Hey, I got us some sandwiches. You should..."
Coulson,They're here. Early today.
Mack,"Well, you should eat."
Coulson,I will. After the meet.
Mack,"I don't know why you're so sure today's the day. I mean, you said the same thing a week ago."
Coulson,Just got a feeling.
Mack,"Okay. Well, I'm gonna eat."
Polly,"I wanted to thank you. The money was too generous, and to help us relocate... I was treated as a pariah back home."
Daisy,Do you like animals?
Robin,Yeah.
Daisy,Your dad made this. It's a robin. Like you.
Coulson,"She's here! All units move in. Go, go, go!"
Polly,You've been a real friend.
Daisy,"I actually wanted to introduce you to a friend of mine. He has a practice near here. I think you'd get along. He likes animals, too."
Polly,You're too kind.
Daisy,I'm just keeping a promise.
Coulson,Seal the perimeter! But you won't find her. Call the Director. We struck out again.
Mack,That'll take us off her trail.
Coulson,"And call in the National Guard, yeah."
Mack,Where will we be assigned?
Coulson,Guess we'll have to wait and see.
AIDA,"Welcome back, Dr. Radcliffe."
Radcliffe,"Hold my calls, AIDA. Today is a special day. Where's my boy Fitz? Did he get the invite?"
AIDA,Leopold had to decline. He's organizing a surprise for Jemma.
Radcliffe,"Right. Well, we'll just have to celebrate alone, my dear."
AIDA,What will we be celebrating? Today was your last day of hearings.
Radcliffe,"Yes, name's been cleared with a few stipulations, of course, but that's not why I am cracking open a 40-year-old Balvenie."
AIDA,I don't see anything else on the calendar.
Radcliffe,I had hoped to bring Fitz in on this.
AIDA,You are fond of Agents Fitz and Simmons.
Radcliffe,"That I am. Put the two of them together, and you've got a younger me. Plus, it would be fitting. This is based on an old S.H.I.E.L.D. program. Poor kids have had a lot of friends die. Maybe they didn't have to."
AIDA,Is that what we're celebrating today? The inclusion of your new colleague Fitz on this project?
Radcliffe,"No, AIDA. Today... Today's your birthday."
