character,line
Coulson,"If he's good enough to avoid S.H.I.E.L.D. all these years, he'll know."
May,And he'll be on the move. We have a short window to intercept.
Coulson,He may have killed Agent Avery.
May,Or wanted to avoid the same fate.
Coulson,"Find him, we find out. How long till we touch down?"
May,40 minutes. I'll gas the car.
Weaver,"Today, we're proud to welcome back two of S.H.I.E.L.D. Academy's finest, our youngest graduates to date. You know their names. Please join me in welcoming Agent Leopold Fitz and Agent Jemma Simmons."
Simmons,"Thank you, Agent Weaver. It's nice to be back. Unfortunately, it has to be under these circumstances."
Fitz,"If you don't know the history of S.H.I.E.L.D. by now, there's no excuse... unless you fell asleep in Professor Vaughn's class... that's a perfectly acceptable excuse."
Simmons,"Our instinct as scientists is to move forward, advance quickly, push the envelope. But given recent events, it makes sense to reflect back on our history."
Ward,And you can't think of any reason a top student would want to go after you?
Seth,"No. Um, the top students are my friends. It's competitive here, but we usually don't resort to knocking each other off. This isn't operations, no offense."
Ward,None taken. All these names you would consider friendly?
Seth,"Well, not Donnie Gill. I barely know the kid. He doesn't talk to anyone."
Ward,And he was at the pool.
Seth,"Studying, but I don't think he's the guy. He just has trouble communicating with anyone below a 170 I.Q."
Fitz,And S.H.I.E.L.D. was founded after the SSR was able to defeat the nearly indomitable force known as Hydra.
Simmons,"We tend to forget that these organizations... Hydra, Centipede, A.I.M.... were also made up of extremely brilliant scientists, men and women who started with the same unlimited potential as you or I."
Fitz,Potential can sometimes be dangerous. Plutonium has the potential to power a city... or to be a nuclear bomb.
Simmons,"Today, we'd like to share a few stories from the field in which we learned this lesson up close and faced the consequences when untested technology or biology lands in the wrong hands. And don't worry... we brought pictures."
Donnie,"Oh, god. Oh, god! What is this?! Hey, what's happening to me?! Help me! Help me! Get it off! Make it stop! Help me get it off! No! Make it stop!"
Simmons,Find exposed skin. He needs glucose to raise his body's natural freezing point.
Fitz,"Simmons, I need something to break the ice. Jemma. Ready?"
Simmons,Yeah.
Ward,"Fitz, talk to me."
Fitz,Something's doing this to him. Find it.
Skye,"Ward, there it is. Fitz, what now?"
Fitz,Smash the damn thing!
Fitz,It's okay. It's okay. It's okay. It's okay. It's over.
Quinn,"I don't want to hear excuses why it didn't work. I have people who do that for me. I just want you to take care of it before I arrive. Just keep in mind how much this will benefit us both, yeah?"
Man,"Mr. Quinn, plane's waiting for you, sir."
Skye,And you can't think of anyone here who'd want to hurt you?
Donnie,I don't know anyone.
Donnie,Sorry I ruined your lecture. I was really looking forward to it.
Simmons,"It's not your fault, Donnie."
Fitz,No genetic materials or prints found on the device. The components are rare and expensive.
Simmons,"Freshman pranks are tradition, but these are something else."
Ward,"So, Donnie was the intended target all along? He have anything in common with the Cadets at the pool?"
Weaver,These kids were popular. Donnie was...
Skye,Not.
Weaver,"Donnie hadn't made any enemies here, but he hadn't made any friends, either."
Simmons,He had a hard time adjusting? How old is he?
Weaver,"18, youngest since you guys. 190 I.Q. and failing out of high school when we met him."
Fitz,Probably bored out of his mind.
Simmons,Mhm.
Weaver,"If things went well, we were considering graduating him early and assigning him to the Sandbox."
Simmons,"Wow. Well, he would love it there."
Weaver,"But he doesn't like it here, so I'm afraid he'll wash out."
Ward,"Maybe that was the idea. Agent Weaver, keep working with investigations... interviewing Cadets, instructors."
Weaver,Of course.
Skye,And us?
Ward,Their interviews won't bear fruit. We teach Cadets to keep secrets. Where did you guys hang out when you wanted to get away from the faculty?
Simmons,Can we tell someone from operations?
Ward,"Yes, because we need to conduct our own investigation."
Coulson,"Dario Marquez's dress shop. Marquez doesn't do the best papers in town, but he also doesn't use a computer."
May,"So, if Lumley's gonna make a run for it, your guess is he might pass through that door."
Coulson,"It's worth a shot, so we wait."
Simmons,And when we get there?
Ward,"We mingle, low key. You and Skye get comfortable with the students, see if you can get them gossiping. Skye looks young enough to blend in."
Skye,"You're not exactly old man river, and Fitz looks younger than us."
Fitz,"Time will come when you won't make fun of me for that. You'll be jealous. You'll be jealous, wrinkly old hags."
Ward,I want Fitz to go talk to Donnie.
Fitz,Sorry?
Ward,"Donnie's withdrawn, might know more than he's letting on. You're a hero here, Fitz. He looks up to you. Go hang out with him. Even if he has no clue who might be after him, he could use a friend."
Simmons,That is a wonderful idea.
Fitz,Ward has them from time to time. I'll meet you later.
Ward,What? It's strategic.
Simmons,It's adorable.
Skye,The Tin Man has a heart after all.
Ward,"So, where are we going?"
Simmons,"S.H.I.E.L.D. keeps careful watch of everything within their walls, so in the late ‘60s, to escape the cameras and the prying eyes of the faculty, a few Cadets started sneaking down to the boiler room to play cards, you know, exchange ideas."
Skye,My kind of people.
Simmons,Some amazing breakthroughs have come out of here. So the tradition lives on.
Skye,Of cramming into the boiler room?
Simmons,"Well, over the years, we made a few improvements. Do you have one of these at operations?"
Simmons,Did not think so.
Skye,Drinks are on me.
Fitz,Donnie.
Donnie,"Agent Fitz, sir."
Fitz,"Oh, please. Call me “Fitz.” Mind if I come in?"
Donnie,"Yeah... no. I mean, no, I don't."
Fitz,"Okay, my room was just like this, except, um, um, there was a lot more laundry on the floor. You feeling better? You know, you shouldn't be afraid to tell me if you think someone could be targeting you."
Donnie,I'm not. It was... it was probably just a prank. Freshmen get pranked.
Fitz,"I remember vividly, but that doesn't mean that every freshman needs to be thawed. Is that a design for organic light-emitting diodes?"
Donnie,"For active camouflage, I'm thinking."
Fitz,Hmm. An ionized air cannon? It's so small.
Donnie,"Well, I was able to double the pressurization by making..."
Fitz,By making it compact. Clever. I must say... these ideas are way beyond what I was toying with in my first few months. You shouldn't keep these big ideas to yourself. You should run them by your instructors.
Donnie,These aren't my big ideas.
May,"So... say you're gonna do what this guy did... leave S.H.I.E.L.D., go off the grid. What's your move? I'd hide in the wheel well of a 747 flight from Newark to Singapore. Oxygen, a chute. The back half of the trip passes over 3,000 miles of land, a dozen countries... could drop anywhere. You'd probably head to South America. You speak Spanish."
Coulson,Vacation Spanish.
May,"Lima, most likely, what with the growing food scene."
Coulson,"All right, what's up?"
May,You tell me.
Coulson,"You're talking, more than ever."
May,‘Cause you're not.
Coulson,And you suddenly became active on the Skye investigation?
May,"She's proved herself... stepped up in a big way... for our team, for you."
Coulson,"Is that it, or is it just to distract me?"
May,Both. I know you're having a hard time believing what...
Coulson,They changed my memories. Who's to say they didn't change more?
May,"I say. I know you, Phil, and I knew you before. You'd know I'd be the first to go down that road if I thought it led somewhere. Do you believe me, at least? Do you..."
Coulson,Yes.
May,Good.
Coulson,"But I'm tired of secrets, so I'm glad we're here. We need to root out all the secrets."
May,Agent Ward and I have been having sex...
Coulson,I got him.
Coulson,He's headed your way.
May,Looks like he's heading down the alley.
May,Aah!
Coulson,"I'm Agent Coulson, with S.H.I.E.L.D."
Lumley,"Oh, thank god. It's about the baby girl, isn't it?"
Coulson,Cyanide? What did you think we were gonna do to you?
Lumley,What they did to her.
Coulson,Agent Linda Avery?
Lumley,She wasn't the first one to die. We were headed into the Hunan province of China. A senior agent had called in an 0-8-4.
Coulson,An object of unknown origin. We've dealt with those before.
Lumley,"He said the entire village had died trying to protect this one. Avery and I were just fresh out of the Academy. And there was five of us just running the back end, until we lost communication with the first team. We went searching. We found the senior agent under a bridge. He managed to escape with a gunshot wound to the neck, but he bled out. He was still holding on to the 0-8-4. Poor thing was covered in blood. We thought she was dead, too, but sh... she was just asleep in the dead agent's arms."
Coulson,Wait... the baby? The girl was the 0-8-4?
Lumley,"If she had powers or something, we never witnessed it. The five of us helicoptered the kid off, headed home. After we landed, we started getting crossed off."
Coulson,Executed?
Lumley,"Tortured, heads bashed in. And when it came down to Avery and I, we realized the only way to keep our people and the kid from being hunted..."
Coulson,Was to erase her from existence.
Lumley,"Avery was smart. She used the lead agent's credentials to fake a level 8 clearance, she set up a nearly invisible protocol. The foster system was ordered to move the child around every few months."
Coulson,But they still got to Avery.
Lumley,She died protecting that secret.
Coulson,And you left town.
Lumley,"Oh, I left everything. I mean, whoever killed that kid's family and all those agents was a force to be reckoned with."
May,And that girl...
Lumley,Don't tell me a damn thing about her. I don't want to know. You understand? Just tell me... is she okay?
Coulson,She's safe.
Lumley,Then maybe it was all worth it. You taking me in?
May,Yeah.
Coulson,No. I'm not sure S.H.I.E.L.D. is the safest place for you right now. We'll get in the air and drop you somewhere along the route.
Lumley,"Thank you. Bit of advice... stop digging and stay the hell away from that girl. 'Cause wherever she goes, death follows."
May,"It's best no one knows about this, for Skye's safety and for ours. You can never tell her."
Ward,Bartender seemed chatty.
Skye,He's in computer sciences. Didn't take long to convince him I was a level 7 CS operative. And guess where I'm stationed... the Sandbox.
Ward,Good thinking.
Skye,"I asked if any of the Cadets had hopes on getting assigned there. Behind me... the curls. Callie Hannigan... ambitious, gunned hard for getting assigned to the Sandbox. And apparently, word's gotten around she just lost the top spot."
Ward,She was at the pool.
Skye,But didn't want to go in.
Fitz,A battery that carries a terawatt of energy? This is amazing.
Donnie,"Would be if it worked. I'm... I'm close. I've built some quarter scale, and they would work at that size, but the heat increases at a 4-to-1 ratio with scale."
Fitz,"And it melts down. Why not use oxygen... you know, breathe it in from the outside? Sure, it's not gonna react as well with the lithium ion, but the cooling effect would surely make up for that discrepancy. No?"
Donnie,Holy crap.
Fitz,"I mean, it's just an idea."
Donnie,That's insane.
Fitz,"Uh, but you should show it to Agent Weaver before you test it. You have no idea how powerful this thing could be."
Donnie,Of course. Wow. I'm sorry. That... that was awesome. It's true what the other guys say you are the smartest person to come through here.
Fitz,"Is that what they say? Yeah? Well, Simmons is probably smarter, technically, but that's because she likes homework more than life itself."
Donnie,Nice to have someone to talk shop with all the time... or to just plain talk to.
Fitz,"You know, um, I didn't like it here at the Academy at first."
Donnie,You didn't?
Fitz,"No. I was shy, a bit of a loner. My Mum did her best at home, but I may as well have been speaking Japanese when I talked electronics... So I kept things to myself."
Donnie,"Me, too. The kids in my hometown wouldn't talk to me. And when S.H.I.E.L.D. told my Dad I was gifted, He said, “at what?”"
Fitz,"Yeah. Well, hang in there. You'll find a friend here. Actually, I'm off to meet the team right now at the boiler room... if you'd like to join."
Donnie,"Uh, maybe later. I'm gonna try to draw up some of those changes."
Fitz,Later it is.
Donnie,And... thanks.
Fitz,No problem.
Ward,Not a bad shot.
Callie,You mean for a girl.
Ward,For anybody.
Callie,"Elastic collision equations, contact point geometry, and practice. So, why is a guy from operations hanging out in the boiler room, anyway?"
Ward,"Looking for the smartest mind you have here to duck out, join my top shadow unit. Is that you?"
Callie,Could be. Shadow unit doing what?
Ward,"I've said too much already, but that tech in the lecture hall... it was impressive. Whoever built that tech... I could see them moving to level 6 within the year."
Callie,Even though Donnie and Seth were hurt?
Ward,The boys survived.
Callie,"Yeah, probably the best thing that's happened to them all year."
Ward,Why don't you tell me what you meant by that? And I'll not tell Agent Weaver how eager you were to jump rank over at operations.
Callie,I'm just saying they got to meet Agent Fitz. They've been talking about it for weeks.
Ward,Weeks? We just came here... Talking about it to whom?
Callie,Each other.
Fitz,"Jemma, please don't tell me you've left the boiler room already."
Simmons,"Fitz, they staged the attacks."
Fitz,"Well, that's nonsense. Why?"
Simmons,To lure us to the Academy and to take them off our radar as suspects. You need to get out of there. He's after you.
Fitz,"Relax. I'm out. You're overreacting. He's just a lonely kid. We had a nice little hang session. I actually helped him solve his... power problem. Oh, no. That's what you're trying to power... a bigger version of the ice machine?"
Donnie,You weren't supposed to see this.
Fitz,"This is very, very dangerous, okay? You can't have this here. We have to turn it in to Agent Weaver."
Seth,You weren't supposed to see this. We need to go. Come on!
Fitz,How could I have been so stupid?
Simmons,"Fitz, will you stop?"
Fitz,"I'm sorry, sir. It's my fault."
Coulson,Any word on the missing Cadets?
Simmons,Ward's coordinating the search effort with Agent Weaver. They've set up a perimeter and are going building to building.
Skye,Where did you guys go? We were trying to reach you.
Coulson,Not now. How dangerous are they?
Simmons,"Extremely dangerous. This device turns any moisture around it to ice very rapidly, at a great range."
Fitz,"But Donnie's a good kid... just felt isolated. Seth must have befriended him to manipulate him, using him to finish the... the product."
May,Product?
Fitz,"Okay, I think they have a backer. The device... the components are incredibly rare and expensive, nothing either of them could find on the open market themselves."
Skye,"If the parts are that rare, we can trace the purchases."
Coulson,"Sometimes, it's not a bad seed, just a bad influence. Let's go."
Seth,"No, no. No, that's not the issue. Look, Donnie and I have the device ready to sell, a-and we solved the power problem, but, uh, look, we... we... we ran into some trouble. S.H.I.E.L.D.'s looking for us now."
Quinn,"Seth, what did I say was the most important aspect of this deal?"
Seth,That nobody know about it.
Quinn,"Right. Well, now the deal's gonna have to change."
Skye,We were worried about bad influences? He's the worst there is.
Coulson,Ian Quinn. You gotta be kidding.
Fitz,Thermopile radiation sensors.
Skye,"Shipped to Seth's father, who's a lawyer for Quinn worldwide. Quinn's buying their technology."
Simmons,"What a sleaze. The Cadets have no idea he's a criminal. To them, he's just a venture capitalist."
Skye,"This is Quinn's M.O. He finds young talent and he takes advantage, right? Hello?"
Coulson,Contact Ward and Agent Weaver. Have them widen their search to include Ian Quinn.
Skye,"Hey, can I talk to you for a second?"
Coulson,I have to brief May.
Skye,Just two seconds... that's all.
Coulson,Yeah.
Quinn,"This is an unfortunate situation you've gotten us into, Seth. Where are you?"
Seth,We're... we're hiding at a parking garage near the Academy. There's checkpoints set up all around. We're boxed in.
Quinn,It looks like I'll be turning around. Sorry we couldn't do business.
Seth,"No, no, wait! M-Mr. Quinn, please. Can you send a chopper or something to come and get us? Look, believe me... it's worth it."
Quinn,"Prove it, Seth."
Seth,What do you mean?
Quinn,"A demonstration... I want to see what I'm paying for in action, right there at S.H.I.E.L.D."
Seth,Then you'll come and get us?
Quinn,"I wouldn't be able to resist. The deal's a no-go. Let's turn around, go back to the Seychelles."
Man,"Copy that, sir."
Quinn,"Darling, can you freshen this up?"
Seth,"Ready for this, Donnie? Hey. We've come this far."
Donnie,Maybe it's too far.
Seth,"We're in this together... you and me against the world, right? How many times have we said we want a chance to do something incredible? Well, this is it, and it comes with a ton of money. Come on. Say something."
Donnnie,"I'm... I'm nervous. The... the prototypes are harmless, burn out in minutes, but this? We haven't run virtual simulations. At this size, with the new power source, it's not... it's not safe."
Seth,"Donnie, you need to grow a pair. Now, you can't bail on me now. We have one chance to impress Mr. Quinn, and now he's our only way out. We can't turn back after what we did back there."
Donnie,What... what... what you did. You knocked Agent Fitz unconscious.
Seth,"He found us out. And it was your idea to draw him here to fix your damn power source. Our plan has worked so far, Donnie, and so will this."
Seth,W-what happened? I-is it a dud?
Donnie,I-I don't... I don't... I don't know.
Skye,"Ever since you got back from who knows where, you won't even look at me. And I know things have been heavy right now, but... did I do something wrong?"
Coulson,"No. I did. Ian Quinn's not the only one who manipulates people, Skye. We do it all the time... actually teach it at the Academy. It's our trade."
Skye,What are you talking about?
Coulson,"I've been keeping something from you. But recently, I realized I had no right to do that."
Skye,You lied to me.
Coulson,Agent May and I went down to Mexico City to talk to somebody... somebody who knows where you came from.
Skye,Tell me.
Coulson,"When we started this, I warned you... that you might not like what you learn."
Skye,And I told you... that it can't be worse than what I have imagined.
Coulson,"It is. The agent who dropped you at St. Agnes was not your mother, but she was killed trying to protect you. 24 years ago, an entire S.H.I.E.L.D. team in a small village... was massacred... in attempt to secure you."
Seth,I'll be damned! We did it! It worked!
Donnie,I did it.
Seth,The ice stopped. So it's ending?
Donnie,No. It's just beginning. We're in the eye of the storm.
Seth,A storm? But crystalline nucleation should only create ice around the...
Donnie,"It did... up there. We seeded the clouds. In the most effective way in history, Seth. We created a superstorm."
Seth,He said he wanted a demonstration. What are you doing?!
Donnie,I have to try to reverse the process.
Seth,"Look, Quinn specifically said he needed a working apparatus to come and pick us up."
Donnie,All the money in the world won't matter if we're dead. Please. Please help me.
Coulson,How do we stop it?
Fitz,We can't stop it. They're in real trouble.
May,Where is the device?
Simmons,Most likely right there... dead center of the storm.
Fitz,We've got to get Donnie out of there.
Coulson,"Ward, how are things on the ground?"
Ward,We've got most everyone safe in the boiler room.
Weaver,"Everybody, move back! Make some space!"
Ward,How bad is this gonna get?
Coulson,Bad. Can you reach the North campus parking garage? We think Donnie Gill and his device may be trapped in the center of the storm.
Ward,"That's not far from where I am. I can get there. Yeah, I can't get there."
Coulson,"Is there any other way to get to Donnie? Think fast, people."
Fitz,I know one way.
May,Hold on tight.
Donnie,"Seth, hold the barium hydroxide chamber in place!"
Seth,Okay!
Donnie,"Hold on! Okay, that should do it. Now take... Aah. Seth! Seth? We're gonna have to try to get underground, ride it out till the storm passes. Hey, Seth. Seth! Hey, hey, Seth. Seth, can you hear me?"
Donnie,"He's been hurt! Please, you need to help him!"
Simmons,"He's in cardiac arrest! Skye, get a blanket for his head! Lay him down here! Sir, I need the A.E.D.! Fitz, oxygen. 0.4 millimeters of epinephrine."
Fitz,I got it.
Simmons,Get ready to clear. Charging.
Fitz,Aah! Get back!
Simmons,And clear! Pulse?
Coulson,Nothing.
Simmons,Charging. Clear. Pulse?
Simmons,Charging.
Coulson,He's gone.
Donnie,"No, sir. Seth! Seth!! Come on, no! No. Don't go. No."
Fitz,"Donnie, I wanted to wish you good luck. And I'm very sorry."
Donnie,Don't say you're sorry. My only friend is dead because of me.
Fitz,I don't know what else to say.
Donnie,Then don't say anything.
May,What will happen to him?
Coulson,"They're moving him to the Sandbox, but not as a researcher. They want to keep an eye on him."
May,"Did, uh, you hear what I said in Mexico?"
Coulson,"What, specifically?"
May,"A-about Ward and me, um..."
Coulson,"Yeah, I heard. I trust you know what you're doing, and if it's a problem..."
May,"I'll end it. Skye requested a moment alone on campus. You told her, didn't you?"
Coulson,I had to.
May,It must have destroyed her to hear all that.
Coulson,"That's the thing about Skye. What I told her shattered her world. Her lifelong search led to stories of murder, and now it's too difficult to continue. Her search is over. Her story ends here. But you know what she said?"
May,Tell me.
Coulson,"She said “no.” Her story started here. Her whole life, she thought she wasn't wanted, that she didn't belong, that every family that took her in didn't want her to stay, didn't care. But all that time, it was S.H.I.E.L.D. protecting her, looking after her. That's what she took away from the story, not the family she'll never have but the one she's always had. Here I am, telling her something that could destroy her faith in humanity. And somehow, she manages to repair a little piece of mine. The world is full of evil and lies and pain and death, and you can't hide from it, you can only face it. The question is, when you do, how do you respond? Who do you become?"
Quinn,"Seth, I've gotta say... you have exceeded my expectations."
Coulson,We're on to you.
Quinn,Who is this?
Coulson,"Agent Phil Coulson with S.H.I.E.L.D. We've never actually met, but I'm familiar with your work... all of it."
Quinn,"So, this is a “getting to know you” call?"
Coulson,"No, just a message that the first time your aircraft drifts over any country allied with S.H.I.E.L.D., we will shoot you out of the sky."
Quinn,"So this is a courtesy call. Well, thank you, Agent Coulson. And I have a message for you. The Clairvoyant told me to say hello."
