character,line
Browning,"The government has it, along with thousands of other assets they've seized from S.H.I.E.L.D., and they don't know what to make of half of them. I worked in a S.H.I.E.L.D. containment facility that had hundreds of boxes that look just like this. But this is the only one that has a level 10 classified file dedicated to it."
Hartley,You're selling us a needle in a haystack.
Browning,Finding the haystack is up to you. I know your reputation. I'm sure you'll be fine. What I don't appreciate is you changing the terms on me now.
Hartley,"We're asking for clarification, Browning. You're the one who changed the terms, bringing more than the two guards we agreed upon."
Browning,I only brought two guards.
Hartley,What the hell are you doing here?
Idaho,Who was that?
May,A third party.
Idaho,A party's what you'd call that?
Triplett,He's gone. 25-foot drop.
Hartley,This was supposed to be an undercover operation. You want to explain why you're shadowing us?
Skye,"We were your backup, which you needed."
Hunter,Yeah. So did he.
Hartley,"Sir, Mark's down. Third party, possibly Hydra, and we're out in the open. What are our orders?"
Coulson,Go dark.
Talbot,"They're fugitives, and they deserve to be punished. We witnessed the single greatest intelligence collapse in recorded history, George. We have a duty to the American people to hunt down those responsible. So, no, I don't sleep most nights."
Reporter,"General Talbot, you said you have S.H.I.E.L.D. personnel and weaponry locked in a secure facility, so is it fair to say that S.H.I.E.L.D. and the Hydra terrorists who poisoned its ranks have been defeated?"
Talbot,"The corrupt institution has been dismantled, yes. We cut down the tree, we pulled up the roots, but let's just say I'll rest easier when we throw it all on the bonfire."
Reporter,"So, you didn't get them all?"
Hunter,Our black-market contacts were the reason the guy believed we weren't with S.H.I.E.L.D.
Skye,Coulson knows Hartley. She's the only person on your team he trusts.
Hartley,But why'd you break silhouette protocol?
May,He ordered us to.
Hunter,We can't maintain solid cover with agents tailing us.
Skye,And we can't be sure you won't run off with the money.
Idaho,"Any idea how that freak show found us, Hartley?"
Hunter,I have a theory.
Hartley,Cool it. The man said we were the highest bidder. That means he sent the word out wide.
May,And he paid for that mistake.
Skye,"Yes, he did."
Hunter,That's an understatement.
Computer,Agent May. Agent Skye. Lance Hunter. Isabelle Hartley.
Mack,"Operation didn't go well, I take it?"
Triplett,What gave you that idea?
Mack,"That's a shame, man. I was hoping that agent you were scoping out would have some tech we could use."
Triplett,"Sorry, Mack. No new toys."
Mack,You get anything?
Triplett,A new enemy.
Hunter,I know. I know.
Billy Koenig,Director wants you for debrief.
Hartley,The feeling is mutual. Throw him up on the big screen. We'll tell him that his enemies have gone bulletproof.
Billy Koenig,He's in his office.
Idaho,Wow.
Hartley,"Coulson's here? Kind of buried the lead there, Bill."
Billy Koenig,Just Agent May.
Hartley,Copy that.
Hunter,"Really? Well, tell him I'd like to voice my opinion, too, on being kept in the dark, ‘cause I don't like being left... out."
Skye,Get used to it.
Billy Koenig,"So, the guy was bulletproof, huh? That's sweet. What like, protective clothing or...?"
Skye,Maybe. We found these metal shards. They broke off with the bullet hits. I'm gonna take it to the lab.
Billy Koenig,I'll let Coulson know.
Skye,It'll be good to see him... if I see him.
Billy Koenig,He's a busy man.
Coulson,"Sorry. That's all I can give you. Try to move up with your head down. And, hey, only use the dead drop from now on. There aren't enough pay phones left in this country. Hi."
May,"You're the man in charge, but I'm in charge of you, remember? I had two rules."
Coulson,Avoid field operations...
May,And check in with me every few days. It's been two weeks.
Coulson,And I'm flying back out tonight. I have to focus on recruitment. It's starting to wear me down.
May,The hours?
Coulson,"The numbers. Between the traitors, military detainees, and the sell-outs in the private sector, the people who could possibly be considered loyal to S.H.I.E.L.D. is not impressive. And they're scattered all over the damn globe."
May,"Well, you have no choice but to meet them face-to-face, get a read on them."
Coulson,"I know, and I prefer it. But flying economy blows. Any progress on the cloaking equipment?"
May,Like I can tell.
Coulson,"Well, we need it now, badly. Our plane's been gathering dust for months, but I still can't risk a takeoff with this guy trying to throw us on a bonfire, so flying coach it is... Though I did score an exit row on the way back from London."
May,And what was in London?
Coulson,"Allies... ready to be activated, if necessary. It's a decent start, but it's gonna be slow-going without more resources."
May,"Bad news on that front. We were hoping agent Browning would be a friend. And if not, at least sell us tech. Negative on both."
Coulson,The assassin... Hydra?
May,"Likely. Possibly gifted. Killed Browning. He wanted the intel. Another 0-8-4, I guess."
Coulson,What's your assessment of Hartley's people?
May,"You know what I think. They're mercenaries, here for the money."
Coulson,But what's your assessment?
May,They're good mercenaries.
Coulson,"Well, Hartley spent a lot of years undercover. Those are the kinds of friends you make. If she trusts them..."
May,What?
Coulson,S.S.R. I just read about this.
May,It's not in any of the history books.
Coulson,"No. It's in Fury's toolbox. Koenig, cancel my flights."
May,What did it say about this? An 0-8-4 could be anything... that much we've learned.
Coulson,"It's not just an 0-8-4. It's the first. And all Fury knew about was the trail of bodies that follows it. Talbot's saying he's beaten both sides, but we're just hiding underground. If Hydra gets their hands on this, they may not have to."
Bakshi,Hail Hydra.
Creel,Yeah.
Bakshi,Is the package secure?
Creel,Uploading now.
Bakshi,He expected a positive result and sent a gift along as a reward... for this assignment and the next.
Creel,A diamond.
Bakshi,"Musgravite, from the caves of Madagascar, one of the rarest gemstones in the world. He believes you'll find its structure quite pleasurable. Was he right?"
Creel,He's always right.
Hartley,Whatever. It's better than that crap you cooked up in Budapest.
Idaho,I didn't have much to work with. It was farm to table.
Hunter,It broke my tooth.
Idaho,That's ‘cause you're English.
May,"Hartley, Hunter, Idaho."
Hartley,What's the word?
May,In his office.
Idaho,The director requests an audience?
Hunter,"Oh, the man doesn't do requests. And, listen, when we get in there, no matter what you do, don't look him in the eye."
Idaho,Really?
Hunter,"Nah, he's all right."
Hartley,But you should both focus on not saying anything overly stupid.
Idaho,"Yes, ma'am."
Hunter,I'm not making any promises.
May,You took the material to the lab? That's the top priority now.
Skye,Yeah. But I don't know at it'll get us.
May,How's the mood in there today?
Skye,It's as good as can be expected.
Simmons,"Fitz, now would be the time I'd have you test the resonant frequencies of the metal so that I could determine what properties we're dealing with. Fitz? Fitz, can you even hear me?"
Fitz,"Yes, Simmons, I can hear you. I'm trying to hear the bloody resonant frequency you keep going on about, but all I can hear is you."
Simmons,Calm down. I'm only asking. You haven't been able to isolate...
Fitz,"No, I haven't been able to isolate the... the, um... the..."
Simmons,Rate of oscillation.
Fitz,"Yes. I was just about to say that, actually. And, no, I haven't because it keeps... um... What's the word again? Give me the word."
Simmons,Fluctuating.
Fitz,Yes. Good. Fine. Thanks. Go away.
Simmons,Have you taken your medication?
Fitz,Yes.
Simmons,Hmm.
Fitz,Don't. Don't. Please don't touch anything.
Simmons,That's the cloaking technology for the plane. How's it coming?
Fitz,"Good. Slower than I'd like. I've had a few bumps, but it's... I'm close. And I don't need you mucking it up."
Simmons,"Fitz, I'm trying to help."
Fitz,"I know. I know. But I also know how important cloaking is, okay? So I just need everybody to be... everybody to be... I just need everybody to be, um..."
Simmons,Patient.
Fitz,Yes.
Simmons,"You need to be patient with yourself, Fitz. You're almost there."
Fitz,"Yeah. Yeah, I'm almost there."
May,Any update on the metal we found?
Fitz,"Yeah. Yeah... Um, no. Actually, no. I'm just having a bit of trouble identifying the... a bit of trouble ... I'm having a bit of trouble identifying the material."
May,Okay.
Fitz,"Yeah, so, this is the same lead that we use in our bullets, but there's... there is something... bleeding. Uh... Uh, okay. That's... are you... can you see that?"
Simmons,Looks like flesh.
May,"Yeah, I see it. It's blood."
Fitz,"Good. I mean, that's... what? That's weird."
May,Can you figure out whose blood?
Simmons,That shouldn't be too hard.
Fitz,That shouldn't be too hard.
May,I'll stay and help anyway.
Coulson,So the man had powers?
Hartley,We emptied our mags at the guy. Might as well have been blowing kisses.
Idaho,Never seen anything like it. Hunter: I have. And usually these encounters come with better financial compensation.
Hartley,Hunter...
Hunter,What?
Hartley,Don't be yourself right now.
Hunter,"You like me like this. Look, you both have your S.H.I.E.L.D. traditions and all that nonsense, and personal reasons for being dedicated to the cause, but you've known me a long time, Izzy. And what gets me out of bed in the morning?"
Hartley,He's not a big picture kind a guy.
Hunter,Sound like my ex-wife.
Coulson,"And you should have listened to her, too."
May,DNA match.
Coulson,Carl Creel. He was on the index.
May,"More importantly, crossed off the index."
Hartley,S.H.I.E.L.D. protocol. Sometimes hostile gifted individuals are put down.
Idaho,"Well, they didn't do a great job here."
May,They didn't try. Check who was the supervising agent.
Coulson,Agent John Garrett.
May,"They must have faked Creel's termination, recruited him."
Hartley,"Well, now we know he's Hydra."
Hunter,"John Garrett? Isn't that your mate who, you know... went to the dark side?"
Coulson,"Oh, yeah. Then he went nuts."
Triplett,"It's a little bit strange. I mean, they're exactly the same. You really think they were just twins? Come on."
Skye,"I have heard all your theories, Trip."
Triplett,"And Koenig's always mentioning other brothers. Every day, another brother. If he brings up one more brother, I don't know what I'm gonna do."
Skye,Coulson said we can trust him.
Triplett,"There's something fishy going on there, man. You'll go crazy staring at this crap. What is it again?"
Skye,"Not sure. Something Garrett was messing with. Coulson put me on it a month ago, searching deep web contacts, even Rising Tide, looking for a match. I've got nothing."
Triplett,"There he is. Happy to see you, sir."
Coulson,"Agent Triplett, Skye."
Skye,Sir.
Coulson,Can you give us a moment?
Triplett,Watch this.
Skye,"What? No hugs? He was really looking forward to it. I've cross-checked the writing from the lab with the new images you've given me. Mostly the same, but the code breakers haven't found anything..."
Coulson,That's not why I'm here. The bulletproof assassin you encountered on the sting? We know who he is.
Skye,"You want me to go down there, don't you?"
Coulson,You're the only one who can.
Skye,Is this really what it takes for you and I to get a one-on-one these days? Why now?
Coulson,Because the technology in play warrants it.
Skye,And do I have a say in this? Copy that.
Billy Koenig,"There's an inertial confinement laser barrier down there, Which is cool. Now this button turns it soundproof. This button makes it opaque."
Skye,Just tell me there isn't an “off” button I can accidentally hit.
Billy Koenig,You'll be safe. I promise.
Ward,Aren't you a sight for sore eyes. I told Coulson weeks ago that I was willing to speak to you... to give you intelligence. Why now? Something bad happen?
Skye,Carl Creel. Garrett reported him dead. Turns out he's alive. Do you have any information on that?
Ward,"How have you been? The name sounds familiar. Do you have a picture? Coulson didn't tell you. I went through a... rough stretch. First pair of pants they gave me had a... a button on the back. They took that away. But you fold a piece of paper just right, it gets sharp. When they took that away, I started running at the walls."
Skye,You should have run faster.
Ward,"I'm through all that. When I came out of sedation, I was clear-headed, accepting... of who I am, what I've done, and why."
May,You sure about this? Giving Ward exactly what he wants? Of course he said he'd only talk to Skye. He wants to fill her head with lies.
Coulson,He hasn't lied yet.
Ward,Your arms tell a different story. I see May's training you. She's got you favoring your left side first 'cause you're right-handed. Smart.
Skye,"I'm gonna say this once. I'm not gonna believe a word that comes out of your mouth. But if a single word is about anything other than the question that I'm asking, I walk."
Ward,"Okay. Creel was a boxer, nicknamed the Crusher. Turns out any opponent has a glass jaw when you have steel fists under your gloves. Garrett thought he'd be an asset. Now, once Creel touches a substance, he can absorb it and somehow consciously transform the molecules of his body into that substance. He wouldn't tell us how, but he enjoys the way it feels... Almost as much as he enjoys killing."
Skye,"You two must have gotten along great. Well, this was fun but pointless. We've already figured that stuff out, so if you don't know where to find him, then..."
Ward,"Wait. When Hydra was communicating with S.H.I.E.L.D., we'd use white noise in the gaps between S.H.I.E.L.D.'s quantum key distribution channels to hide messages. Now, S.H.I.E.L.D. might be gone, but not those frequencies. If Hydra is giving commands to Creel, that'll be how."
Skye,We'll see.
Ward,"It's true, and so will be every word I say to you for the rest of my life. I'm not asking for forgiveness. I just want to help you. And when that information proves true, I hope you'll come back. There's so much I want to tell you about... your father."
Billy Koenig,"And believe it or not, there's a directive going out over those channels right now. Now, I can ping an echo request, see if there's other receivers out there, how many Hydra agents can communicate this way."
Skye,So he's telling the truth.
Coulson,It looks like it. Thank you.
Skye,"I guess that visit was the first of many, huh?"
Coulson,"We kept Ward here for this reason, and it's paying off."
Skye,What is his deal?
Coulson,"I really don't know, But it doesn't matter, as long as he's giving us an inside look at Hydra's operations."
Billy Koenig,"Yeah, guys? About that."
May,You called it. Talbot hasn't crushed Hydra. Just sent them slithering back to the shadows.
Coulson,I hate being right.
Talbot,The Navy? He said that? You must be kidding me.
Carla,He said he likes boats.
Talbot,He likes messing with his old man is what it is. Don't go far.
Triplett,Excuse me.
Talbot,The Navy.
Carla,Yep.
Talbot,I'll tell you what... I'll have something to say about that.
Carla,"Sweetheart, he's 11. I'm sure you'll wear him down soon enough. Glenn."
Talbot,Yeah? Your phone's ringing. That's not my... Take George. Get to the car now.
Carla,What?
Talbot,Now!
Carla,. All right. Who is this?
Coulson,"General Talbot, you're in danger. We're here to ensure your safety. Please listen carefully."
Talbot,"Agent Coulson, is this you? Show yourself so we can talk about it."
Coulson,There's no time. We're here to protect you. Listen to me.
Talbot,"No, you listen to me. I have my own protection and a cell for you at Gitmo.  This is Talbot. I need reinforcements at my location now."
May,Watch your six!
Talbot,Secure that bastard!
Soldier,"Move, move, move!"
Hartley,"General, let's get you to cover, sir."
Soldier,"General! Go, go! General, we should get you somewhere safe. General?"
May,"Hi, again."
Talbot,Son of a bitch.
Talbot,Are these straps really necessary?
Coulson,You tell me.
Talbot,I guess. To ensure your safety.
Coulson,"I'm hoping we can work together, be buddies like we used to be."
Talbot,"“Buddies?” Last time we saw each other, you assaulted me and my team."
Coulson,"So I could go stop a killer, which I did. Whereas you discovered that secret base. Got a big promotion, Brigadier General Talbot. Sounds like a pair of best buds to me."
Talbot,I got to say... I respect you. You managed to evade us for an entire winter.
Coulson,And I respect you for making it so damn hard. I'm exhausted.
Talbot,I'll bet.
Coulson,"But I want to make your job easier. Chasing us is a waste of resources, general. We're the good guys, and we can help you catch the bad guys."
Talbot,Kidnapping me and tying me up in your honeycomb kill room is not helping your case. Do you think I'm an idiot?
Coulson,"Oh, no. You're the real deal. But you're surrounded by people who constantly underestimate the threat they're up against. Me and my people swore an oath we don't intend to break... to protect the innocent, to watch out for people... people like your son."
Talbot,How dare you bring my family into this.
Coulson,"We save lives, including yours, whether you like it or not."
Billy Koenig,"That was smooth. Riled him up, got him to grab the arm rests, and now active fingerprint analysis... 89%."
Coulson,We were there for your protection. Everyone is save. No one got hurt.
Fitz,"Look at Koenig, running analysis. Well, it looks like we've got our new golden boy."
Simmons,“New?” As opposed to the original?
Fitz,Yes! Me. And I've been sidelined.
Simmons,"No. Well, I mean, maybe, but in the way that a player is sidelined due to injury in a football match."
Fitz,"Football or American football? 'Cause a head-trauma joke right now, Simmons, that's in severely poor taste, even for you. And I see the way they look at me. Especially when they keep on asking about the..."
Simmons,Cloaking.
Fitz,Yeah.
Simmons,"No, they're just anxious about it. They know you're nearly done."
Fitz,"Yeah, well, I may not seem like the genius I used to be, but I still have ideas."
Simmons,Yeah.
Fitz,I'm just having a hard time... I'm just having...
Simmons,Expressing them.
Fitz,Yeah. And that... that doesn't mean that they have to treat me like...
Simmons,"Like what, Fitz?"
Fitz,"Treat me like I'm gonna break. It's distracting. And, you know, talking to you is the only time I feel clear. And calm. Like I might actually get better."
Simmons,"You are getting better. Every day. I see it, they see it, and soon you'll see it yourself."
Fitz,"Yeah. You know, they really should be analyzing speech patterns and tracking voice..."
Simmons,Voice biometrics.
Fitz,...biometrics.
Simmons,"Yes, Fitz, I think they are."
Talbot,"Coulson, I don't think we see eye-to-eye on this. My team was up to the task when they took that freak into custody, before you took me. They have him on lockdown."
Coulson,That's the problem.
Talbot,How is that a problem?
Coulson,"You've said in your numerous public appearances that you have a facility where you're storing the technology and prisoners captured in the S.H.I.E.L.D. raids, yes?"
Talbot,Yeah. I'm flattered you keep up with my press. What's your point?
Coulson,"Creel's after a deadly weapon stored in that facility. Here's some more press. He targeted your family to force you to give up the location of that facility, but now he doesn't have to. Your people just took a man they have no idea how to contain to the one place he wants to be. Now I need your help to stop him."
Talbot,"I'll make you a deal. You let me out of here, and I promise not to kill you. But there is no way on god's green Earth I am ever gonna help you."
Coulson,Well... you might.
Talbot,"Son of a bitch! This is Brigadier General Glenn Talbot, access code Delta-3-6-5-Sierra-Victor-Niner. I want double detail on that prisoner. I want the walls crawling with semi-autos, and a vehicle at my location now!"
Billy Koenig,"Uh, absolutely, sir. We'll... we'll get right on that. Victor-niner. Niner. Okay. Yeah, all right. You just... you hold tight, general. Okay, we, uh, traced the number to a spot near the Pentagon. We are ready to go."
Hunter,We have a small logic question. Why? Why are we going in?
Hartley,"Look, we trust Coulson's judgment."
Hunter,We do?
Hartley,"But Talbot's not a bad guy. And last I checked, the U.S. Government is one of the lesser evils. So they've got the weapon in a locked box. And now they've got this absorbing man in a locked box, too. That's not so bad."
Mack,She's got a point. It does seem as safe a place to keep them as any.
Skye,But they have no idea what they're dealing with.
Hartley,"Yeah, but is that danger worse than the risk of sending every field operative you have available into a secure military compound?"
Mack,"Yeah, guarded by the same people that's been hunting us."
Idaho,"Belly of the beast, man."
Hunter,"Well, we're already on our heels. We can't even get this thing out of the hangar."
Coulson,Exactly. This is a make-or-break moment.
Hunter,For an object we have zero data on.
Coulson,That's not the only thing we're after.
Hartley,"Now it's all or nothing, huh? Well, all right, then."
Skye,You taking point?
May,"Coulson will be on comms. Hey, let's stick together on this one."
Skye,You got it.
Skye,General.
Triplett,"Come on, girl. You know I look good."
Idaho,I have General Jones and his party here to meet with General Talbot.
Soldier,"General Jones? Sir. I'm sorry, sir. I don't have this visit in the register today."
Idaho,You might want to double-check that.
Skye,Military installations bury all their cables. Wisely.
Hunter,Not that wisely. Okay. Delta-3-6-5-Sierra-Victor...
Skye,Niner.
Soldier,"If it's not in here, there's nothing I can do. Exit to the left, please."
Soldier,Gatehouse.
Talbot's voice,"This is General Talbot. Why has General Jones and his government escort been delayed at the gate, soldier? Wave them through."
Soldier,"Uh, sir. Sorry, sir. His name's not in the register, and my orders are to strictly..."
Talbot's voice,"Now, you listen to me, son."
Triplett,Private Tilden.
Talbot's voice,"It's Private Tilden, isn't it?"
Soldier,"Yes, sir."
Coulson,"Well, I don't care about this register or that. I want General Jones and his friends sent directly to the ordnance depot to meet me."
Billy Koenig,Hey. Hey. Go bigger. Go bigger.
Coulson,"...or I'll have you so deep in horse manure, son, You'll need a damn snorkel."
Soldier,"I understand, sir, but I can't... Oh. Never mind, sir."
Coulson,"Nice work, soldier. Next time you see me, come shake my hand. Talbot out."
Billy Koenig,What?!
May,Stay and keep it running in case we have to abort.
Idaho,Got it.
Hartley,Needle in a haystack. Turns out I was not exaggerating.
May,"All right, we know what we're looking for. Don't we?"
Hartley,I've got the 0-8-4. Repeat... I've got the damn thing. Southwest side. Okay. Why don't we find out what makes this thing so deadly? Aah! No!
Hunter,What the hell's happening?
Hartley,I can't let go! Aah!
May,"Okay, Hartley, just relax your hand."
Hartley,I can't let go. Don't touch it. Just stay away.
Skye,They'll be on us any second.
Hunter,"Okay, time to go. Help me get her up. Can you walk?"
Hartley,I think so.
Hunter,What are you waiting for?! We need to get her out of here before we all get killed! We got what we came for!
May,Not everything we came for.
Hunter,Wait. What are you talking about?
Skye,"Coulson, Hartley has the item, but it's attacking her. She needs medical right now. Do we abort?"
Billy Koenig,Alarms have sounded. Chances of them being captured or killed here just skyrocketed.
May,Should we just cut our losses? Coulson?!
Hunter,Come on! Come on!
Skye,"S-sir, I repeat... what are our orders? Do we go dark?"
Coulson,Negative. Do not abort. Proceed as planned.
May,You heard him.
Hartley,Help me up. I can follow.
Hunter,Are you mental?
Hartley,We have our orders.
Hunter,Screw the orders. We need to get you to a doctor.
Skye,Hunter...
Hunter,"No, no, stay here and die if that's what you want to do, but I'm making sure she doesn't. I wish you the best of luck, really, but we're out of here."
Triplett,Go! Go!
Man,They're headed to the West door!
Hunter,Get us the hell out of here!
Idaho,You got it.
Hartley,Cut it off.
Hunter,What? N-no. Okay? We'll get you to a hospital. They'll fix this.
Hartley,"This thing is killing me. I can feel it. I need you to cut it off, or I won't make it to the hospital. It's no big deal. You've seen what they can do with robotics these days."
Hunter,"Uh, probably be an upgrade."
Hartley,I don't want to die.
Hunter,Okay.
Coulson,"I know it was a risk. If we went down today, we'd probably be down for good. But now we have a chance to survive. We have soldiers willing to sacrifice, but they need weapons. The enemy has the advantage. We need one of our own."
Mack,You risked that for a quinjet?
Coulson,"No. For what we can do with one. Disappear. Become ghosts. That's how we have to live now... in the shadows, to save people, even when they don't know it, don't want it. Fitz said he could engineer cloaking, but... I'm afraid he can't do anything. The damage to his temporal lobe was too extensive. He's not the same, and... since Simmons left, he's only getting worse."
Fitz,"And this is number two of five. But if we get this one finished today, there's not much... Simmons, I said not to touch anything. Yes, yes. I know. I know. And I have told them to be patient, like you said, but I'm still having trouble communicating the... the ... yes. Thank you. Sorry."
Coulson,"Simmons said she thought he'd be better without her here, but her leaving just broke him. In the months since, he's grown isolated, talking to himself more and more."
Fitz,I know. I know. I'm almost there.
Coulsoon,"We have to fight on for him, for those we've lost. We have to take risks... so the sacrifices they made were not made in vain. And then... we'll disappear."
Bakshi,"Creel has escaped and did indeed make off with the Obelisk. He should contact us shortly. I would have him come in, but I'm being overly discreet with this operation. I know how long you have been searching for this, Dr. Whitehall."
Whitehall,You have no idea.
