character,line
Fitz,Is here.
Fitz,Ouch.
Skye,Is this your subtle way of saying I can't come with?
Coulson,We'll be back.
Skye,Wha...
Fitz,We should probably head over to the tech corridor.
Simmons,"Oh, I can't wait to see the new chem-kit."
Fitz,Yeah.
Skye,I don't think it likes me here.
Coulson,Agent Hand.
Hand,Agent Coulson. Nice to finally put a face to the name.
Coulson,Likewise. These are agents May and Ward.
Hand,"Well, now that we've gotten that over with, here's what you can know. The intel you recovered from Agent Shaw tells us that a separatist group from South Ossetia has built a weapon called “Ezbittometer.”"
Ward,The Overkill Device?
Hand,"A little dramatic for my taste. I imagine something was lost in translation. We've intercepted chatter that tells us they plan to use the weapon in the next 24 hours to declare their independence from Russia and Georgia. We believe it creates sonic vibrations powerful enough to trigger weapons from a great distance, anything from the missiles on a helicopter to a nuclear warhead sitting in its silo."
Coulson,"So if we move on them, they could use our own weapons against us."
Hand,"Exactly. That's why I need a two-man team to sneak across the disputed border undetected, break into the separatist stronghold, and disable the weapon in the next 24 hours. And you have two people who fit my bill."
May,Not a problem.
Ward,I was in Georgia during the incursion in ‘08. I still have contacts on the South Ossetian border.
Hand,"And you'll have to use them. But we don't have specs on the device, so I need someone on the team who can identify and dismantle it on-site."
Ward,Do you mean...
Coulson,I think she does.
Fitz,"I found a localized E.M.P., plus a few other party favors. Oh, come on. What the... Open. It's stuck! The cart's stuck. That's unbelievable. What the hell?! Who designed this?! In the Hub, of all places! Oh, that's..."
Ward,Seriously?
Simmons,"I just can't believe you're going in dark, in hostile territory, without comms, lacking any real physical strength. Did I give you an antivenin pack? The Caucasus have a plethora of highly endemic spider species..."
Fitz,"Jemma, stop. Stop worrying about me. I can do this. Thank you. And don't you do anything rash while I'm gone... like jump out of an airplane."
Simmons,"Well, you'll be careful."
Fitz,"Yeah, I've handled worse."
Simmons,"Oh, I almost forgot! I made you this. Your favorite sandwich. Prosciutto and buffalo mozzarella."
Fitz,With your homemade pesto Aioli?
Simmons,Just a hint.
Skye,"Hey, is this what you wanted? Also, uh, w-what is this?"
Simmons,"Oh, Fitz. A full-sized mag pouch?"
Fitz,Just one of the many tactical decisions I've had to make already.
Simmons,Hmm.
Fitz,And Ward said we needed it.
May,You need to disable the overkill device by 0600 tomorrow in order to prevent the separatist attack.
Coulson,"Once you signal S.H.I.E.L.D., the extraction team will get you both out. Take care of him."
Ward,"Of course, sir."
Fitz,"More moving, less talking, Agent Ward. Time's not on our side."
Skye,Does this feel okay to you? Shouldn't we be going with them?
Coulson,The people who put these ops together are the best of the best. They know what they're doing.
Fitz,"So Simmons, by this point, does not have a bloody clue. You know, we're in the back, trying to contain our laughter. So Simmons goes into the vacuum chamber wearing... wearing a-a bunny suit. Um, we just call it that because it... it covers your whole body. Um, so she's in the vacuum chamber, but when she takes her mask off to speak to me... she sneezes all over the Faraday cup... which is funny."
Ward,Do you have the beacon?
Fitz,Yeah. But it's funny because vacuum chambers are so dry... and this instrument was actually supposed to go into space. It had sensitive chemical components. Simmons actually tells it a lot better than I do.
Ward,"Listen. My contact's Uri Dubrovsky. We'll pay him to get us across the border. We go back, but he doesn't like new people, so keep your mouth shut and your head down."
Fitz,"Um, can you ask what beers that they have on tap?"
Vladimir,Uri's your friend?
Ward,Yeah.
Vladimir,Uri's dead. You have no friends here.
Simmons,"Oh! No, no, no, no, no, no. Please be careful. Can you imagine what Fitz would do if the night-night gun was broken when he came back? Surely he'll be okay out there, right?"
Skye,"Well, Agent May is level 7. Maybe she can give us an update on their mission. Does that mean that you do know something and you can't tell us, or that you don't know anything? Which non-expression is this?"
May,"We know what we're supposed to. When we have more information, we'll react. All right, clear out. I need to run some diagnostics, then reboot. That means you two. Off."
Skye,"You guys may be okay with being in the dark, but I'm not into it. I need answers. And I know just the person who has them."
Simmons,Who?
Skye,Coulson. I'm obviously talking about Coulson.
Hand,I'm going to need three more chalks queued up at the border.
Coulson,And a fourth standing by in Armenia?
Hand,Great minds. It must be nice to be off that plane. I understand you're almost through your recovery.
Coulson,The plane has nothing to do with my recovery.
Hand,I only know what I've read. Seems Fury has a soft spot for his favorites. Not everyone gets sent to Tahiti.
Coulson,It's a magical... place.
Hand,All I meant was it must feel good to be back in the big leagues.
Coulson,Two of my agents are the key to this operation. I never left the bigs.
Hand,Let's hope they're as good as you think they are.
Fitz,"What's happening? Why haven't they killed us yet? I mean, I'm glad that they haven't killed us yet."
Ward,"They're waiting for their boss, so before he gets here, we need a plan. How long can you hold your breath underwater?"
Fitz,I don't know.
Ward,You familiar with the term “slam and cram?”
Fitz,"No, and I d... I don't think I want to be."
Ward,How attached are you to your pinky?
Fitz,"Very, very attached, and before you ask another terrifyingly vague question, let me be clear. Any plan that involves even one of those scenarios isn't going to work for me. As a matter of fact, I've..."
Marta,I heard you were looking for your friend Uri. And Uri was friends with separatists. Are you separatists?
Ward,No. We're here to stop them.
Fitz,Definitely here to stop them.
Ward,Trust me. If you could just help us get across the border...
Marta,"You're wasting my time, so let me be clear. You've given me no reason to trust you. And trust is everything to me."
Skye,Hey. Fancy seeing you here.
Coulson,"Skye, I told you I'd look into the file about your parents. No, I know. That's not why I'm here. I wanted to know more about Ward and Fitz's mission. Simmons is seriously starting to unravel without Fitz."
Coulson,"I know it's hard to hear, but you don't have the clearance."
Skye,"But I have eyes. I saw six squads in full tactical gear, three crates of RPGs, and a full crew of analysts headin' to operations. Are you really telling me that has nothing to do with ward and Fitz's mission? If I'm right, give me a signal by not saying anything."
Coulson,Trust the system.
Skye,"Nothing. He's acting like a robot version of himself right now. If we want the truth, we've got to get it ourselves."
Simmons,"Okay. How would you suggest... Oh, wait. No. No!"
Skye,Yes.
Simmons,No! I can't be a part of your bad-girl shenanigans. I like following the rules and doing what's expected of me. It makes me feel nice.
Skye,"Simmons, wake up! Ward and Fitz went on a top-secret, two-man operation, and look. There are more men. And either it's a bigger deal and they're not telling us, or something went wrong out there. And maybe there's nothing we can to do help, but we got to know if there is. What if they're injured or being tortured somewhere right now?"
Simmons,Fitz. Tortured. What exactly do you have in mind?
Fitz,"Okay! Enough! Okay. A little to the left, Vladimir. Gentle! Gentle. That's it. Okay. Can I get a little more light down here, Marta?"
Marta,"Of course, Mishka."
Fitz,"Thank you, sweetheart."
Ward,Little bear?
Marta,"I like watching him work, that little bear."
Fitz,Okay.
Fitz,It's nothing. Really. I'm just a man.
Marta,Get this man a drink.
Fitz,"Oh, no. Here we go. Mmm. Salty. So... let's talk business."
Ward,Two million rubles? We need to work on your negotiation skills.
Fitz,"I thought they were like pesos. And anyway, you should be thanking me. I shorted the fuse box with my localized E.M.P. when we were tied up."
Ward,Really?
Fitz,"Yes, and my plan worked because we're over the border now, aren't we? We're stopping. Why are we stopping?"
Ward,Quiet. Stay here. I'll check it out. Okay. Maybe we'll both stay here.
Ward,Fitz! More border patrol.
Fitz,Already moving! Hurry up!
Coulson,"Sorry. Am I disturbing you? You know, I like this plane. I like the way we do things here. Everyone's on the same page, no red tape. So far, it's working for us. Most of us. And maybe I'm getting soft, but I don't like keeping things from our team. If you knew... No. You're right. Level 8. But... I know. Trust the system. May? Thanks."
Computer,Say cheese.
Skye,"Okay, you have the flash drive. Go. I programmed it with a decoy crawler. It'll use my browser history to simulate my usual online activity, so while S.H.I.E.L.D. thinks I'm trolling reddit and facebook with the laptop you gave me."
Simmons,You'll be hacking the files for Ward and Fitz's mission.
Skye,"Right. And remember, once you plug it in, you'll only have about..."
Simmons,Three minutes before S.H.I.E.L.D. catches on.
Skye,Do you realize that you keep finishing my sent...
Simmons,Your sentences. I know. I'm sorry. Bad habit.
Simmons,This is actually a bit thrilling.
Skye,"Ah, good. I'm glad. Now we've just got to figure out a way to get the panel open."
Simmons,Don't worry. I made a special something. It's what we do. All done.
Skye,"Really? Wow. Okay. Uh, now just find a USB port."
Simmons,Okay.
Sitwell,Agent Simmons?
Skye,It's fine. Just play it cool.
Simmons,"Hello, Mr. Agent Sitwell, sir. May I help you?"
Ward,Drainage pipe. We'll wait them out over there.
Fitz,"We can't wait too long. If they use the overkill device, everyone on the border's in danger."
Ward,I'm aware.
Fitz,And that includes Marta and Vlad.
Ward,"Oh, you're on a first-name basis now?"
Fitz,"Yeah, well, I'm just saying, their lives are on the line, too, so let's not get too comfortable."
Sitwell,Call me Jasper.
Simmons,"Um, what brings you to this restricted hallway so late at night?"
Sitwell,I could ask you the same thing.
Simmons,No. Don't.
Skye,"Simmons, focus. Just make up an excuse."
Simmons,"I was just on my way to the loo. I could swear it was two rights and a left, but is that it here?"
Sitwell,That's a wall panel. Why are you accessing it?
Skye,Don't spiral. Just say something. Anything.
Simmons,"You certainly have a gorgeous head, don't you? I like men that are about my height, but heavier than me."
Skye,Stop talking. Stop.
Sitwell,"Agent Simmons, do you have authorization to access that panel?"
Skye,Say yes. Say you do.
Simmons,Oh! Y— of course.
Skye,Great. Yeah.
Simmons,"Of course. Um, I certainly have it right here in my bag. He's onto me."
Skye,Stop talking to me! He can hear you!
Sitwell,Are you on comms with someone? This is Agent Sitwell. I need an escort.
Simmons,Aah! I'm sorry!
Skye,"Oh, my god. Oh, my god."
Simmons,"Okay. Okay. Oof. I've shot agent Sitwell. Good, good, good."
Simmons,Was that all right?
Skye,That was terrible! You are terrible at this. That was a total meltdown.
Simmons,"The night-night gun was right there, and I..."
Skye,We need help. You need to go get May.
Simmons,May?! No!
Skye,"Listen. That flash drive will only give me a few minutes of access to the Hub's mainframe to find out what happened to our boys... so just go get May, okay? Just tell her it was an accident."
Simmons,I'm going to be court-martialed.
Skye,I hope this works.
Fitz,Why do you think S.H.I.E.L.D. sent in just the two of us?
Ward,I don't know. They said they needed a guy like you and a guy like me.
Fitz,Mmm.
Ward,Is that a sandwich?
Fitz,Simmons made it. My favorite. Prosciutto and buffalo mozzarella with a hint of pesto aioli. Here. You can have half.
Fitz,What the hell?
Ward,"There are dogs tracking us, and you bring a prosciutto sandwich."
Fitz,I can't believe you just did that.
Ward,"This is a mission, not a picnic!"
Fitz,"Oh, I'm well aware it's not a picnic, Mr. Save the Day."
Ward,What's that supposed to mean?
Fitz,"Oh, come on. You obviously get off on being the guy who always gets to throw the last punch, who always swoops in to save the girl. And now you've destroyed the world's most dangerous sandwich. Congratulations. Well, I'll tell you something. I don't need to be rescued by anyone, Grant Ward."
Fitz,Yeah. And...
Ward,"Listen. Before we left, Coulson told me to take care of you. That is what I am doing. Nothing more, nothing less. Here. If you're hungry, eat this. It's odorless."
Skye,"All right, boys. Let's find out where you really are. “Redacted documents.” Okay. There it is... if I could just access the raw file. Oh, crap. I don't have any time. Oh, my god. No extraction?"
Coulson,What did I tell you?
Skye,You told me to trust the system. And the system sent Ward and Fitz in there to die.
Fitz,"Good day to be a rat. I mean, there you are, minding your own business, spreading filth and disease, scavenging for grub worms or rotten fruit. When lo and behold, you see it ... a prosciutto and buffalo mozzarella sandwich."
Ward,Fitz.
Fitz,With just a hint of pesto Aioli.
Ward,Quiet. Feel that? A truck. It's coming. Zip up the mag pouch!
Coulson,I told you I'd get answers about your family.
Skye,That's not what I was looking for! I was trying to find out what was happening with Ward and Fitz.
Coulson,That's a classified operation.
Skye,"It's a suicide mission! I saw it all, the troop placements, the aerial assault. Once Ward and Fitz disable that device, there's going to be a huge attack on that compound, with no extraction plan, and you hid that from us!"
Coulson,I didn't hide anything from you. You don't have the clearance to know that.
Skye,"Is that really what S.H.I.E.L.D.'s all about? Level 5s are more expendable than level 8? Is that all we are, just a number to you?"
Coulson,Are you done?
Skye,I don't know. Am I?
Coulson,"If S.H.I.E.L.D. keeps a secret from you, it's for a good reason."
Skye,So they can hold all the secrets.
Coulson,"Don't interrupt! You just hacked a level-8 secure server, saw operational plans that you have no context for. If details get out, the whole operation could be compromised, lives could be lost, Ward and Fitz among them."
Skye,"I know. Those are two people we care about. On the plane, you're always telling me to think outside the box, so I went off book ‘cause I was trying to watch their backs."
Coulson,"Our team can go off book because there is a book. A Hub. An organization watching our backs. You claim that you want to be a part of that, a S.H.I.E.L.D. agent. Do you?"
Skye,Yes.
Coulson,"Because someday, I may have to trust you with a secret, and I need to know that you can keep it."
Skye,Can I ask you one question?
Coulson,What?
Skye,Did you know there was no extraction plan for Ward and Fitz?
Coulson,That's classified.
Ward,"Okay. Go. Go. Go. Shh. Go, go, go. I'll signal extraction."
Fitz,"Okay. Simmons calls it “the magic window.” You'd probably guess, “is that X-ray technology?” There are actually s-band microwave antennae embedded in this sheet. But it's more like a radar system really. Okay. Let's see. Okay, we have two guards on the West wall. Both carrying automatic weapons. Correction. Make that three guards. We have three guards now. Oh, my god. Oh, my god, Ward. He's attacking the others! He's coming straight for us. Ward. Ward?!"
Ward,Hurry. Inside.
Fitz,Ah. That makes sense now.
Ward,This must be it.
Fitz,"Weird. Core must be inside here. That's what's important. The piping around it just serves to amplify and direct the sound, to trigger munitions from a distance."
Ward,Doesn't look like it could take a jet out of the sky.
Fitz,"Well, you should know by now, Agent Ward, that looks can be deceiving."
Ward,Good?
Fitz,Yeah.
Fitz,This is gonna take a while.
Ward,You have 10 minutes.
Fitz,I thought you'd say five.
Hand,"Agent Sitwell is in the infirmary. Apparently, a member of your team rendered him unconscious."
Coulson,A misunderstanding. I'll handle the matter internally.
Hand,Tranquilizing an agent does not qualify as a misunderstanding.
Coulson,"You're right. But being told there's an extraction team in place when, in fact, there isn't? That does. I'm level 8. I'm entitled to information regarding the welfare of my team. You should have told me."
Hand,"Seemed I didn't have to. And what would that have changed, Agent Coulson? You yourself have designed dozens of operations like this. You know how this works."
Coulson,Usually with an extraction plan.
Hand,"Barton, Romanoff, they never have an extraction plan."
Coulson,They know that going in!
Hand,"Agent Fitz is unproven in the field, and knowing would have caused him to lose focus or courage."
Coulson,That should have been my call.
Hand,"I wasn't sure you'd comply. Your team includes an electronically tagged non-agent who is notorious for leaking secrets, which reminds me... How did you get this information again?"
Coulson,"I know what the safety of a thousand men is worth. I know the importance of taking the overkill device out of play. But I also know my men, and what they're worth! The decision to go in should have been theirs to make."
Hand,"Perhaps. But you need to trust the system, Agent Coulson."
Ward,All right. Show me the final steps to disable this thing. I'll get it done.
Fitz,"No, we stick to the extraction plan. I'll be done in a minute."
Ward,The extraction plan's a bust.
Fitz,What?
Ward,"Exfil team didn't make contact. Once you take that thing apart and I set off the remote beacon, we're on our own. You should go."
Fitz,I'm not leaving.
Ward,"Fitz, there's no time to argue."
Fitz,You don't think I can't handle this?
Ward,"No, I am trying to protect you!"
Fitz,"Ah, you think I'm a coward. Is that it?"
Ward,What? No.
Fitz,I am every bit the S.H.I.E.L.D. agent that you are.
Ward,"Whoa! You don't have anything to prove. What you said about me always needing to swoop in... I know you would have jumped out of the plane to save Simmons. And she knows that, too."
Fitz,"I'm not trying to prove anything to anyone. Okay? Before we left, you're not the only one that Coulson talked to, okay? He told me to take care of you, too. And that's exactly what I'm gonna do. I'm not going anywhere. You understand? And I'm bloody starving."
May,You got the information. Now we react.
Skye,We're gonna get our guys.
May,Somebody has to.
Simmons,What about the S.H.I.E.L.D. assault?
May,We won't interfere. You don't need a battalion for an extraction. Three can pull it off.
Coulson,Four is better.
Skye,You're in? I thought we all had to be level 8 to discuss this.
Coulson,We're not discussing anything.
Ward,"Ah-ah. Last chance, Fitz. Are you sure you don't want a head start? Because the second you pull that final wire..."
Fitz,Your turn.
Hand,Beacon's hot. The device is disabled. Mission's a go.
Ward,Okay Fitz. Let's go. We need to slip out of here before they notice the device is powered down.
Fitz,Got it.
Ward,Are you sure this is gonna work?
Fitz,Yes. Theoretically.
Ward,Hurry.
Fitz,Okay. Finished.
Fitz,What was that?
Ward,"S.H.I.E.L.D. They've started their attack, which means we don't have much time before they crush the compound. Get up there and take out as many of their weapons as you can with that thing."
Ward,Fitz!
Fitz,Behind you!
Fitz,I just did that.
Ward,Yeah.
Fitz,Okay. Let's go.
Fitz,"You said they needed a guy like me and a guy like you, right?"
Ward,Right.
Fitz,It's the extraction team!
Ward,Better. It's the cavalry.
Ward,Never get tired of seeing that.
Hand,Are Coulson's people clear?
Sitwell,They are. I thought there wasn't gonna be an extraction.
Hand,All our resources were needed elsewhere. And it's Agent Coulson's team. They didn't need one. Okay. Let's mop up.
Ward,"Thanks for coming to get us, sir."
Coulson,We take care of our own.
Simmons,"Well done, Fitz. So glad you're all right."
Fitz,"Yep. Good to see you, too."
Simmons,"Oh! The sandwich, how was it? Too much Aioli?"
Fitz,It was delicious.
Skye,"You know, for a second there, I thought I'd have to find a new supervising officer."
Ward,"Sorry to disappoint. Truth is, I was in good hands."
Fitz,"I had Ward's back the whole time. Yeah. Pretty much saved him from a gang of Russian mobsters and kicked a few guys' heads in. But enough mission talk already. Um, anything exciting happen at the Hub?"
Simmons,I shot a superior officer in the chest.
Skye,"Hey. I was thinking about today, and I'm really sorry..."
Coulson,I just wanted to let you know that I didn't forget about what you asked me. Back at the Hub.
Skye,"Uh, what do you mean?"
Coulson,The un-redacted file about your past. I found it.
Skye,"Oh. Uh, w-what did it say?"
Coulson,"The document wasn't about you directly. It was about the person who dropped you off at the orphanage. Turns out, it was a S.H.I.E.L.D. agent."
Skye,"A S.H.I.E.L.D. agent? Why? I mean, who? What does that mean? I..."
Coulson,The agent was unidentified. We don't know if she was your mother or if she just found you on a doorstep.
Skye,Mother? It was a woman?
Coulson,"I put in a request to dig further into the files for any related materials, but right now, that's all I have. I'm sorry."
Skye,Sorry? Thank you. Thank you so much.
Coulson,You finish reading it yet?
May,Mm. What did you tell her?
Coulson,The truth. I told her a S.H.I.E.L.D. agent dropped her off at the orphanage.
May,But you didn't tell her why.
Coulson,I can't. Some secrets are meant to stay secret. Will you help me find out what really happened?
May,Dangerous waters. But I can try.
Coulson,Thank you.
May,Poor girl.
Coulson,"Yes, I need access to a restricted file. Bravo Charlie Yankee 307604."
Man,Authorization code?
Coulson,X-ray 2896.
Man,"You're looking for a death and recovery report, sir?"
Coulson,"Yes, for a S.H.I.E.L.D. agent. Mostly interested in his recovery. It took place in Tahiti."
Man,"I'm sorry, but you don't have access to that document, sir."
Coulson,There must be some mistake. I'm level 8. I have clearance for that file.
Man,"The system indicates that you don't. Would you like me to submit a formal request to Director Fury, sir?"
Coulson,No. Thank you.
