character,line
Turgeon,"Okay, know what? I get it. You don't have time. Neither do I. The time tables have moved up, and I have been called upstairs to fill them in. No prep time, no powerpoint, just me, pants around my ankles, talking out of my butt."
Simmons,"If you want, I could accompany you, present my analysis."
Turgeon,"Oh, no, y-you don't want to go up there. The higher you go... the scarier it is."
Simmons,"Okay. Well, what you can say is that the cells have an abnormal ability to create trace amounts of liquid nitrogen."
Turgeon,That's odd. What about the DNA markers?
Simmons,"Normal. The anomaly appears to be environmental, not genetic. Is that..."
Turgeon,It's just another acquisition.
Man,I thought that was broken for good. You clearly have a gift.
Donnie,"A degree. I used to study engineering. You know, I could help out around here. Fix things in exchange for room and board. It's been a while since I've liked being somewhere."
Man,Marrakech has a long history of giving shelter to travelers hiding from their past.
Donnie,Why would you think I'm hiding? Who were you speaking to? Huh?
Man,They threatened me! They said you were dangerous and...
Agent,"Mr. Gill. We don't want to hurt you. Stand down, agent. Holster your weapon. Mr. Gill... we just want to talk. If you would just hear me out."
Donnie,No. I can't.
Donnie,“Maribel del Mar.”
Coulson,Did you think I wouldn't find out? Sriracha? Beer? That's all? What kind of diet is that?
Simmons,"Well, I also have tea. And if my diet's such a concern, then perhaps dead drops shouldn't involve fast food."
Coulson,"We'll revisit that protocol. I picked up some groceries. We've got steak, grass-fed, fingerling potatoes, kale, organic. It's basic, but I do good basic. While I cook, you debrief."
Simmons,Do you remember Donnie Gill?
Coulson,From the academy?
Coulson,"I mean, I knew he was a gifted scientist, but you're saying he's... a gifted scientist."
Simmons,"Gill was struck by lightning while holding the device that created the storm. Perhaps the electrical surge infused his system with a freezing agent? It's just... well, it's just speculation. They're keeping me sequestered in the downstairs lab. I usually advance much more quickly, but they are intent on wasting my talents doing rudimentary biochem and molecular analysis on blind samples."
Coulson,It's not about your intellect. Have you made friends?
Simmons,"Oh, sir, you don't need to worry. I mean, it's been a tad lonely, true, but... You weren't asking out of concern of my feelings, were you?"
Coulson,"Undercover is all about the relationships you make. If you're gonna move up in Hydra, you need to make friends."
Simmons,Be like Ward? I can't lie like he did.
Coulson,You don't need to. Selective truths. You're very likable. Use that.
Simmons,"So, how is everyone?"
Coulson,Fitz is okay. He's hanging in there.
Simmons,You think they're trying to recruit Donnie Gill as a scientist?
Coulson,That would be the best-case scenario.
Coulson,"Most likely scenario... Hydra's looking for another weapon. From what we've been able to piece together, Donnie Gill had limited powers when he entered the Sandbox, but..."
May,"While there, he was taught to control, amplify those powers."
Hunter,"Lovely. And who, exactly, do we have to thank for that? S.H.I.E.L.D. or Hydra?"
Coulson,Your guess is as good as ours. Hydra had scientists embedded at the base. Explains how they took it so quickly.
Mack,A friend of mine was stationed there. He said it got bad fast.
Triplett,Is that when Gill escaped?
Coulson,I don't know. What I do know is Creel wasn't an isolated incident. I've been told Gill's next on Hydra's wish list.
Fitz,Told by who?
Coulson,I have a source.
Triplett,A source you trust?
Coulson,"Very much so. Now, I want us to bring Gill in before Hydra gets their hands on him. Fitz, you know him better than any of us. Got anything to help us narrow the search?"
Fitz,"Um... well... the la... the last time that I saw him, he was, um..."
Mack,Angry? On drugs? Uh... friendly? Sleeping?
Fitz,Yeah.
Mack,Sleeping?
Fitz,No. What... the one... the... go back one.
Mack,Friendly?
Fitz,"Friendly. Um... uh... no, he had trouble making friends."
May,Anything else?
Fitz,I don't know. Maybe ask Jemma if you have a contact number for her.
Coulson,Okay. And if you think of anything...
Mack,"Yeah, we'll work on it."
COulson,"May, you lead the search to find Gill. Let me know as soon as you have something."
May,Scan satellite feeds for any temp...
Fitz,Shouldn't Skye be here?
May,She's working another angle.
Ward,"Well, they're not exactly what you'd call welcoming. They don't give you a"
Skye,"So, what do they give you? Money? Threats? Torture? Combo platter?"
Ward,They're good at convincing people.
Skye,"Yeah, well, they suckered you in."
Ward,No. I was never loyal to Hydra. I was loyal to Garrett.
Skye,Oh. Garrett is the reason you're a cold-blooded killer.
Ward,I don't blame him for the choices I've made.
Skye,"Right. I seem to remember you blaming your brother. Or was it your parents? Man, I can't keep up."
Ward,My family tore me down. Garrett built me back up... the way he wanted.
Skye,"We're all aware of who your family is, Ward. Not only are they respected. They're pretty much loved."
Ward,"Well, every family has its secrets. Yours does, too. You ever wonder why..."
Skye,You know what? My bad. I slipped. Talked to you like a normal person. Let's stay on task.
Ward,"You make the rules. Hydra's protocol on gifteds is pretty straightforward. An acquisition team is sent out to convince or capture the gifted. If those two options aren't possible, then they'll take them out."
Skye,Even if the gifted doesn't pose a threat?
Ward,A gifted that refuses Hydra is a threat. And threats are taken care of quickly.
Skye,That's the difference between S.H.I.E.L.D. and Hydra.
Ward,"And that's why Hydra will win. Because while a S.H.I.E.L.D. agent is considering right and wrong, Hydra's already taken the shot."
Simmons,"Make friends. Mr. Turgeon, hello! I was thinking of going over to salties. Happy hour and karaoke could be a load of..."
Turgeon,"Uh, Ms. Simmons..."
Simmons,Call me Jemma.
Turgeon,"Jemma, you are wanted upstairs for questioning."
Simmons,Is this regarding my analysis...
Turgeon,"It's a security matter. Uh, yes. These men will escort you. What did you do?"
Simmons,Nothing. I haven't done anything.
Turgeon,"Well, then I'm sure you have nothing to worry about."
Man,"Madam, come with us."
Computer,Floor number 25.
Bakshi,"Ms. Simmons. Have a seat. Leave us. Stay close... in case there are consequences. You've been lying to us, Ms. Simmons. Not long ago, you were a level 5 S.H.I.E.L.D. agent."
Simmons,"Yes, before S.H.I.E.L.D.'s fall. I was candid about my work history."
Bakshi,You left things out.
Simmons,"If I did, it wasn't intentional."
Bakshi,"Stop... lying. You've been doing cellular analysis for project Blizzard, yet didn't inform your supervisor that you knew the subject."
Simmons,"I didn't realize it was Gill until yesterday, when I saw a photo in Kenneth's file. I-I would have said something..."
Bakshi,Yet you didn't. What else... are you hiding?
Simmons,I didn't want to corrupt my analysis... analysis which I'd done before I knew who it was. I-I barely knew him.
Bakshi,You saved his life.
Simmons,Only because I happened to be at the academy giving a le... a lecture.
Bakshi,You seem nervous.
Simmons,Because I am. I was escorted here by armed guards. I'm well aware of who I work for.
Bakshi,Hmm. Let's discuss your previous employer. Why did you join S.H.I.E.L.D. in the first place?
Simmons,"I was a 17-year-old girl with two Phds and a million questions. S.H.I.E.L.D. had the resources to help me answer them. Now they don't, and Hydra does."
Bakshi,So your loyalties are with us?
Simmons,"My loyalties are with science. So long as Hydra allows me to do the work I want to be doing, then, yes, my loyalties are with Hydra."
Bakshi,"Well, loyalties can be tested."
Whitehall,"Why cling to the founding principles of S.H.I.E.L.D.? Freedom. Equality. Individual rights. These principles make mankind a plague on this planet. Think of a forest. It dries up and catches fire with the first spark. Now, mankind would fight that fire, believing every individual plant perfect in its own individual way. But it's the fire that's perfect. Essential. Now more magnificent plant species, like the giant sequoia, their seeds need the heat of that fire to crack open and be born. To literally rise from the ashes. And they will live for a thousand years. You don't need to keep burning. Rise. Be born."
Bakshi,"Sir, I hate to interrupt, but I'd like to evaluate one of our employees and act with authority."
Whitehall,"Mr. Bakshi, I trust you to do what needs to be done. Are you ready to comply?"
May,Maribel del Mar. Anchored in the port of Casablanca. It's a privately owned cargo ship. Supposed to cast off this morning but didn't. It's frozen in ice.
Triplett,Iceberg in the middle east? Gill's not subtle.
Coulson,"Trip, how long till you can have the bus in the air?"
Triplett,"15, tops."
Coulson,You heard him. You got 15 minutes to gather your gear.
Hunter,"Excuse me, but Gill wasn't hard to track. If Hydra are looking, they'll find him."
Skye,The asset said Hydra would be ready to take him out if they couldn't capture or recruit him.
May,Which is why we have to beat them to it.
Coulson,I'll coordinate from the bus. Down to 14 minutes. Let's get moving.
Mack,"They're taking the bus. You know what that means? Means we got the night off. Koenig's on assignment and won't be hogging the Xbox. Man, why aren't you happier about this?"
Fitz,"‘Cause I should be going. I mean, I-I knew him."
Mack,No need to feel bad about it. It is what it is.
Fitz,Skye's asset. Now Donnie. They're... they're keeping things from me.
Mack,"Yeah, they're keeping you from an icy death. That's it. Come on, now. Don't start getting paranoid on me."
Simmons,Where are you taking me? Thank you. Thanks very much.
Bakshi,Ms. Simmons. Do you have anything warmer? I'll grab you something before we leave.
Simmons,Leave? Where to?
Bakshi,"We've found Donnie Gill. We've tried bringing him into the fold before. Now we have a second chance. With you... a friendly, honest face. Maybe we'll have better luck."
Simmons,"He's dangerous, isn't he?"
Bakshi,Don't worry. We'll have your back every step of the way. Suit up. It's going to get cold.
Captain,You have no idea what you are bringing down on yourself. We will find you.
Donnie,"I know. I want to be left alone, but you people won't stop coming after me! So I'm done hiding. It's time Hydra learn once and for all... I'm not interested. I'm not afraid. I'm pissed off. And every Hydra agent they send is going to feel it."
Simmons,"Fitz, please, this is ridiculous. What, exactly, are you hoping to accomplish?"
Fitz,The asset Skye's been talking to... it's him.
Simmons,"Oh, Mack was right. You're sounding paranoid. Stop assuming the worst."
Fitz,"They're keeping things from me, and I just want to know the truth."
Simmons,Fitz. You need to be honest with yourself. You're barely holding it together. There's a reason they're keeping things from you. I don't think you should go in there.
Fitz,You are not here.
Ward,"I imagine you've got a lot to say to me. Look, despite all of this... it's really good to see you. Fitz? Fitz..."
Fitz,Stop. Stop talking. Stop.
Bakshi,"I'll be listening to everything. You run into any trouble, I'll be in your ear, talking you through it."
Simmons,And what if he doesn't respond well?
Bakshi,Then I suppose there'll be a job opening at our laboratory.
Hunter,Your first jump?
Skye,"Second. First was with Coulson and Lola. It's a car. It flies... Yeah, this is my first."
Hunter,It's okay to be scared.
Skye,I'm not scared.
Hunter,"Maybe you should be. I packed your chute. And according to my ex, my folding skills are abysmal."
Skye,Hmm.
Hunter,"Nice thing is this is as scary as it gets. Once you jump, physics takes over."
Skye,"Yeah, I'm good. Thanks."
May,Trip says two minutes out.
Coulson,"Remember, Donnie Gill's a gifted. He could be a formidable weapon for either side. Let's make sure it's ours."
Ward,I didn't want to hurt you. I tried to avoid it.
Fitz,You tried to kill us.
Ward,"No. I wanted to save you. Garrett ordered me to kill you and Simmons. He expected me to put a bullet in your head. But I couldn't. I gave you a fighting chance to find a way out, like you always do. Like you did."
Fitz,"Save me? Do... do you... do you... do you know what the, um... what you... Okay. I... you know, I have trouble with words, so, um... it's probably best that I show you."
Ward,Show me what?
Fitz,Hypoxia. Found that one. That's what you did to me.
Ward,Fitz? What are you doing?
Fitz,"I'm showing you... what it's like when you're deprived... of, uh... The oxygen... b... the brain cells, they... they re... they react first. They die. Three minutes, damage is permanent."
Ward,Where's Skye?
Fitz,"Gone. They're all gone after Donnie. And I should be there with them. But I can't be because of you, because of what you did to me! I'm damaged!"
Ward,Donnie... Donnie... Donnie Gill. That's... that's why Skye was...
Fitz,"No! I'm not... I-I don't ... I don't, uh... I don't answer, uh..."
Ward,Fitz. Listen to me. Listen. You... they don't know what they're walking into.
Simmons,Hello? Donnie? Oh. I'm looking for... I'm looking for Donnie Gill. Hello? You may not remember me.
Donnie,Agent Simmons?
Simmons,Donnie. It's nice to see you again.
Donnie,Who... who sent you? S.H.I.E.L.D.? H-Hydra? What... what side did you end up on?
Simmons,I'd like to think I'm on your side.
Bakshi,Get close to him. Convince him you want to help.
Simmons,"I saved your life once. I heard you were in trouble. Please, I... I need you to hear me out."
May,"Coulson, we're not alone."
Coulson,"Not what I hoped, but not unexpected. Proceed. Let me know when you have eyes on Gill."
May,Copy that.
Hunter,"Skye, you cover the door."
Skye,"You don't give the orders, Trainspotting."
Hunter,I'm not Scottish.
May,"Skye, protect the exit route."
Skye,Roger that.
Mack,Not this time. Come on.
Fitz,Mack! Aah!
Mack,"Come on! Hey. Hey, hey! What the hell, man?! I just took out the boomers!"
Fitz,"Uh, the bus! The bus! We need to talk to the bus!"
Simmons,Fitz would talk about you. He described the blueprints he saw in your room. He was quite impressed. And Fitz is very hard to impress.
Bakshi,Get him to trust you.
Simmons,"You're a lot like him. Like both of us, really. We're scientists... wired to solve problems."
Donnie,Maybe before. It's different now.
Simmons,"Oh, I don't believe you. You must miss it. Minds like ours... they need to be used."
Donnie,I'm tired of being used.
Bakshi,Don't let him get angry. Repeat what I say. Take a deep breath.
Simmons,Take a deep breath. And clear your mind. Surrender and you will find meaning. Surrender and you will find release.
Donnie,Agent Simmons...
Simmons,Take a deep breath.
Fitz,Donnie didn't escape the Sandbox! He took the Sandbox for Hydra.
Coulson,Hydra recruited Gill?
Fitz,Uh... the... the brain. The brain.
Mack,They brainwashed him. And they're gonna re-trigger his programming if they can.
Coulson,How do you know this?
Fitz,I spoke to Ward.
Coulson,"We'll talk about that when I get home. Nice work, Fitz. May, Hunter, do either of you have eyes on Gill?"
May,Not yet.
Hunter,Target is talking to Hydra.
Coulson,End that conversation. Now.
Hunter,Copy that.
Simmons,You know what is best. What is best is you comply.
May,Simmons...
Donnie,You think I don't know what you're trying to do? You're just like the rest of them. You liar!
Coulson,What am I hearing?
Hunter,Agent May shot me.
Coulson,Repeat?
Hunter,May shot me.
Triplett,"Man, I wanted to be the one."
May,Simmons is here. Repeat... Simmons is on site with Hydra. Do we maintain her cover?
Coulson,Yes. Maintain her cover.
Triplett,Your source?
Coulson,My source.
Triplett,That's crazy.
Hunter,What about the primary target?
Coulson,"If we can't take him in, we take him out. Do you copy?"
Hunter,Copy that.
May,Copy.
Bakshi,Is he far behind?
Simmons,Not far. I'm sorry. I tried.
Bakshi,"It's all right. Conditions are better here, anyway."
Bakshi,"Good afternoon, Mr. Gill."
Donnie,You.
Bakshi,Take a deep breath.
Bakshi,Calm your mind.
Donnie,No. Please. Please.
Bakshi,You know what is best. What is best is you comply.
Donnie,I... Don't...
Bakshi,Compliance will be rewarded. Mr. Gill... are you ready to comply?
Donnie,I'm happy to comply.
Bakshi,"Prove it, then. Keep us from being followed. Lets move!"
Simmons,What just happened?
Bakshi,You laid the groundwork and gave us a second chance. He's with us again. Let's head out. Ice everyone inside this ship. No one leaves here alive.
May,Exit's this way.
May,It's frozen.
Hunter,Let me.
May,We trapped.
Bakshi,Let's go!
Skye,The threat's been neutralized. Hydra doesn't have him.
Triplett,And Agent Simmons?
Skye,Her cover's been maintained. She's safe for now. They're leaving empty-handed. But we're not.
Triplett,Nice payload. Too bad we couldn't make off with the whole cargo ship.
Mack,Want to take a bet how much tech's in the cargo?
Triplett,"Not gonna sucker me into doing your inventory, Mack. Good try, though."
May,"Trip, have you seen Skye? Upstairs."
Hunter,"In case you're wondering, I'm all right. Nasty-looking bruise on my shoulder. Hurts like hell, but I deserved it."
May,Mm-hmm.
Hunter,"So, we're even? Right?"
May,We are.
Hunter,"Oh, bloody hell."
May,What are you doing in here?
Skye,I don't know. It reminds me of before.
May,Should replace the glass if we're gonna take her out regularly.
Skye,I've been monitoring Moroccan law-enforcement channels. They still haven't found Donnie Gill's body yet.
May,You okay?
Skye,"No. I get why Coulson kept what Simmons was doing from us. I understand he's protecting her, making sure no one compromises her mission, but you knew?"
May,I knew.
Skye,"I'm scared for her. Simmons in Hydra? She's a terrible liar. I'm serious. I love her, but her trying to lie... it is a horror show."
May,"Maybe before, but not anymore. She can handle it. She's good. She's not the only one."
Coulson,"We should talk. First of all, I want you to know that I see your progress. You're an important part of this team, and I don't want you to forget that. But I saw the recording. Your conversation with Ward. You almost killed him."
Fitz,But I didn't. I'm not a killer.
Coulson,I can't look at him. I hate that he's here. But we barely know anything about Hydra. I need to do whatever it takes to understand the people we're fighting. Ward is one way I'm trying to do that.
Fitz,"Well, you should have told me."
Coulson,Maybe. I didn't want to add to what you were already dealing with.
Fitz,"And is, um... is there anything... is there anything more?"
Coulson,That I'm keeping from you? Yeah. I'm director. There's a hell of a lot more. But there is one other thing you should know. Simmons is on an assignment. That's why she hasn't been in contact. That's why she left.
Fitz,"Hmm. And, um... did she ask to go on the assignment? Did she want to leave?"
Coulson,What she's doing is very important.
Whitehall,S.H.I.E.L.D.'s becoming a problem. Do we know who's in charge?
Bakshi,I'm afraid not.
Whitehall,"Please, bring it here. Thank you. I appreciate it."
Bakshi,Donnie's programming proved to be unstable.
Whitehall,"Ultimately, it held."
Bakshi,One last thing. There's a scientist in our downstairs lab. I believe her talents are being wasted. I'd like authorization to bring her up here.
Whitehall,"So, you trust her? I do now. But if I'm wrong... we'll make her comply."
Skye,Relieved it's not Fitz?
Ward,"Happy it's you, that you're okay. I'm, uh, glad I could help."
Skye,"You said Hydra had a way of convincing people. You were talking about brainwashing, weren't you?"
Ward,"It's not done often, but it's done. It's a lot of work, and some people aren't susceptible. It's mostly used on high-value targets."
Skye,Like you?
Ward,"I wish I could say that's what happened. But I swore I'd never lie to you. No. I was never brainwashed. Everything I did, good and bad, I did of my own free will. Do you believe I'm telling you the truth?"
Skye,I just don't know why. I don't know what you hope to achieve by...
Ward,"I don't hope for me. I hope for you. I know something. And I want you to believe me when I say it. Your father is alive. He's looking for you. And someday, if you let me, I'll take you to him."
Skye,We're done here.
