character,line
Fitz,"No, you... no. Actually, no. I don't think so."
Simmons,"So, Ward was here? Let me guess... the night-night pistol again?"
Fitz,"Yeah. Oh, yeah, and he said it was off by an ounce."
Simmons,"Of course he did. I'm Agent Grant Ward, and I could rupture your spleen with my left pinky... blindfolded!"
Skye,That is dead on.
Ward,Hey. Hustle up and grab your gear. We're on a mission. Something funny?
Simmons,"Poor, silly Fitz. He mistakenly left a dummy round in the pistol. Should be proper now."
Ward,Great. Thanks.
Coulson,"Troop leader's name was Adam Cross. Apparently, he said he heard something in the woods, went to check it out. That's where the electrostatic anomaly occurred."
Fitz,"What I don't understand is, usually, they're caused by a massive electrical storm."
Simmons,But there wasn't a storm within a thousand miles of here last night.
Coulson,This anomaly's different. It has a side effect we've never seen before.
May,The battery blew straight up through the hood.
Ward,Landed over here. Hell of a force to create that kind of trajectory. Huh. What are you doing?
Skye,I'm shadowing my supervising officer.
Ward,"Shadowing, not smothering. There's scorch marks all over that tree. Lucky the whole forest didn't burn down."
Skye,"I don't get it. Seems to me like this electroshock thingy was some freak lightning strike. I mean, why call us? What's the big... Oh. Never mind."
Simmons,"So sad a man died this way... and yet, so amazing."
Coulson,"Fitz-Simmons, any idea what could cause an effect like this?"
Simmons,There's the soliton hypothesis.
Fitz,"Well, okay, judging by the horizontal..."
Simmons,"Perhaps, nanobatteries..."
Fitz,"... electrical discharge, it could be..."
Coulson,Time. Let's try that again. Any idea what could cause an effect like this?
Simmons,The hell if I know.
Fitz,"Uh, no, no clue."
Ward,Seems to me like we're either dealing with some freak natural event or a new high-tech weapon.
Skye,Or could it be someone from your uber-secret Index?
May,There's no one on the Index with this type of power.
Coulson,"That we know of. I'll contact agent Blake at S.H.I.E.L.D. H.Q., have him check it out. Whoever or whatever's responsible, we can't let this happen again."
Simmons,"Fitz, see his forehead? Look at that endothelial discoloration."
Fitz,"Yeah, same dispersal pattern as the strike on the truck."
Simmons,Could be an entry wound cauterized immediately.
Fitz,Freaky.
Simmons,Freaaa-ky.
Coulson,You found something on Cross?
Skye,"Many things, actually, but you already knew that, thanks to my fancy S.H.I.E.L.D. house-arrest gizmo tracking my every key swipe, my online activity, my cholesterol. Just wish it came in another color... or came off."
Ward,The victim?
Skye,"Adam Cross, single, no kids, originally from Wrigley, Pennsylvania, not far from here."
Coulson,Been there. They have a nice little strawberry festival in the spring. Occupation?
Skye,Phys-ed teacher at the local high school and Varsity baseball coach and troop leader and volunteer firefighter. This guy makes Captain America look like “the dude.”
Skye,“The Big Lebowski.” Seriously?
Ward,"What about a criminal record, restraining order, something that might give us a suspect?"
Skye,"Nada. Not even a parking ticket. I skimmed all his posts, anyone linked to his pages, hoping for a crazy ex or a superpowered stalker, and he's clean."
Ward,Everybody looks clean on their first go-round.
Coulson,Ward's right. We're missing something. Dig deeper.
Coulson,You've been pretty tough on her.
Ward,"She lied to us. Contacted the Rising Tide while we were on mission. If she wants our trust back, she's got to earn it."
Coulson,The background she ran on Cross is a good start. Put it up on the server. I want May to have a look when she's done with her interrogation.
May,Have a cookie.
Simmons,"Excellent timing, sir. I've been analyzing sagittal and coronal images of the victim's brain."
Coulson,What's Fitz doing out there?
Simmons,He detected a strange energy coming off the body.
Coulson,"He's afraid of it, isn't he?"
Fitz,It's the smell!
Simmons,"There's no shame in it, Fitz. It's perfectly natural to be afraid."
Fitz,"No, the only thing I'm afraid of is putrid, decaying flesh corrupting my pristine workspace. Do you remember the last time you brought a dead thing into the lab?"
Simmons,"Oh, not the stupid cat again."
Fitz,The cat...
Simmons,"And it's our lab, Fitz."
Fitz,... tell him about the cat!
Simmons,Not your lab.
Fitz,You left his liver next to my lunch!
Coulson,Guys! Can we please...
Simmons,"Yes, sir. Um, as I was saying, this is the victim's brain."
Coulson,Looks like a burnt baked potato.
Simmons,"That's what happens when it's hit with close to 2,000 megajoules of electrostatic energy. That's almost double the power of a lightning bolt."
May,Kid's clean. You figure out why the body was floating?
Simmons,Not yet. The molecular density of the victim was temporarily altered by an unknown energy source. I'm hoping to shed some light on its effects once I extract a brain-tissue sample.
Fitz,It's happening again!
Simmons,"It's science, Fitz! I have to dissect something."
Fitz,"No, the satellite's picking up another electrostatic event not 20 kilometers from here."
Coulson,"Fitz, what's the latest reading?"
FItz,"Uh, we're at 324 megajoules and growing stronger, dangerous territory, sir."
Skye,"There's a farmhouse a mile North of you, right at the center of the signal. That's got to be it."
Coulson,"Skye, dig up everything you can on whoever lives at that farm. We need to know who we're dealing with."
Fitz,"Hold on, now. What just happened? Um, it's gone."
Coulson,What's gone?
Fitz,"The electrostatic signal... it seemed to pulse, then disappear."
Coulson,We need a shortcut.
Coulson,Door's barred from the inside.
Ward,Hayloft's open.
Coulson,We could ram it with the truck. Or...
Coulson,Scan the perimeter. Whoever did this couldn't have gotten far.
Coulson,Barricaded himself inside. Went for his shotgun.
May,"He was scared, trying to protect himself."
Coulson,From who? How did they get to him?
May,Another burn mark on the forehead.
Ward,"No sign of anyone... no tracks, no vehicles down the road."
Coulson,"Skye, we need real-time SAT surveillance on this area right now."
Skye,"Hang on. I think I found something you might want to see first. Sending it over now. The guy who owns the farm's name is Frank Whalen. He's a volunteer firefighter at the same station house as our first victim, Adam Cross."
Ward,Our two victims knew each other.
Skye,They were both responders when the aliens crashed New York.
Ward,Two victims from the same firehouse found in the same weird way.
Skye,We're looking for a killer.
Fitz,"Gotcha! Hey, um, anyone else notice all the metal scattered around the body, like an electromagnetic field was present? The question is, what created it?"
Simmons,We need to get this body back to the lab as soon as possible. Something about these wounds...
Coulson,"Skye, what did you find out about the firehouse?"
Skye,"It turns out they sent an engine to New York with a dozen volunteers after the Chitauri invasion, including Cross and Whalen. Maybe it has something to do with why they were targeted?"
Ward,Or how they were killed.
Skye,You mean like... an alien weapon?
Coulson,We don't know that. Let's just make sure we get to those firefighters before anyone else does.
Coulson,"Evening, gentlemen. Agent Phil Coulson with S.H.I.E.L.D. we were on the ground with you in New York."
Fireman,"S.H.I.E.L.D., right. What's this all about?"
Coulson,"We'd like to ask you a few questions, take a look around."
Diaz,"Hey, guys. What's, uh... what's going on?"
Skye,What are you looking for?
Fitz,A scented candle.
Skye,Not you.
Simmons,"This wound, something doesn't quite make sense. Initially, I thought these were entry wounds, as if from a gunshot. But they're not. They're exit wounds."
Fireman,What do you mean? Frankie's dead?
Coulson,I'm very sorry.
Diaz,You know how it happened?
Coulson,"The same way your other friend, Mr. Cross, died the day before."
Diaz,"Which was how, exactly?"
Coulson,I'm sorry. Your name is...?
Diaz,Tony. Tony Diaz.
Coulson,"You okay, Mr. Diaz?"
Diaz,"Actually, uh... I'm actually not feeling so hot."
Coulson,"Ward, cover the back door. Nobody comes in or out."
Fitz,"What if this weapon overloaded the brain past the threshold of its electrical capacity, causing it to discharge, like an E.M.P.?"
Simmons,You're assuming we're dealing with an external source. I'm saying it was something from inside him.
Skye,Something's happening. The satellite's picking up another reading. It's coming from the firehouse.
Diaz,That humming noise... you hear that?
Coulson,No. I don't. Were you in New York with Mr. Cross and Mr. Whalen after the Chitauri invasion?
Diaz,Come on. You don't hear that? It's driving me nuts.
Coulson,"Mr. Diaz, are you with me? Whatever you're doing, make it stop."
Diaz,I-I'm not doing anything!
Coulson,Where's the weapon?
Diaz,The what?
May,"Coulson, I found it. It's a Chitauri helmet. Fitz-Simmons, are you seeing this?"
Simmons,"It's not a weapon, yet it caused a cranial discharge."
Coulson,What are you doing with the helmet?
Diaz,"What, the... the alien thing? I-it's a souvenir. Aah! Not again!"
Coulson,"Answer the question, Mr. Diaz... what are you doing with the helmet?"
Diaz,The first time anyone's touched it since New York was a couple nights ago.
Coulson,Why?
Diaz,It had rust all over it. We were cleaning it.
Simmons,"That wasn't rust. May, don't touch it! Sir, he's not using a weapon... he's infected. I think the helmet was the source of an alien virus."
Diaz,"All we did was clean it, I swear. Me, Frankie, and Adam, we-we were bored on the third shift, so-so we decided to clean it. Adam and Frankie..."
Coulson,"Mr. Diaz, I'm putting the gun away now, okay?"
Simmons,"Sir, he's at 600 megajoules and climbing. Sir?"
Coulson,Clear everybody out. Clear everybody out. Now!
Diaz,"I-I'm gonna wind up like them, aren't I?"
Coulson,"Why don't you have a seat? You have any family? Wife, kids? Is there anyone you want to talk to? Anything I can do?"
Fitz,"Sir, you have to get out of there right now! He's going to..."
Coulson,Listen to me. I've been where you are right now. So please believe me when I tell you you don't have to be afraid.
Diaz,What are you... what are you talking about?
Coulson,"Your job... gets pretty dangerous, doesn't it? Mine, too. I got hurt once... pretty bad. And I–I died. Some say it was only for 8 seconds, but I know it was more than that. I know I wasn't here anymore. I was there."
Diaz,What's it like?
Coulson,It's beautiful.
Diaz,"You better get going, buddy. Go."
Fitz,All clean. No traces of electrostatic energy.
Skye,What about the other firefighters?
Simmons,They'll be quarantined and observed at a S.H.I.E.L.D. biohazard facility.
Skye,"Um, anyone else notice they're putting the infected alien thing on our truck?"
Coulson,We're flying it to the Sandbox.
Skye,Sandbox?
Simmons,It's a S.H.I.E.L.D. research facility across the Atlantic. They specialize in hazardous materials.
Coulson,"If what you suspect is true, that this is a virus, then those firefighters could be infected, and they're gonna need a cure. Find one."
Simmons,"Yes, sir."
Coulson,What's our E.T.A.?
May,3:37 West Africa time.
Coulson,Gonna be a long 4 hours and 26 minutes.
May,You okay?
Coulson,Fine. I just want this alien thing off our plane as soon as humanly possible.
May,You want to talk about your physical?
Coulson,Nothing to tell. My physical therapist requested it. He's updating his files or something.
May,You'd tell me if something was wrong.
Coulson,Of course.
Simmons,"Sir, I think I've discovered something. Could you come down to the lab?"
Coulson,I'll be right there.
May,Phil. The fireman... you did everything you could for him.
Coulson,"So, what am I looking for exactly?"
Simmons,"Wait for it. A groundbreaking discovery! I believe the firefighters initially contracted the virus when they cleaned the helmet, the friction activating some long-decaying Chitauri organism..."
Coulson,Hang on. These cells are from the bodies of the firefighters?
Simmons,"Brain cells, yes, the last vestiges of the infection. Some viruses “sleep” inside host cells for years before reproducing, as they did inside the helmet, the initial source. But what those cells tell us is that we're dealing with a propagating virus, which means..."
Coulson,The virus can move from person to person.
Simmons,"Exactly! And that's the most exciting part, how it spreads; not through the air or through direct fluid transfer, but through electric static shock. It's like nothing we've ever seen on Earth. I didn't think it possible a virus could alter its host's molecular density and polarity. That explains the floating. I can't wait till the virologists at the CDC and S.H.I.E.L.D. H.Q. see this. Sir, is something wrong?"
Coulson,"I'm so sorry, Jemma."
Simmons,"Oh, no."
Coulson,Simmons believes she contracted the virus approximately 36 hours ago when she received an electrostatic shock from the first victim.
Skye,How much time does she have?
Coulson,"Based on when the firemen were infected, how quickly their symptoms manifested... two hours at most."
Skye,"That's enough time, right? I mean, S.H.I.E.L.D. has dozens of labs and scientists working on this thing, don't they?"
Coulson,They do. How soon can you get us on the ground?
May,Three hours. Our path to the Sandbox has us right in the middle of the Atlantic.
Ward,"Sir, correct me if I'm wrong, but if we can't land in time..."
Coulson,Simmons will release a pulse that will blow this plane right out of the sky.
Skye,We can't just sit here and watch her die. We have to do something.
Coulson,"There's only one person on this plane capable of finding a solution for this, and I'm willing to bet my life that she will."
May,She's just a kid.
Fitz,"I believe we have a winner. Fast and efficient, the perfect delivery mechanism."
Fitz,"Uh, hey, um, not that it was easy to find a mineralized solution that could suspend the vaccine and conduct electricity."
Simmons,"I wish you wouldn't use the word “vaccine.” It's really more of an antiserum. Okay, so... these antibodies should be able to target the virus' antigens, if this bloody alien virus even has antigens. Come on, now. Come on."
Fitz,"Well... that wasn't very cooperative of him, now, was it?"
Skye,Why aren't you down there?
Ward,They don't need an audience. You can stay... if you want.
Skye,I hate this. I just feel so...
Ward,Helpless.
Skye,Yeah.
Ward,"I wanted it to be a person, some superpowered psychopath, someone I could hurt, someone I could... punish. That I could do. What I can't do is protect you guys from stuff I can't even see... or understand."
Skye,"So, what do we do?"
Ward,We wait... and get ready.
Skye,Ready for what?
Ward,For whatever it is we're called upon to do.
Blake,"Coulson, nice to see you're not dead."
Coulson,Did you get our analysis of the virus?
Blake,"We did, and S.H.I.E.L.D. has no record of anything like it. No one does. So it's imperative it reach the Sandbox without incident. In case of a pandemic, we're going to need it."
Coulson,"I'm aware of that, but I don't need more orders or ultimatums. I need answers."
Blake,"I wish I had some for you. I'm sorry, Coulson ... I've been ordered to inform you that if you have infected cargo, you need to dump it. Do you copy me, Coulson? These orders are coming from up top."
Coulson,I'm sorry... bad connection. Didn't get that last part. Don't even think it.
May,I don't have to. That's your job.
Fitz,It's all right. Everything's gonna be fine.
Simmons,Please stop saying that. I see you looking at your watch.
Fitz,Are you sure you don't need my help just to...
Simmons,Are you sure this thing even works?
Fitz,"Yeah, well, you know it does. My device isn't the issue, it's the vaccine."
Simmons,Antiserum! And all I'm wondering is whether you calibrated it correctly.
Fitz,"Hey, it's not the device. Hey, don't put this on me. I was doing just fine, tucked away in a safe, indoor, non-mobile lab at the academy! Then you had to go and drag us into this flying circus! Didn't even pass our field assessments, for god's sake!"
Simmons,"Oh, please, as if I forced you to follow me anywhere."
Fitz,"You said, and I quote... “Oh, Fitz, it's the most perfect opportunity for us to see the world! We'd be fools to pass this one up!”"
Simmons,I hate it when you use that voice. That's not even how I sound. And you were just afraid of going into the field.
Fitz,I was not afraid.
Simmons,And don't you dare act like these last months haven't been the highlight of your entire pasty life!
Fitz,"Pasty? Oh, really? Well, when did you become so sun-kissed? Because I'm pretty sure that every minute of every day, you've been stuck in a lab right beside me. At the academy, at sci-ops, this plane, you've been beside me the whole damn time!"
Fitz,You have to fix this.
Simmons,"I don't know how, Fitz. The antibodies from the three firefighters aren't strong enough to fight this virus. It's born from alien DNA. There's no one... to create an antiserum from because no one's actually survived this except... the Chitauri."
Fitz,"The Chitauri. Well, the minky bastard who actually wore the helmet had the virus..."
Simmons,"Yeah, and managed to survive without ever emitting an electrostatic pulse because..."
Fitz,It was immune.
Simmons,"Yes! She... she was just the carrier, like Typhoid Mary."
Fitz,"Uh, “she?” Well, no, wait. That... you don't really think that... okay, doesn't matter. Um, so if... if I can scrape some epithelial cells from the inside of the helmet, we can create a vaccine?"
Simmons,"Yes! Antiserum, but yes."
Skye,Isn't that...
Coulson,Fitz!
Simmons,No! That... You can't be in here!
Fitz,"Too late. It's done. Just try and do your best to keep your hands off me, yeah?"
Simmons,"Fitz, I don't know what you think you're doing, but..."
Fitz,"I'm doing what we always do. We're gonna fix this, together."
Fitz,Third time's a charm. May I do the honors?
Skye,I can't breathe.
Simmons,We did it.
Simmons,"Sir, I know the protocol in these circumstances, but could you please tell my dad first? I just think my Mum would take it better if it comes from him."
Coulson,We're not there yet. There's still time.
Simmons,"Sir, please. Would you mind if I had a brief moment alone with Fitz?"
Coulson,Come on. Let's go.
Fitz,"We'll try again. The electrostatic pulse from the third rat seemed much less, so we're making progress. If we can calibrate the antiserum..."
Simmons,"Antiserum, yes. You finally got it right, Fitz. I'm so sorry."
May,"Agent Blake is on the line. He wants to know what's going on. If you won't answer, he asked for Ward."
Ward,Sir... what are our orders?
Coulson,They're unchanged.
Skye,What is that?
May,Someone's lowering the cargo-hold ramp.
Fitz,"Bloody hell. Hey. It worked. The pulse just knocked the rat uncon... Jemma? Jemma! Jemma, it worked!! Please, don't! No! Jemma, don't! Jemma! Jemma!"
Fitz,"It'll be fine, Jemma. It'll be fine, Jemma. The antiserum worked, but she jumped!"
Coulson,"Don't get me wrong! I'm happy you're both alive, truly. And I realize you were trying to save the team, but what you did today? That was not your call. Just getting you out of the water... do you have any idea what a pain it is dealing with the Moroccan office? Don't you ever pull a stunt like that again! We'd hate to lose you, Jemma."
Simmons,"Thank you, sir."
Simmons,"Oh, does that mean we're to leave now?"
Ward,"So, what did you think of your first time skydiving?"
Simmons,"Honestly, I'd rather not think about it anymore."
Ward,I thought what you did was incredibly brave.
Simmons,"Oh. Well, I-I suppose now's as good a time as any to tell you that, um... I may have misled you earlier. You see, when I gave you back the night-night pistol, I lied... it's still an ounce off."
Ward,I know.
Simmons,You do?
Ward,Of course. After all... I'm Agent Grant Ward. I just jumped out of a plane without a parachute on and saved your life!
Simmons,"Actually, that's not quite it. It's a bit more nasally than that. Oh. Hello, Skye. Ohh!"
May,How was Simmons?
Coulson,Amazingly resilient. You'd never know she almost died.
May,Experience like that... it takes a while to sink in. That her medical report?
Coulson,"Mine, actually. Blood work finally came back. I'm perfectly normal. Little heavy on the iron, but don't worry. You don't have to start calling me “Iron Man.”"
May,Wasn't planning on it.
Coulson,"My doctors never requested any tests. I ordered them for myself, but you knew that. This piece of paper is telling me that everything's fine, but... I don't feel fine. I feel different."
May,Take off your shirt.
Coulson,Excuse me?
May,"Your shirt... unbutton it. Whether it was 8 seconds or 40, you died. There's no way you can go through a trauma like that and not come out of it changed. You know how long it's taken me to..."
Coulson,I know.
May,The point of these things is to remind us that... there is no going back. There's only moving forward. You feel different... because you are different.
Fitz,... And I was going to do it.
Simmons,I know you were.
Fitz,"I had the antiserum, the chute... everything. I just couldn't get the straps on."
Simmons,"Fitz, please."
Fitz,"And, you know, maybe I couldn't have done the whole “James Bond in midair...”"
Simmons,"Fitz, shut up."
Fitz,... type ... thing.
Simmons,"Please, just... Ward did an amazing thing, yes, but it wasn't Ward by my side in that lab, searching for a cure. It wasn't Ward giving me hope when I had none. It was you. You're the hero."
Fitz,Yeah?
Simmons,Yeah. Thank you.
Coulson,Blake.
Blake,Coulson. That's the best you could come up with ... “we've got a bad connection?”
Coulson,I was pressed for time.
Blake,It's a bold move. You know our chat wasn't exactly private.
Coulson,They never are.
Blake,"I don't know what happened to you in New York, if you really flatlined or if that's just what they tell us when we reach level seven, but whatever did happen doesn't give you license to disobey a direct order from H.Q. You keep pulling stunts like that, someone might decide to take this little dream team away from you."
Coulson,I'd like to see them try.
Blake,That doesn't sound like the Phil Coulson I used to know.
Coulson,"No, I suppose it doesn't. Get used to it."
