character,line
Coulson,The landing-assist beacon. The only way to get a signal out.
Talbot,"Four-three point nine-four-six-two point one-one-nine-one. Phil, tell me that's not what I think it is."
Coulson,Our location.
May,It came out of nowhere.
Coulson,Any word from outside?
May,"They jammed our communications and exterior cameras. As far as we can tell, both the Lighthouse and River's End have been cut off from the rest of the world."
Coulson,That's not reassuring.
Stoner,"Greetings, elite citizens of the Lighthouse. Project Reclamation has been triggered. It appears you're experiencing an apocalypse-level event."
May,This guy again?
Stoner,Please remain calm. This moment in human history is what this bunker was designed for.
Coulson,That actually is kind of reassuring.
Stoner,"Please go to the main computer terminal and choose from the following options. If the Lighthouse is experiencing an extreme-weather event, press one."
Kim,"Agent Coulson, I can't silence the alarms."
Stoner,"If you're experiencing a nuclear attack, press two."
Coulson,Screw it.
Stoner,"For an alien invasion, press three. You have selected nuclear attack. For your own health, safety, and radiation protection, all outer doors will remain sealed for 15 years."
May,Did he just say 15 years?
Coulson,How was I supposed to know there would be an “alien invasion” option?
May,You always listen to the whole menu. Always!
Coulson,"You may be noticing that the Lighthouse is going into lock down mode. This is not a drill. The Lighthouse is keeping us safe. All exits, including the hangar have been sealed to protect us from any outside intrusion. Which is good, ‘cause there is currently a sizeable alien spaceship overhead. Oh, and due to a technical malfunction, the Lighthouse thinks we're under nuclear attack, so we may be trapped inside for 15 years... ish."
Deke,"No, no, no. I am so stupid. Why am I still in here?"
Coulson,"I'm sure there's a way around that. So, in the meantime there's no reason to panic. The Lighthouse survives the Earth cracking apart, so one flying saucer, probably no big deal."
Stoner,All Lighthouse survival systems are operational. Good luck. You're humanity's last hope. Your survival is essential.
May,Oh! Now what?
Coulson,"Oh, hey. I know this guy."
Qovas,Phil Coulson. Humanity's shield.
Coulson,"Yeah, I remember you, too. The lighting wasn't great, but the whole vision thing was hard to forget. Did General Hale send you?"
Qovas,You will be dealing with me now. I'm here for what was promised. The gravitonium.
Coulson,"Yeah, that's gonna be a hard pass. Maybe you haven't realised it yet, but this bunker, it's apocalypse-proof. It can withstand a nuclear blast. We have years of food, water, and air."
Kim,Is that true?
May,Not good food.
Coulson,"And pretty soon, the world's gonna realise there's this giant ship in its atmosphere, and I'm thinking in the current political climate, won't be long before you're blown out of the sky. Too much?"
Mack,"If you're here for the update, tell Coulson the communication relay doesn't work, either. We don't have time for this."
Elena,We might be stuck in here for 15 years. You think you can avoid me for that long? I want to explain.
Mack,Which part?
Elena,I was trying to save you.
Mack,Not this again.
Elena,You need to listen. You saw her. Me in the future. I spoke to her. She warned me of all of this.
Mack,I don't wanna hear it and I don't wanna know.
Elena,"She was trying to help us, Mack. To prevent this, to keep me from losing you. She said things..."
Mack,"And it's making you crazy. This whole future thing has got you all acting crazy. I don't want to know. I'm just trying to fix the problems right in front of me, not get my mind twisted trying to figure out what comes next."
Elena,We already saw what comes next!
Mack,"Yeah, so you're willing to do anything, no matter who it hurts! We've been through too much. It messed you up."
Elena,"Thanks for the reminder, Mack. You don't even look at me the same."
Mack,You know that's not what I meant.
Elena,No wonder you're pulling away.
Mack,You're pushing me away. You think I don't care about what happened to your arms?
Elena,You don't care enough. How can you not want that girl to suffer for what she did?
Mack,"I wanted to beat her senseless, but that's not what we do! That's not us! We turn the other cheek."
Elena,"Would you say that to May? Huh? That she could've saved that little girl in Bahrain? No. Because she made the tough choice to save lives. In the Framework, you saw the alternative."
Mack,"In the future, we swore... we swore we wouldn't lose ourselves."
Elena,I know.
Mack,Or lose each other.
Elena,"I know. I love you. I'm doing this for you, but you need to believe me. You need to trust that I know what I'm doing. Please, Mack. You know me. You know I may run away but I always come back to where I started."
Mack,I know. I just don't know if I'll be here when you do.
May,Mack?
Elena,Um... Says the relay's done.
May,That's all he said?
May,"Look, I can't tell you if what you did was right or wrong. That's up to you to decide. But it doesn't just change you. It changes how people see you. And the only thing you can do is make peace with it."
Elena,I'm trying.
Coulson,Daisy should be back by now.
Elena,I can't get a line out.
Coulson,"But you should be able to get a signal in, right? What if she never made it out of our airspace at all?"
Elena,We would know. Can't we try...
Coulson,What if that ship fired on them?
May,"Daisy's fine. She's gone dark. Daisy's mission wasn't just about Robin, Polly, and Creel. She's following a lead."
Coulson,A lead on what?
May,A way to keep you alive.
Elena,What?
Coulson,I don't want that. My orders are very clear about that.
May,"If there's a chance we can save you, don't you think I'd take it?"
Coulson,"Right now, we all need saving from our new overlords out there, and our most powerful team member's gone."
Elena,"No, no, no, no, no. I killed Ruby for nothing. It didn't matter. It's all happening right now. Everything she told me."
Coulson,“She” who?
Elena,"This right here, this is how we lose."
Elena,"I could've warned myself about a lot of things. Ruby, Hale, these aliens, but instead she told me. Instead, she told me, “Coulson is dying, and we need to let him.” I'm sorry, sir. I hated keeping this. I owe you so much. You're my family."
May,"No, you're wrong. Robin said Coulson puts the pieces back together. And you're saying that we should've just left him to freeze to death in the middle of nowhere."
Elena,"I have to listen, May."
Coulson,In the middle of nowhere.
Elena,"She was me. She's lived through this, through the loop, who knows how many times."
May,"Exactly, you don't know. We haven't lost yet, and as far as we know, they can't get in here..."
Coulson,They can go wherever they want.
May,You better believe we're gonna do everything possible to keep him alive.
Coulson,They can go wherever they want.
Coulson,"Sensors, the cameras, everything's glitchy."
Mack,You getting the same thing I am?
May,Energy fluctuations all over the Lighthouse? Yeah.
Coulson,Which could mean they're already inside.
Deke,God. They're already inside!
Mack,We don't even know who “they” are.
Deke,"I do. The Remorath are marauders. They're intergalactic scavengers with no planet of their own, so they just take from others, and... and wherever they go, darkness follows."
May,Darkness? That's a little vague.
Deke,"Well, it's not the concept of darkness, it's literal darkness. It follows them, because they're magic, and they can see in the dark, and we can't, so it makes them kill us better with... with their claws."
Kim,"Did you say, “claws?”"
Deke,"Yeah. Did I not mention the foot-long razor claws? Because, yeah."
Mack,"Well, people in the future survive. There must be a way to stop them."
Deke,"No, we didn't stop them. We just gave them whatever they wanted, and then said thank you and cleaned up the bodies after they left."
Coulson,"All right, this is no longer a siege, this is an evacuation. Fitz, Simmons, see if you can find a way to override the whole nuclear-contamination protocol. We need to get the Zephyr airborne and out of here, preferably with the gravitonium and our people on board. How are your arms feeling?"
Elena,"Fitz recalibrated them, so I'm like new."
Coulson,"Good, because we also need to get Talbot out of lockup, and we have no idea what kind of influence he's under."
Elena,"Well, if he makes a move, I'll make a faster one."
Coulson,Great. Thank you.
Fitz,"Coulson, I think we might have something. There's a... it's an analogue override on floor 17. It's the system I check after the beacon explodes, so I can rig up a bypass."
Mack,"All right. If we can get the hangar doors open and Deke and I can get the engines going, we're in business."
Simmons,"I'll ready the gravitonium for travel. We've got Piper and Davis here to help, and Fitz can take Agent Wahl for backup."
Deke,"No, Simmons. You... You are the backup. You guys made a pledge not to leave each other's side, so I feel like..."
Fitz,"Well, we don't really have much choice."
Deke,"You can get Daisy to give you backup. She's strong, and she's protective and she... Wait, can't... Wait. Can't Daisy just quake us out of here? Why isn't she back yet?"
Coulson,Ask May.
Daisy,All settled?
Caine,Weird kid. Drew me a picture of a blue lady juggling someone's balls.
Daisy,Pretty sure they were her balls.
Caine,"Aliens, you know? Have you seen all this weird stuff happening in New York?"
Daisy,"I can't watch the news. It makes me crazy. Look, I got to get back, so..."
Caine,Agent Johnson... you know why they call me the Candyman?
Daisy,Because the Candyman can?
Caine,"Project Deathlok had a lot of branches. It was a very complex web to untangle. A lot of promises were made, promises were broken and..."
Daisy,Tony.
Caine,"All right. Short story long, it all goes back to this one Hydra dude named John Garrett."
Daisy,"Yeah, I'm familiar."
Caine,"He was being kept alive by this secret sauce, all kinds of ingredients. He called it Centipede Serum. I think from the shape of it. That's... That's the last one, so don't waste it."
Daisy,"I'm familiar. This is, um, a start. Thank you."
Caine,"Yeah, well, the thing about it is, though, Garrett's cocktail had an extra healing component that was designed and developed by the Nazis, so that's impossible to get."
Daisy,Nothing's impossible. It's one element. What is it?
Caine,Ah. I have no idea. All I got was the name of some place where they found it. And I can't find it on any map.
Daisy,That's cause it's not a place.
Talbot,"Come on, Glenn. Just think. Just think. You can fix this. You can fix this. Just think. Just think. Just think. Just think. Speedy!"
Elena,"Don't. Back up. Bad aliens are coming, and we're getting out. Coulson's orders. Come on."
Talbot,"Oh, sorry. I can't do that. I caused this problem. You give me a gun, I'll help take out as many of them as I can. Better yet, you know what you do? You get me a phone, and I'll call in an air strike."
Elena,But there's no way to call out.
Talbot,Then I'll send up a smoke signal.
Elena,You're not Air Force anymore.
Talbot,"Okay. Look, there's no need for that. We're fine. That's not necessary, because I'll comply. I'll... That's a bad choice of words. I'll cooperate."
Elena,Sorry. Has to be done.
Talbot,I'm gonna make up for what I did. Make it right for that little girl. Robin and her... her mother.
Elena,I believe you but we don't know if you're the one in control.
Talbot,Okay.
Elena,So you follow my lead. (in Spanish) Understand?
Simmons,Do you think Deke's right?
Fitz,"Let me be clear. Deke is never right. We're in radio contact. We've not split up. We're just... Jemma? Jemma, do you copy?"
Man,We should go.
Man,"No, no, no."
Fitz,Let's move.
Fitz,"Oh, come on. Come on. come on."
Deke,Get back!
Fitz,What are you doing here?
Deke,"Without you, there is no me."
Fitz,Never been so happy to meet someone so self-serving.
Deke,"If anyone asks, we scared that thing off, okay?"
Fitz,Or he knew he could just kill us later.
Deke,Don't tell me that's the override. How the hell did he find that thing? The Lighthouse is enormous.
Fitz,Doesn't matter. This was our only way out.
Qovas,"All of you see where you're going, where to find it. Then lay waste to anyone who stands in our way."
Coulson,Evac is a no-go. Fitz says the override's been destroyed.
MAck,They have the layout of this place?
Coulson,"Who knows? They have teleportation tech, and they did show me visions of far-off places. They'd be great to have on our team if they were interested. They may have a layout of this place."
May,"So, new plan?"
Coulson,"Yeah, we rally together. Make a stand."
May,"Well, those doors aren't gonna hold for long."
Mack,I don't like our chances without more ammo.
Kim,We'll make it to the armoury and bring back what we can find.
Coulson,"Thanks, Agent Kim. A team of us is gonna take up a defensive position here in control. Secure whatever firepower you can, then head our way. You copy?"
Elena,"Copy. I've got Talbot, but we don't have much in the way of firepower."
Talbot,We've got you.
Elena,Heading your way.
Fitz,Copy that.
Simmons,"Yeah. We copy, as well, but we may have a bit of a logistics issue in the lab. I don't think the gravitonium can take the stairs."
Fitz,Deke thinks he can get one of the elevators moving.
Simmons,"Okay, brilliant."
Fitz,"Yeah, and, uh, just so everybody's aware, I think these guys have tech that can shut down electricity, like, uh, an EMP, so, flashlights, ICERs, walkies, they'll be useless."
Coulson,We need to see these things if we're gonna stop them.
Fitz,Fire would work. Just try and find something combustible.
Coulson,Then let's light 'em up. I always wanted to say that.
Elena,They're here. That's our exit. We're cut off.
Talbot,"Oh, come on. We can fight these Remorons. Get these cuffs off. I can fix this."
Elena,"Coulson wants you safe, which means I do, too. Come on."
Deke,I can't be stuck in here again. I can't be stuck in here again. I... There's so much I haven't seen. I haven't seen the ocean. I haven't seen the Great Wall. I haven't seen Orlando.
Fitz,What happened to your multiverse? Thought you were everywhere all at once?
Deke,Shut up!
Piper,"That is insane. I mean, it's a miracle you survived all that with just one scar?"
Davis,Yeah.
Piper,You tell everyone that story?
Davis,I don't think they care.
Simmons,"Piper, ICERs won't work."
Piper,"So, no modern weapons, but yes to '70s era camping equipment?"
Simmons,'Fraid so.
Elena,We saw them. They cut off our way to Control. We had nowhere else to go.
Fitz,"Jemma, do you copy?"
Simmons,"Yeah, Fitz, I think we're pinned down. We're going to have to make our own stand here."
Fitz,They'll be coming for the gravitonium.
Simmons,I know.
Fitz,"Sorry, Jemma. I never should've left your side."
Simmons,"Wait, Deke. Has he blinked out of existence?"
Fitz,"No, he's still here."
Simmons,"Then we're good. You heard him, they're coming after us."
Elena,"Okay. Davis, Piper, we're on point. Simmons, you stay here and defend the lab, and if it comes to it, the gravitonium."
Talbot,What about me? Take the cuffs off. I can fix this.
Davis,You just stay back.
Elena,Okay.
Talbot,Looks like you and I are the last line of defence.
Mack,Thought you might need an escort.
Deke,"I think we can handle ourselves. Actually, it was a nice gesture."
Fitz,Go. Go!
Piper,I can't see anything! We need recon!
Elena,"I just did. I couldn't see them, but I could feel them all around me. We're outnumbered. Stay behind me. I can't be killed."
Piper,"Well, that makes two of you."
Davis,There's too many of them!
Elena,Hold on as long as you can! Bar the doors all of them.
Coulson,"Simmons, Yo-Yo, do you read? Do not proceed to Control. We are surrounded. I repeat, we are surround..."
Simmons,"Be careful, stay back."
Talbot,This is the last line. Here. Draw a line. Take a stand. Hold the line. Last line. This is the last li... I can fix this.
Simmons,Talbot.
Fitz,"A light cocktail of potassium, glycerine and a dash of sugar."
May,Got it.
Deke,"Don't worry, Gramps. If they want the gravitonium, they're gonna go through me."
Fitz,"Deke, whatever happens next, never call me “Gramps” again."
Coulson,Doubt that this will work without electricity.
Mack,Coulson.
Coulson,Really? Are you serious?
Fitz,Coulson? Sir?
Mack,I don't think the ammo's gonna get here in time.
Coulson,"Okay, people. This is it."
Mack,Here we go.
Coulson,"If you need a gun, you'll take one, right? Here, take this one."
Deke,"They're everywhere, just like I said!"
Coulson,Just hold steady!
May,We don't have enough ammo to hold them off!
Elena,They're coming from all sides!
Davis,Damn it! They jumped in behind us! They're at the lab!
Elena,"Simmons, can you read me? Simmons! Oh, something's wrong."
Piper,"No, nobody can reach anybody. It doesn't mean that she's..."
Elena,What was that?
May,I'm out!
Coulson,"Me, too! Look, May, this probably isn't the best time."
May,It's not!
Mack,Bullets didn't do much to these guys anyway.
Elena,Simmons. You okay? Where's Talbot?
Talbot,I told you I could fix this.
Stoner,"Citizens of the Lighthouse, I bring you excellent news. The outer atmosphere shows no signs of contamination. Congratulations. You have survived the nuclear apocalypse. The planet is safe again."
