character,line
Mack,"Wow. You're really drinking the Kool-Aid, aren't you? Oh, this leader of yours must be a real charmer."
Giyera,We don't have leaders. We're walking towards a common goal.
Mack,"That's what they tell you when you join a cult, but it's actually not true."
Giyera,"Eventually, you'll get it. We see such great potential for humanity. Those who are worthy will inherit a better world."
Mack,And those who aren't?
May,We're nearing Dutch air space.
Mack,Looks like we're gonna find out what you and Malick are hiding whether you help us or not.
Hive,"So, you kept it. After all these years."
Malick,"Stephanie, give us a moment."
Stephanie,"Dad, what is going on?"
Malick,There's no reason for her to see this.
Hive,I invited her here. She deserves to know the truth about her father. You've had this notched stone since that day at the pond.
Young Gideon,Together to the end.
Hive,"You knew you'd never be chosen. Tell me, Gideon, was this a deliberate betrayal, or was it all just to save your own life?"
Malick,I loved Nathaniel.
Hive,So it was just fate that it came down to the two of us.
Stephanie,"Dad, what is he saying?"
Hive,Your father is not the brave man he claims to be.
Young Nathaniel,I thought we had a deal. I thought...
Man,Let's go.
Hive,I thought we had a deal.
Malick,Nate?
Hive,"What happened to “together to the end,” brother?"
Malick,"Oh, I meant every word of that. I wanted you by my side, but I-I didn't have a choice."
Hive,Is that what you've been telling yourself?
Malick,"I never gave up on you, Nate. I carried on the tradition. I gave up everything so that you could return."
Hive,You were never willing to give up everything.
Stephanie,"So all these years, you just lied to my face?"
Hive,He was selfish. He gets it from our father. They were both too afraid to make a true sacrifice.
Malick,"Yeah, I'll die if I have to, but not as a coward. Stephanie, I won't let you remember me the way I remember my father."
Stephanie,Do what you have to.
Hive,This needs to be made right. But I still need a Malick by my side.
Hive,Now you understand sacrifice.
Daisy,He said you almost killed your girlfriend. What the hell was he talking about? Who was she? Why haven't you said anything about this before?
Lincoln,Because I never wanted you to see that side of me.
Daisy,"I don't really care what you want right now, Lincoln. You can't... You can't just show me Mr. Perfect all the time and keep all the ugly parts hidden away. That's not how this works. I need the truth, or whatever we are ends now."
Lincoln,"Okay. You know how we've, um, talked about how most Inhumans have this feeling where nothing feels right, just empty?"
Daisy,"Yeah, like how I spent my entire life searching for my parents. It's a classic attempt to fill the void."
Lincoln,"Well, I tried to fill it with vodka, but I couldn't control it, the drinking or my temper."
Daisy,You've told me this.
Lincoln,"Not this. My girlfriend thought she could help me to be a better person. We fought about that a lot. I don't even remember what we were arguing about that night, but the more I drank, the angrier I got. I just wanted to get away, so I got in the car. I don't know why the hell she got in with me, trying to talk me down. We ended up wrapped around a telephone pole."
Daisy,"Oh, my God."
Lincoln,"She was basically dead. But then Gordon showed up, said he'd been watching me. They saved her and me. Brought me to Afterlife. And for the first time, I felt like that emptiness might be filled one day."
Daisy,Thank you.
Lincoln,I want you to know that I would never hurt you.
Daisy,I know.
Lincoln,"Sorry I didn't tell you sooner, but I don't want any more secrets."
Daisy,And there's something I have to tell you. I got another glimpse into the future. And I don't know when but someone on our team is gonna die.
Fitz,That's not good.
Simmons,Giyera's escaped.
Coulson,Do not let him in here.
Giyera,You can't stop us.
May,You're not getting this plane without a fight.
Giyera,We don't need to fight anymore.
Pilot,Mayday! Mayday!
Co-pilot,What the hell?!
Pilot,Thrusters at maximum!
Co-pilot,Pull up!
Pilot,I can't!
May,"Simmons? Daisy, come in. Giyera's taken control of the plane. We need..."
Daisy,May? May? May? Line's dead. Everyone from our team is on that plane.
Lincoln,Not everyone. You put together the Secret Warriors Initiative for a reason.
Daisy,"No, Lincoln, what... what if..."
Lincoln,You can't be afraid of that vision. We both know we got to do something.
Daisy,Let's call them in.
Hive,"Good news. Giyera's captured a S.H.I.E.L.D. airship with several prisoners. We should be on our way. Sacrifice is never easy, but we have balanced the scales today. You have nothing else to fear. Together to the end."
