character,line
Morse,"With a prisoner exchange? Using Bakshi out in the open like that... it's a dangerous strategy, sir."
Coulson,"I know it's high-risk, but we have a small window to take advantage of HYDRA's lack of leadership."
Hunter,It puts us out on a limb.
Coulson,With a chance to deliver a crushing blow to those responsible for Trip's death. I'll take it.
Mack,"Responsible, huh?"
Coulson,"You have something to say, Mack?"
Mack,"Plenty, but I'll keep it to myself."
Hunter,Don't mind him. He's just coming down from the worst alien acid trip of all time.
Fitz,That's not funny.
Hunter,"Just trying to lighten the mood, mate."
Fitz,"Yeah, well, Mack didn't ask for what happened to him."
Hunter,Of course not.
May,"No one asked for any of this to happen. HYDRA forced our hand, and now Coulson plans to force theirs."
Mack,Did they? Did HYDRA force our hand?
Morse,"Calm down, Mack."
Coulson,"Repeatedly, but we have a chance here..."
Mack,Or did we hand them detailed plans and the location of that city?
Coulson,HYDRA took them when they took Skye. Are you saying we shouldn't have gone in to save her?
Mack,I'm saying there wouldn't have been anything to take if you and Skye hadn't been obsessed with the alien messages in your damn head.
Morse,"All right, let's just all..."
Coulson,This isn't about blame.
May,"Watch yourself, Mack."
Fitz,No one would have left Skye there. That's not what he's saying.
Coulson,I shouldn't have to ask any of you to save one of our own.
Mack,"You never ask! You just give your orders, no matter how cracked out they are!"
May,"Mack, you'd do well to remember your rank right now."
Hunter,Really? Rank at a time like this? Why don't you shove rank up your...
Morse,"Not helping, Hunter."
Skye,"Guys, stop."
Hunter,"No, it's cathartic. Do you have any thoughts of your own on it, or do you just parrot his?"
May,Coulson's only trying to stop HYDRA.
Mack,We didn't stop anything! We unleashed something on the planet!
Skye,Please.
Fitz,No one knows what happened yet.
May,Trip averted disaster. It could have been a lot worse!
Mack,And Skye barely made it out alive!
May,"Thanks to Trip... he sacrificed his life, Mack!"
Mack,"No, he traded his life for hers! And then he was shattered into a thousand pieces!"
Coulson,"That's enough! If Trip was here, he wouldn't be arguing. He wouldn't be bitching. He would be gearing up to do what needs to be done. Yes, we're dealing with forces we don't understand, but HYDRA I do understand. I want everyone ready when the sun comes up, end of discussion."
Coulson,"Hope you're feeling better this morning, Mr. Bakshi, because you have a date with the U.S. government. Smile. There he is, general."
Talbot,"Sunil Bakshi... the man tied to the Navy wedding massacre, the U.N. attack, and who tried to kill you, Coulson."
Coulson,"While dressed up as you, sir."
Talbot,"Safe to say, I'm not a fan."
Coulson,Perfect. I'll trade him to you to add to your collection. All I ask is your assistance in handling...
Talbot,"Remaining HYDRA forces. I understand the idea, Coulson, and in this case, I'm not against it."
Coulson,"Thank you, sir."
Coulson,Go ahead. You agree with the rest of the team. You're concerned we're out in the open.
May,More that we contacted the U.S. government.
Coulson,I think Talbot's on the level.
May,"I'm not worried about Talbot, but around him? There are security leaks everywhere. And with Whitehall dead, Bakshi may be even more valuable."
Coulson,"I'm well-aware, but without Talbot in our corner..."
May,"I know. Without him, we'll never have a chance to get the upper..."
Man,Move up! Hit them!
May,I count four left. You know what that means.
Coulson,Not really.
May,That's what it means... means I'm gonna do that.
Coulson,Good to know.
May,More will be coming.
Coulson,They must have intercepted our transmissions.
May,Talbot.
Coulson,Come on. Get out of there.
Bakshi,Seems you underestimated us again.
Coulson,Underestimated how desperate they must be if you're this important to them now.
Coulson,No! You'll never take us alive!
Hunter,"The S.U.V.'s still running, so get in!"
Bakshi,Whitehall is truly dead?
Hunter,Yeah.
Bakshi,Then did Mr. Bloom set up the rescue?
Hunter,I'm just the driver.
Bakshi,Who do you take orders from?
Hunter,"I guess I take orders from you now, sir."
Man,Clear!
May,"“You'll never take us alive!?” Really? A little over the top, don't you think?"
Coulson,"I only had a day to come up with this whole thing. Besides, if I let you write the script, no one would say anything. Well, Bakshi has a flair for the dramatic. Let's just hope he bought ours."
Mack,"Word is, Coulson's mad plan worked. Bakshi took the bait. How's the watchmaker project coming along? Looks like it took precise work. Your hands are getting better."
Fitz,"Well, my head's getting worse. I'm totally confused by what I'm seeing. Turns out the electronics weren't crushed like I thought... Well, they were, but from the inside out or something."
Mack,"Well, can you fix it? Get a look at Skye's biological data?"
Fitz,"Yeah, yeah, yeah. No, I, um... yeah, I can. I think so. I won't know what half of it means until Simmons gets back, anyway."
Mack,They're landing now.
Hunter,Is every radioshack a HYDRA outpost? I always suspected.
Bloom,This is lighthouse.
Bakshi,This is warship. I'm free.
Bloom,"Ah, Mr. Bakshi, very good news."
Bakshi,But we have a situation.
Bloom,"Well, perhaps you'd better come in."
Bakshi,I'm a few hours out. See you then.
Hunter,Don't take that gun from your belt. This will be painless.
Bakshi,"Whoa! Whoa, whoa! What the hell?!"
Hunter,"Sorry. I like you, but once you made contact, my orders were to take you out. Why? My employers don't want you, Whitehall, or your phone-a-friend to get in their way. Sorry about this."
Bakshi,"W-W-Wait, p-please. I'll triple whatever you're being paid."
Hunter,"Mm, I'm getting paid by a bunch of people. That'll start to add up. They're moving against us. They want you out of the picture. If it's not me, it'll be someone else."
Bakshi,"Please. Money is not a question. If you can protect me and see me safely to Bloom, not only will you be financially set for life, but you will also solidify your standing with the true heads of HYDRA. The money will be there! I swear it! I-If not, I'll pull the trigger myself."
Hunter,Okay. Get in.
Simmons,"Thank goodness nothing bad happened to you. Wouldn't want you to have to stay in there forever. Raina... she was unrecognizable. It was insane, and not just from the outside. Look... we separated her DNA and mapped it using gel electrophoresis. Her DNA didn't just rearrange... it contains extra macromolecules. I wouldn't think that even possible."
Skye,That's amazing.
Simmons,It's horrific! We need to make sure that you're not contaminated or infected in any way.
Skye,What's the worst that could happen?
Simmons,An epidemic.
Skye,That's a pretty harsh conclusion.
Simmons,"Well, and I feel responsible."
Skye,We all do. There's nothing you could have done.
Simmons,"Yes, there was. I was so curious about powers, about unearthly biology, wondering where it might lead, hoping to better understand it, control it. I should have been trying to terminate it, erase it from existence."
Skye,What? You... You've helped plenty of people with powers. It's... It's part of the world that we live in.
Simmons,"It's a plague, Skye... all of it. It only ever brings us death. Donnie Gill, Chan Ho Yin, Creel... the list keeps growing."
Skye,Not the Avengers... they're not...
Simmons,The Avengers wouldn't have been necessary if we hadn't unleashed alien horrors.
Skye,There must be another...
Simmons,Trip was in fragments!
Skye,I know.
Simmons,"Well... it ends with him. Flooding the alien city may be the first responsible thing I've done to protect the people I care about. I'll check these samples and... and compare them to samples of your blood we had from before, just to be safe."
Skye,Okay.
Simmons,Just to be safe.
Cal,"Don't worry. I'll stay out of sight. Cool as a cucumber, quiet as a mouse. I don't want any trouble."
Raina,"It's exactly the way we traveled the world all those years, searching for answers. I knew I'd find you here."
Cal,Raina.
Raina,"After all that time, I didn't quite get the answers I was searching for."
Cal,I'm sorry you didn't find your way to the temple. You didn't get to evolve.
Raina,"Oh, I evolved. What the hell have I become?!"
Cal,"Raina, let's not lose our heads."
Raina,What happened to me?
Cal,"Metamorphosis, by the look of it."
Raina,"I was supposed to become something divine, something transcendent. My grandmother said I'd be an angel, not some gnarled freak of nature covered in thorns."
Cal,You always did like flowers.
Raina,"They hurt, and it's your fault."
Cal,You wanted this more than anything.
Raina,But your thankless daughter was there. She received the gift meant for me... came through the mist as beautiful as ever!
Cal,"What? What? What? You mean Daisy was there, too? Oh. She emerged from the chrysalis?"
Raina,Yes. And that bitch took what was mine!
Cal,"We all have our disappointments. Ah, god. I dreamt of the perfect reunion with my baby girl, revenge for my wife. Coulson rained all over my parades. But you say she's done it... she's changed. Oh! That's fantastic news. Oh, she's gonna be so mixed up now... oh, terribly afraid. She didn't have your mental preparation. She probably ran right back to Coulson's arms. It's the worst possible place for her to be! He'll put her on the index, tag her like a shark. She'll come to me when she sees how they treat those particular individuals."
Raina,"It'll never happen. She'll never love you, you stupid man."
Cal,"The index... I should reconnect with some of them, wreak a little havoc, ruin that man and his dumb suit, remind Daisy where she really belongs. She may not love me now, but she needs me."
Raina,What about me? You... you have to help me.
Cal,"I did. We helped each other, achieved our goals. You're on your own now."
Raina,You... You have to find a way to fix this.
Cal,There's no fix. There's no reverse. It's your lifelong dream. It's lifelong.
Raina,I can't live like this. My insides feel like gravel. I cut myself when I move. I can't live as this repulsive creature.
Cal,Then don't.
Bakshi,Pull up over there.
Hunter,That's a pretty big fence for protecting some grapes.
Bakshi,"Mr. Bloom doesn't appreciate unannounced guests. Once inside, I'll send for you."
Morse,"I canvassed the area, stashed the bike. We're good here."
Hunter,Your presence is most welcome.
Morse,Drop the accent. It makes you sound like a douche bag.
Hunter,Now you know what it feels like for me to live in this country. And we wait. You didn't really take much of a stand during that awkward family argument back at H.Q.
Morse,"Nobody meant half of what they said. Everyone's just raw, broken up over Trip."
Hunter,Plus you and Mack have that secret to keep under wraps.
Morse,"This again? Oh, and now Mack's in on it. You're relentless."
Hunter,"Now I definitely think he is. You and Mack have something up and running, and you avoided backing him in that argument for fear you'd reveal it. If I'm wrong, say so, ‘cause you haven't yet."
Morse,Yeah. We have a secret.
Hunter,I know.
Morse,"We're in a support group, okay? See, this is the reason I didn't tell you. Jackass."
Hunter,I'm laughing because it's great. That's the best thing you could have said.
Morse,"We dedicated our lives to an organization that went to hell. Our friends turned their guns on us. We needed help coping, Hunter."
Hunter,"And I support it, really. I was afraid you'd closed off even more. This is actually healthy... like, emotionally healthy, and that's not a phrase I ever thought I'd use to describe you. I'm happy to hear it, Bob."
Morse,Good.
Hunter,So... do you guys pass around a talking stick or...
Mack,"Thanks for the schematics, sir. Ventilation system's all good. And, sir... I want to apologize for my outburst in there. It was uncalled for. I have a little trouble dealing with my anger sometimes."
May,Join the club.
Mack,"Yeah, something I'm working on, but this alien stuff messed with my head, and, uh... and losing Trip brought back a lot of hard memories."
Coulson,For all of us.
Mack,I hope I-I didn't blow my chance to work on Lola one day.
Coulson,"After that little R.C. version you built for me, I'm genuinely considering it, although I couldn't figure out how to make it fly."
Mack,It doesn't.
Simmons,"Sir, I do think Mack brought up a matter we should consider."
Coulson,I'm all ears.
Simmons,"I'm aware the team hunting Raina has orders to capture, not kill."
May,As always.
Simmons,"But this might be some sort of contagion or even a plague inadvertently set loose. Plagues must be understood, yes... but eventually eradicated."
May,"Are you saying that you want to put Raina down, Agent Simmons?"
Simmons,"No, of course not, uh... I'm just saying that if they have to, it may not be the worst thing."
Coulson,Thank you.
Bakshi,"They want to kill us... a power play. The rest are moving against us, Dr. List... gave the order to wipe us out."
List,"But von Strucker and I are not involved, I can assure you."
Bloom,We're calling because you may be a target.
List,Do you think it's the baroness?
Bakshi,And the banker and the Sheikh.
List,We can't have infighting at a time of transition.
Bloom,"We agree, and we promise to smooth this over as best as we can."
List,We count on it.
Bloom,I'll send word.
Bakshi,Oh. There is one other thing. There's a man outside who's begging to die.
Skye,"Hey, Fitz. What's wrong?"
Fitz,"Can you tell me? I fixed your bio-meter watch, checked your vitals at the time of the temple collapse. Your heart rate was recorded at almost... 300 bpm."
Skye,That's very fast.
Fitz,"No. That's inhuman. I thought the readings were a mistake, that I put the thing together wrong. Been struggling to, uh, um... something's wrong with the data in my head."
Skye,What are you saying?
Fitz,"So, I was thinking how the heart monitor seemed to shatter from the inside out, but it was still on your wrist when we found you... that doesn't make sense. And how we found you... basically unharmed in the collapse, with destruction all around you! I thought I was losing my mind all over again... that there was something wrong. So it took a while to dawn on me... or maybe I was just afraid to think it... that... you survived the destruction because... you caused it."
Skye,"No. No, no, no."
Fitz,Raina wasn't the only one changed in there. And I'm pretty sure the DNA results we're running right now are gonna confirm it.
Skye,No. No!
Fitz,"There's nothing wrong with the data in my head, Skye."
Fitz,There's something wrong with you.
Skye,Aah! Aah. Aah.
May,Hey.
Skye,Hey.
May,Feeling like you've been in that glass box your whole life? You doing okay?
Skye,"Yeah, yeah. I-I just... I feel isolated and exposed at the same time. Being a caged animal is no fun."
May,It's for your own good... temporary.
Skye,I know. I know. Maybe I just need a hug. I hate seeing everyone fighting.
May,They're just having a hard time.
Skye,"Yeah, but I've never seen Coulson like that before. He seemed so... cutthroat."
May,"Yeah, I've rarely seen him like this myself. For Coulson, Trip was the embodiment of the principles he wants S.H.I.E.L.D. to be built upon... compassion, loyalty, heart. And that is S.H.I.E.L.D.'s strength. And Trip's death reminded Coulson that HYDRA doesn't have that, and that is their weakness."
Man,I'll get the next one.
Hunter,No more waiting.
Sheikh,Why have we stopped?
List,Oh! Ohhh! Aaah!
Bakshi,Coulson.
Hunter,He knows you too well.
Bakshi,"He couldn't get to us, so he had us slaughter each other."
Hunter,"Fortunately for you, we already promised you to Talbot."
Morse,So you're perfectly safe. Come on.
May,Are you bleeding?
Simmons,"We should have your DNA results back any minute now. Once we know there's nothing wrong, we'll have you out of there. Something's wrong?"
May,What the hell happened? Skye?
Skye,F-Fitz...
Fitz,"Fitz was a klutz again. Uh, she's cleaning up the mess. Sorry. It was my fault. I knocked over the lamp when I was taking a sample of Skye's blood with one of those ridiculous hazmat suits on. Uh, I guess my coordination still needs work. But I was anxious to double-check the results. Her DNA is an exact match to what it was before. She's clear."
Simmons,Thank god.
May,I'm gonna call Coulson. He can use the good news. You all right?
Skye,Yeah.
Fitz,"Um, Skye is your bunk made?"
Skye,"Uh, no. No, it's a mess."
Fitz,"Uh, well, maybe you could get her some clean sheets. She should probably sleep."
Simmons,Yes. You deserve a good night's rest.
Fitz,"Yeah, I mean, I... and I would do it, but last time I was in there, there was lots of ladies' things, and she's a slob. I'll help bandage her hands. It was my fault, anyway."
Simmons,Okay. Yeah.
Skye,What did you just do?
Fitz,I switched your blood results with your old samples. Give me your hand.
Skye,The new samples are different?
Fitz,"Drastically. But until everyone around here calms down, I don't think we should tell anybody. What with the way Simmons is acting. For now, we should just keep it between us... keep you safe until we figure it out, okay? It's okay."
Skye,This is all my fault.
Fitz,How?
Skye,"I could have stopped her. I let... I let this happen, and I'm so sorry."
Fitz,"No, it's okay."
Skye,"No, everything's my fault. You're right. There's something very wrong with me."
Fitz,"No, you're just different now. You're just different now, and there's nothing wrong with that."
Man,Don't move. We're not here to hurt you. We just want to take you in.
Raina,No. Either you kill me... or I make you do it.
Gordon,"It's okay, beautiful. I'll show you the way."
Hunter,Or that time when Trip tossed me the mag on the burnside raid and it fell down the sewer grate.
May,"Yeah, what did he say again?"
Hunter,"“Good catch, soccer hands.”"
Simmons,Did he ever tell you about the time his grandpa took him to grandfather mountain when he was a child in North Carolina?
Skye,Mnh-mnh.
Simmons,"Well, he gets there, and they pull up to the gate..."
Mack,I have visual confirmation. Fury's toolbox is locked in Coulson's office.
Morse,Did you manage to wrangle the blueprints from the base?
Mack,"Yeah, we're almost good to go."
Morse,"Okay, I'll make contact soon."
Simmons,"And he says, “I'm sorry, grandpa. I thought you owned the whole mountain.” He'd be mad I told you that story."
Skye,"No, he'd say..."
All,"“Come on, girl.”"
Skye,We're gonna laugh a lot less... that's for sure.
