character,line
Daisy,"Coulson struggled, too. He just... He was very good at hiding it."
Mack,"You see, that's why I need you here with me. I mean, besides being able to quake somebody's ass, you're always direct."
Daisy,"You want direct? Yo-Yo's the most direct person I know. I mean, I saw all kinds of crazy in space, and then I came back to a sociopath wearing Coulson's face, but the one thing I don't believe is that you and Yo-Yo are still split up."
Mack,"Yeah. Well... Well, you're not the only one who can... compartmentalize. You know, just like you don't like to think about this... This Sarge business, I don't like to think about..."
Daisy,But you love each other.
Deke,"Hey. So, I found a fix in this tracker, of course. I analyzed the alien encryption... Not easy... And found a way to hack it. That's just me, guy from future who doesn't belong. If you look, there's two other dots, and it looks like they're moving towards each other."
May,"Once we're in the air, you'll take a pilot and peel off in a Quinjet. We'll each bag a Shrike, then rendezvous on the Zephyr."
Elena,"And it's capture, not kill, right?"
May,That's right. Look. Just because we couldn't save them before doesn't mean we can't now.
May,This is Zephyr One... We're en route to target. We'll check in when we've caught the birds.
Trevor,We found two of those creatures. Director sent me to see if...
Trevor,This is Agent Khan. We're gonna need a medical team. The big guy's not breathing. Um...
Trevor,"Cancel that medical team! I need a rescue team! Aah! This guy's breathing now, but he's breathing fire!"
Mack,Say again?
Trevor,Fire! He's breathing fire!
Mack,"Stand by, Agent Khan. Almost there. Brace yourself, comin' in violent."
Daisy,Permission to destroy door.
Mack,Permission granted.
Snowflake,Jaco?
Mack,Glad I could be useful. I guess we know why he didn't want our help. He wasn't sick.
Daisy,He was turning into a dragon.
Mack,Yeah. And the Sarge's ticket out of here.
Diaz,"Agent Rodriguez is en route on the Quinjet. She got her man, too."
May,Good. Wheels up in five.
Enoch,"To your generosity. For purchasing my release, as well. And your name?"
Izel,"Izel. Truthfully, I can take or leave synthetics, but my new crew wanted you and you're cheap. No offense."
Enoch,"Only a little taken. In any case, a cold Baracoolada goes well with the taste of freedom."
Fitz,New crew? You mean us.
Izel,"Wish I could say that I saved you out of the kindness of my heart, but I didn't come to Kitson for noble gestures. I came to recruit those with nothing to lose."
Simmons,"Well, I'm not sure that quite describes Fitz and myself."
Izel,You're both wanted.
Fitz,"Yeah, not for crimes that make any sense."
Simmons,Fitz and I are just scientists.
Izel,Even better. I don't need fighters. I can handle that. Your knowledge might be perfect for what I'm searching for.
Simmons,And what is that?
Izel,Valuable artifacts stolen from me. And I know what planet they're on.
Simmons,"Whatever planet you're going to, it will probably be foreign to Fitz and I."
Fitz,Our knowledge is mostly Earth-based.
Izel,Did you think it was luck that I saved the lives of two Terrans?
Simmons,You mean...
Fitz,You're going to Earth?
Izel,We're going to Earth.
Simmons,Excellent. Yeah. You could've lead with that.
Izel,"Oh, one problem. I don't have a ship. It was destroyed with my last crew on board. I only salvaged the jump drive."
Fitz,We may know of a ship.
Sarge,"You're persistent, I'll give you that. Must be starved for company."
Mack,You shared a little with Agent May. Why not continue that conversation with me?
Sarge,I was trying to recruit her. You want to take a ride?
Mack,"No, I'm good."
Sarge,"Doesn't matter. Like I said, I won't be in here much longer."
Mack,"Oh, that's right. That's right. Uh, and how do you think you'll get out?"
Sarge,We'll see. Anything could happen.
Mack,"You mean, like, uh, that door could burn down? Yeah. We put out Jaco's fire. He's sleeping it off. But you might want to get used to this cell 'cause you're gonna be in here for a while, my friend."
Sarge,I don't think I'll be calling this home or calling you friend.
Mack,"Oh, that's disappointing. I was hoping maybe we could plan a fishing trip together. Oh, well. Oh, we, uh... We got your tracker up and running. We nabbed two Shrike that were headed for each other. My team has them inbound, so... it looks like we're gonna save those lives after all."
Sarge,Wow. Two at once? Seems like you've outsmarted me.
May,"HQ, this is Zephyr One. We have collected the Shrike. Both are calm and contained. Setting a course for home."
Diaz,Agent Rodriguez. What are they doing?
Elena,I don't know. Close the door.
Elena,"May, these guys started shaking and screaming as soon as we put them together!"
May,"Copy that. I'll contact HQ. Control, seems like whatever they're doing, it's a reaction to their close proximity."
Mack,"All right, see if you can sedate them, but keep them in a containment module."
Mack,He knew.
Daisy,What do you mean?
Mack,The way Sarge reacted when I told him we had the two Shrike. He knew something was gonna happen.
Daisy,"We gotta get him in here, don't we?"
Sarge,"Just a guess... Those Shrike you were so proud you bagged, did they get a little spooky on you?"
Mack,My Agents are in trouble.
Sarge,So that's a yes. Get used to trouble. More's on the way.
Mack,What are they getting ready to do?
Sarge,Kill everyone on that aircraft.
Mack,Tell me how to stop that from happening!
Sarge,"I showed you. You stick a knife in them, but it's too late for that now because you wanted to save lives."
Elena,Fire until they're done. Fire!
May,Agent down. And we lost the hosts.
Daisy,Copy that.
May,"Whatever they've turned into, it's contained for the moment, but it wants out. Should we jettison the module?"
Sarge,"You don't want to do that. It feeds on life. You put it on the ground, you'll just be giving it more to consume."
Daisy,Negative. Do not jettison.
Mack,What should we do with it?
Sarge,I guess this is where I give you my list of demands.
Elena,"May! There's no way that's gonna hold! And if it gets out, we could lose the plane."
May,"Control, do you have anything for us? It's breaking containment. Control!"
Mack,What do you want?
Sarge,My team and my truck. Then I give you something that maybe saves your plane.
Mack,Maybe?
Sarge,Depends how bad it is up there.
Elena,"Here. Just stay behind me. May, if base has a solution, now would be a good moment for it."
May,"Control, Yo-Yo's in there with it. Give us something."
Mack,"Deal! Your truck and your crew, now what do we do?"
Sarge,Cold. That stuff can't survive it.
Daisy,"May, altitude. Cold kills it. What's your altimeter?"
May,"We're high enough. Yo-Yo, we're gonna freeze that thing. I need to depressurize and open the ramp. Get out. Now."
Elena,Too late for that! Get some oxygen! Hold on!
May,Yo-Yo? Do you copy? Yo-Yo!
Elena,We're good.
May,Zephyr is safe. We're coming home.
Daisy,Copy that. We'll see you soon.
Sarge,Don't get comfortable. There's a lot more out there where those two came from. And their maker's coming.
Daisy,What do we do next?
Sarge,Told ya.
Boyle,"Refill the hydraulic lines. And don't forget to seal the reserve tanks. Oh, no. Not again. We helped you get your friend back. What do you want from us?"
Fitz,This ship is now ours...
Simmons,We're taking this ship back...
Fitz,"Oh, I'm sorry."
Simmons,"No, you go."
Fitz,"No, after you."
Simmons,That's okay.
Fitz,Are you sure?
Simmons,Yeah.
Fitz,Okay. We are... We are taking this ship back. Now.
Boyle,"Look, I don't need anymore broken bones. So, if you want the ship..."
Izel,We do. And a crew. For a trip to Earth.
Boyle,This clunker won't get you that deep. And we're busy.
Izel,I have a driver that'll get us there. And I think I have enough credits to help you free up some time.
Toad,Sure. I'll go to Earth.
Boyle,They're your credits to waste.
Izel,Get the drive ready. We'll prep for departure.
Simmons,Home.
Fitz,Hey. Hey! Enoch. Where you going?
Enoch,"My mission is complete. The Earth was saved, and you have secured passage home. I have a new mission... To find a home for my people."
Fitz,Wait a second. You're just gonna leave without saying goodbye?
Enoch,You humans have a saying. “Goodbyes Suck.” I thought I'd spare you.
Simmons,"Thank you for everything, Enoch."
Fitz,"Thanks, Enoch. Even though you did totally disrupt my life."
Enoch,You are welcome.
Enoch,Don't be afraid to call. Another of your expressions.
Fitz,This will contact you?
Enoch,"Yes, but use it only as needed, for I will not miss you very much, Leopold Fitz. I am bluffing."
