character,line
Fitz,What the hell?
Radcliffe,"Well, I've just upped her PSU to compensate for image processing. Must have overcranked it. I'll reboot."
Fitz,"Unh-unh, that's not what I meant. I meant... what the hell?!"
Radcliffe,"Well, you've already met Aida, digital personal assistant, as a voice on the computer. So, uh... I built her a body."
Fitz,"Yeah, a naked body."
Radcliffe,"I-I was just now installing new hardware, updating her gyroscopic sensors. I'm not some sicko."
Fitz,When did you build this? Have you forgotten the very strict stipulations that came with your pardon? You are not allowed experimentation without approval and oversight!
Radcliffe,"Oversight, I know. I'm well aware of that, yeah. That's why I wanted Simmons here. I wanted to show both of you. Look. This has been a lifelong dream of mine, Fitz. When I saw the work you and Simmons were doing in replicating human tissue and internal bone structure in Coulson's hand, I knew... I knew right then that this was within reach."
Fitz,A robot?
Radcliffe,"Not just a robot. It's one that can cross the uncanny valley and come out the other side, pass for a human. I mean, it has bloody micro-expressions."
Fitz,She. It's a... It's definitely a “she” 'cause I saw...
Radcliffe,"Yes... She has micro-expressions, full range of motion. I mean, physically, it's... she's nearly perfect."
Fitz,She is... very realistic.
Radcliffe,"Now, mentally, well, you've spoken with AIDA. She's bright, she laughs at the jokes I programmed her to recognize, but she's never pass the Turing test. At the moment, that's a pipe dream. However, I think, with your help..."
Fitz,"No, no. No, no, no, no! We have to report this right away. You could lose everything."
Radcliffe,I know. I know.
Fitz,Or you could go to jail.
Radcliffe,"I know! I know, you're right. Full disclosure at this time is the best course of action. I... I agree. Hmm. At least let me show you how it works."
Elena,"They're in town. I supposed you guessed that, texting me. They're looking for a truck."
Daisy,That mean you have something for me?
Elena,"They watch my every move, but certain moves they can't see. You can't get these over the counter. S.H.I.E.L.D. issue for rapid bone healing, yes? I know you splintered your bones when you first powered up. Are you pushing yourself too hard?"
Daisy,Don't worry about me.
Elena,You can't use your powers too much. Your body will break down.
Daisy,I'm fine.
Elena,"I'm surprised you're still in town. You're usually moving and moving. Are you, uh, still hunting those perros rabiosos?"
Daisy,"It's not just the Watchdogs now. Local gangs have been working for them, which I don't understand. I was tracing the sale of a weapon, and I... I think I may have stumbled upon a serial killer."
Elena,Ooh. Fun. He live around here?
Daisy,"He mostly hits this area, but he's hard to track down, leaves no traces behind, operates alone."
Elena,"Sound familiar? I thought maybe you were, uh, growing roots, they say. L.A. used to be where you hang out, no?"
Daisy,No roots.
Elena,Everyone gets attached to something eventually.
Daisy,Don't forget to wait two stops after I get off.
Elena,"Yeah, yeah. Hey. Send me a picture of this guy. Maybe I can cover some ground if I know what he looks like."
Daisy,"No, I still haven't gotten a good look at him yet, so just take care of yourself, okay? But thank you for the S.H.I.E.L.D. intel."
Elena,"They won't give up on you, especially Coulson. All he wants is to find you."
Daisy,"Well, that's too bad, 'cause there's only one thing I want."
Elena,"Oh, yeah? What's that?"
Daisy,Nothing to lose.
Simmons,Here's the Mapping-Action Eyewear you requested. Should help your team in case of a blind takedown.
May,Great. Thanks.
Simmons,I need you to sign for it.
May,I don't get the new color-coded security-level rainbow of... What's it called?
Simmons,The “Spectrum of Security.”
May,"Why do I, level red, have to go through you, level orange, to request hardware? Shouldn't red be higher than orange?"
Simmons,"Well, orange encompasses both red and yellow, so... It's hard to explain, but the Director didn't want to use numbers because he didn't want any team member to feel less than."
May,"Well, you do have a higher clearance than me."
Simmons,Only in most instances.
May,I feel less than.
Simmons,"Hey, we just had a report come in. A death in a hospital in Los Angeles. Suspicious circumstances. Suspect is an Asian female."
May,You think it might be Daisy.
Simmons,I'm going to look into it. I just wondered if you'd heard anything from your law-enforcement contacts?
May,I'm mostly in the dark these days. Why don't you ask the Director? Since you're one of the few people allowed or willing to do that.
Daisy,What you got there?
Man,"Didn't hear? Word is, he hit again last night. Two dead in the street."
Daisy,Who?
Man,Ghost Rider. You must not be from around here.
Daisy,Do you know where I can find him?
Man,Nobody does. Everybody that sees his face ends up on this wall.
Daisy,Everyone gets attached to something.
Manager,"We got to get this truck out of here. What are you, the Feds?"
Coulson,Something like that. We'll be sealing the scene.
Manager,"Not for long, I hope. I was just gonna have this guy tow this thing away so me and my crew can get back to work."
Mack,We got this.
Manager,"This warehouse usually sits empty. We were gonna store some inventory today. Found the lock broken and this big, honkin' thing inside. Have at it."
Coulson,Thank you.
Mack,Not fair.
Coulson,"You want tech like this, you should've cut off your own hand. Mack. Okay."
Mack,Looks like these guys tore each other apart.
Coulson,"Zhang Wei, resident of Monterey Park. Organ donor."
Mack,Say anything about him being a flesh-hungry rage monster?
Coulson,"Uh, no, I'm not seeing anything about that here, so we have to assume that he wasn't until he came in contact with whatever's in that trailer. Not much here that'll lead us anywhere."
Mack,Well... there's that.
Robbie,There was no buyer there.
Man,"No, no, no. No! Please, God, no! No! I don't deserve to die! No! No!"
Robbie,Everyone says that.
Man,No! No! No!
Diego,"Yeah, those chargers are hard to find. Between “Fast and Furious” and “Dukes of Hazzard,” they wrecked a lot of them."
Daisy,My boyfriend wrecked his in a street race. He's pretty broken up. I guess he was more attached to it than I thought.
Diego,"I ain't seen none around here, though. Sorry."
Daisy,"All right. Thanks, man."
Diego,"Hey, uh, most of them wrecked movie cars, they're dumped at El Monte Junk and Salvage. If your boyfriend wants to fix his ride up, might want to go over there and find scraps."
Daisy,Thanks. Maybe he'll go there.
Simmons,"Daisy's in Los Angeles. There was an eyewitness, now dead, and I just received Yo-Yo's check-in report a week early, which means Coulson and Mack are there, too, no doubt, trying to track Daisy down."
May,Sounds right.
Simmons,"You know it is, because according to the logs, you called Coulson back to H.Q. for resupply yourself. Why, if not to give him that intel in person, knowing it's against the Director's orders?"
May,I didn't send them. I don't have the authority. They acted on their own.
Simmons,You knew I'd find out. Why not tell me? I have daily lie detection.
May,That's why.
Simmons,"And now I have to report it, which means now I either look like I'm incompetent or colluding with you."
May,Wouldn't want you falling out of favor with the director.
Simmons,Okay. I get it. It's abundantly clear you're uncomfortable with my new position...
May,"I just want to know how comfortable you are with it. You actually trust this guy? Our team split up to lead departments, given different colors. 'Cause we're experts? No. I think the Director broke up the band on purpose."
Simmons,"Of course he did! As soon as Talbot gave the location of this base to the president, things changed. I knew we'd be divided, undermined, kept in the dark, so I have been clawing for as much power as I can possibly grab to keep a modicum of control over any of this. After all we've been through... I don't trust the new Director, but he trusts me, so now, in order to keep that trust, I must take the appropriate action to address this break in protocol. I'm sending you and your strike team to take Coulson and Mack out of the field, by force, if necessary. Clean up whatever mess he's in. That's an order."
May,"Yes, ma'am."
Mack,Place them at the four corners of the exterior of the building. That'll give us visuals through the walls.
Fitz,This could be very dangerous. So much could go wrong.
Radcliffe,"Ultron, yes. I know. But this is not A.I. A.I. is banned, and that's good. This is mimicry of human behavior."
Fitz,"Still, in the wrong hands, this could be used as a weapon. Is that the idea?"
Radcliffe,"No, absolutely not. No. Look, I know the dangers. That's why I've been... I've been reticent to divulge. I don't know these new people at S.H.I.E.L.D. But a weapon is absolutely not the idea."
Fitz,"Well, then, why? What's she for?"
Radcliffe,Why not let AIDA tell you herself?
AIDA,"Hello. I'm glad to finally shake your hand, Leopold. Where's Jemma? We were hoping that she would come."
Fitz,"S-She's, uh, indisposed, I'm afraid. AIDA, I was wondering..."
AIDA,"Yes, Agent Fitz?"
Fitz,I was wondering if you could tell me exactly what it is you are designed for.
AIDA,"Of course. Dr. Radcliffe, time and again, has expressed his deep regret for causing pain when all he ever wanted was to prevent it. He speaks often of the pain that you and Agent Simmons have had to suffer, having lost so many friends. Lincoln Campbell, Andrew Garner, Antoine Triplett..."
Fitz,"Okay, stop it, stop. You don't have to list them."
AIDA,"Sorry. The hope is that I will be able to prevent future tragedies, save the lives of agents by putting myself in harm's way in their place."
Fitz,To kill?
AIDA,"No. I am incapable of that. I will protect. I will serve as a decoy target, a safeguard... a shield."
Fitz,Okay. T-Turn her off.
Fitz,We can't tell Simmons about this.
Radcliffe,What? Don't we want to move forward? Her approval is...
Fitz,"This is too dangerous to show the new Director. We don't know what he'd do with it. And she would have to tell him, so... she can't know. Not until..."
Radcliffe,Until...?
Fitz,Until she's perfect.
Coulson,"They're walking in now, six. Really convivial-looking fellows. At least four of them are packing."
Mack,We should be tapped into surveillance now. Let's see what we get.
Chen,Where are the other two men?
Man,We had to leave them at the pick-up site.
Chen,Explain.
Man,"Those guys were transferring the box into the armored transport. Maybe they peeked inside or something. But they went berserk and tore into each other. There was blood everywhere. We put two bullets in each of them and locked them in the truck. No, no. Look, we were freaking out. We had to get out of there!"
Chen,"Did you burn their bodies or dump the truck in the ocean? Because if not, they can be traced back here. They probably saw what was in this box and were fighting over it, you idiot! I have been told it's powerful enough to bring our new enhanced enemies to their knees."
Mack,"We get on comms and call the Zephyr for backup, headquarters will know we're on Daisy's trail."
Coulson,No orders to pull out. She's been tracking this sale. She could show up here any minute.
Mack,I don't know.
Coulson,"Let's let this play out, see if anyone else makes an appearance."
Daisy,Excuse me.
Robbie,"Uh, the yard's closing. To sell a junker, you can call the number on the gate."
Daisy,"Oh, no, I'm not here for that. I, uh... Uh, sorry. What's your name?"
Robbie,Robbie.
Daisy,"Well, Robbie, I am looking for a guy with a sweet black '69 Charger. Maybe he bought some parts here."
Robbie,Sorry. Doesn't ring a bell. I only work nights once a week.
Daisy,"Uh, well, maybe I'll... I'll come back in the morning. Thank you."
Robbie,"Or... there's a book of sales you can flip through in the main office. Not really an office. More of a trailer, but I can show you."
Daisy,"That would be great, thank you."
Mack,The hell...?
Chen,What was that?
Lucy,A breath of fresh air.
Chen,Get away from me!
Robbie,"That's it there. So, you live around here?"
Daisy,"No, I used to. I'm just in town for a couple days, soaking up the sun."
Robbie,Strange place to spend your vacation. Not a great neighborhood.
Robbie,"So... you've got the devil inside you, too."
Man,"What's going on, guys?"
Mack,"Call for backup, yeah? We can't wait for Daisy."
Coulson,These guys might kill somebody besides each other.
Mack,"Yeah. Us. Z One, we got a situation. We need a little help here."
Coulson,That was efficient.
May,You guys know what to do.
Mack,Damn.
May,All clear.
Robbie,You shouldn't have gotten involved.
Daisy,Serial killers always complain when we try to intervene.
Robbie,"I only kill asesinos who deserve it. It's vengeance, chica."
Daisy,For what? You killed a detective.
Robbie,But he had blood on his hands.
Daisy,A teacher!
Robbie,A pedophile.
Daisy,You don't get to decide who deserves to die.
Robbie,I'm not the one who decides.
Daisy,Do it. I deserve it. Do it.
Robbie,Hey.
Gabe,"Thanks for the ride, Janet."
Robbie,You never accept rides. Bus break down? Or you still trying to holler at Janet's little sister?
Gabe,Maybe. I only needed a ride to help Canelo balance some books because my brother didn't finish high school.
Robbie,"Yo, I finished high school, in the 11th grade."
Daisy,Everyone's attached to something.
May,Spent a lot of time in here?
Coulson,Too much. My wallet's starting to get sick of it.
May,Your little side mission didn't go unnoticed.
Coulson,"Well, you showed up, so, yeah."
May,"The Director will want to have words with you at H.Q. No Daisy, huh?"
Coulson,"No. But she was tracking these guys, so maybe this is a win. I don't know. The ground team is checking for contagion, but hopefully, whatever messed with these guys' heads is no longer an issue. We're gonna analyze the box it came in. It's good... to have a moment, just us. It's been a long time since we had a moment alone. You okay?"
May,Yeah. Just a long day.
Coulson,"Well, take advantage of the down time. Who knows what tomorrow holds?"
