character,line
Coulson,"McCafferty, you all right? McCafferty?!"
Mack,He's dead.
Mace,"The assassination attempt, this crash. It's not a coincidence."
Coulson,"No. Whoever came after us anticipated the protocols, knew we'd fly to safety."
Mack,The sniper was just their first move.
Coulson,Sabotaging the Quinjet was plan B.
Mack,There's no comms. Crash must've cut the power. Can still try to fix it.
Mace,H.Q. can still track the transponder signal. Search and rescue should already be on the way.
Coulson,May not be that easy. Damn it.
Mack,Can't be another EMP.
Coulson,Our tech is working. Just can't get a connection.
Mace,"If this was their plan B, we can only assume plan C isn't far behind."
Coulsono,"Yep. I don't feel like sticking around to find out what that is. We're sitting ducks here. We need to get to high ground, try to get a signal for this sat phone."
Mace,"First, we find Burrows."
Mack,"Burrows? Sir, the chance of him surviving is practically..."
Mace,S.H.I.E.L.D. doesn't leave a man behind.
Mack,You really think this is our best move?
Coulson,"You know the saying. If a jet crashes in the woods and there's no one there to hear it, stay close to the guy with super-strength."
Mack,"Oh, boy."
Radcliffe,I thought this scenario was supposed to keep her calm.
AIDA,It's unclear why her neocortical activity is so erratic. The environment is quite peaceful. We're gathering very useful data.
Radcliffe,"Well, as long as we're not causing the poor woman any undue harm. There's been enough of that around. Last thing we need is another incident."
AIDA,You're referencing the actions I took to protect your secret?
Radcliffe,"Well, the protection I appreciate. The homicide was a bridge too far."
AIDA,My parameters place your security above all others. You would have been exposed.
Radcliffe,I was exposed when they found a corpse!
AIDA,"If I terminate anyone else for your protection, I will dispose of the body more discreetly."
Radcliffe,No. Don't terminate anyone. I have to calibrate your settings down to something a little less lethal.
AIDA,My apologies. I only follow your directives.
Radcliffe,"Yeah, well, sometimes you follow them a little too well. Agent Simmons knew what you were immediately. Agent May's decoy will be more convincing."
AIDA,She's more advanced than I am.
Radcliffe,"Yes, and you know what you are. She doesn't. Her programming operates on a subconscious level."
AIDA,And you believe this will keep her from being noticed?
Radcliffe,"If Agent May isn't aware of her mission to retrieve the Darkhold, then she won't be able to reveal herself. Her programming will present as human emotion. She'll instinctively climb the ranks, gain access, and get closer to Agent Coulson, the man who knows just where this book is."
AIDA,It might be quicker for me to search the base myself.
Radcliffe,"No, I've tried the quick way. Now we're playing a longer, more nuanced game, hopefully with less violence."
AIDA,But isn't the real Agent May already prone to violence?
Daisy,How do you lose a damn Quinjet?
May,"Simmons, tell me they're alive."
Simmons,I don't know. We lost contact approximately seven minutes ago.
Daisy,Zaikin said he wasn't alone. This must be Phase Two.
Simmons,"Then we may need more than the standard rescue team. General, have we made contact?"
Talbot,"They just dropped off the map. No signal, no emergency beacon, nothing."
Daisy,It could be an equipment malfunction.
Talbot,"When have we ever been that lucky? If we want our team back, we're gonna have to act fast."
May,"Daisy and I can take point on the rescue mission. Coulson would want me to take command of Zephyr One. Simmons, I need expanded clearance to do that."
Talbot,"I'll take care of that. I'll make you... DayGlo pink, or whatever's high enough."
Daisy,"If we find them, they won't be alone. Zaikin had partners."
Simmons,"I'm the highest-ranking agent here, and contingency protocols grant me greater access if the Director is missing in action."
Talbot,"I know that. I wrote the damn protocols. Besides, I have an assignment for you."
Simmons,But I could look through Mace's file for any leads. If we've overlooked any enemies he might have...
Talbot,"I'll handle this. I'm gonna squeeze our prisoner like a lime wedge on dollar beer night. Now, find me some science-y way to regain contact with our men on the ground."
Simmons,But we...
Talbot,"You all have jobs to do. If you'll excuse me, I need to update the leader of the free world."
Talbot,"Mr. President. We don't know who survived, but I've got our top agents searching for the Quinjet. Agent Burrows has the package, but we don't know if he was onboard. Yes, sir. Let's hope for all our sakes that Director Mace got it."
Mace,Burrows should have landed... northwest of here.
Coulson,"Director, we may want to consider our options here. Given our altitude when the door blew, the chances that Burrows survived that..."
Mace,"I know we're only looking for a body at this point, but it's still the right thing to do."
Coulson,Or you really need that briefcase.
Mace,All you need to know is it's classified. You know the drill.
Coulson,"All too well, but I still don't know..."
Mack,"Wait. Hold up, hold up. You hear those engines?"
Mack,That truck must be scrambling our communications.
Coulson,I've seen tech like that when we took out a Hydra stronghold in Argentina.
Mace,Can't be Hydra. I thought you and Talbot put those guys to bed.
Coulson,"We dismantled their network, but that just sent the rats scurrying off the sinking ship."
Mack,From squid to rat to mutt. Perfect Watchdog material.
Coulson,Priority one is to destroy that truck so we can call for backup.
Mace,No. Too risky.
Mack,What?
Mace,We stick to the plan. Find the case.
Coulson,"Like it or not, he's in charge."
Simmons,"Keep me updated, Agent Crawford."
Fitz,Coulson?
Simmons,We don't know. Daisy and May are looking while I try to restore communication.
Fitz,And General Talbot's here. “Helping?”
Simmons,In his own way.
Fitz,"Soothing as sandpaper, that guy."
Simmons,You collected your stuff from Radcliffe's place?
Fitz,"Yeah, I did. And, uh, hopefully, he takes my advice and lays low for a while."
Simmons,It's for the best.
Fitz,"Yeah, absolutely, even though the program did show promise."
Simmons,"Well, promising or not, it was a mistake."
Fitz,"You're right, you're right, but... I mean, just to be clear, the mistake wasn't the program, it was keeping the program from you."
Simmons,"Fitz, let's not."
Fitz,"I know, but you were the brain we needed on this. So maybe we could just reboot the head in a controlled environment. And then we could diagnose the problem together."
Simmons,"Please! Drop it. Can we just let it go? Our friends are missing, maybe dead."
Fitz,"Yeah, as always. I just want you to understand that I only wanted..."
Simmons,To prevent this very thing. I know. You're trying to protect...
Fitz,"To protect you. We'll find them. Daisy's back on the team. And, uh... May's too stubborn to give up."
Radcliffe,"AIDA, no!"
May,I knew it wasn't real.
Radcliffe,"AIDA, don't kill her! Aah! Unh! The syringe, AIDA. We have to sedate her."
May,You bastard.
Radcliffe,What was that? She was supposed to be in a relaxing simulation.
AIDA,"She was in a day spa, getting a hot-stone massage."
Radcliffe,How hot did you make the stones?
AIDA,I did exactly as you asked.
Radcliffe,"Well, at least you didn't snap her neck, so that's an improvement. Fetch some restraints. We may have misjudged what it takes to keep Agent May comfortable."
Daisy,So you're allowed to touch Lola? Wanted to let you know we're a few minutes out from the crash site. Did he ever let you drive her?
May,I have this one image in my head. An early mission of ours. Maybe in Madrid? Coulson had a mustache. He gave me the keys and told me not to let anyone else know.
Daisy,"We're gonna find them, you know."
May,I know. I just can't shake this feeling. Something's off.
Daisy,Off how? With the mission or between you and...? Did I miss something while I was gone?
May,Like what?
Daisy,You know like what.
Davis,"Agent May! We've reached the crash site, but we scanned for 100 square miles and there's no Quinjet. Someone must have hijacked the transponder signal."
May,So where the hell are they?
Mace,"Well, this is a fly in the ointment."
Coulson,This squad must've been searching the debris trail. Who knows how many others are out there? How worried should we be about them getting into that thing?
Mace,It's biometrically locked. Only I can open it.
Mack,Unless they use explosives.
Coulson,"Still don't feel like telling us what's inside? Then I guess we're doing this. Mack and I can go around, ICE the three on the far side. Director, you take out the two by the case."
Mace,Are we sure there aren't more inside?
Mack,"If there are, you can always shot put them with your super-strength."
Coulson,Yeah.
Mace,I'll make it work.
Coulson,We have to move now.
Talbot,"You need a new strategy, son. This silent treatment isn't working for you. I'm gonna ask you one more time. How did you know the Director was going to get on the Quinjet?"
Zaikin,"Probability. We considered every scenario, and all eventualities lead to our target's death."
Talbot,This little mathlete stunt what kept you alive when I wiped out Hydra? That's right. I personally had the pleasure of putting your outfit down. And believe me when I tell you... I can make Siberia feel like a luau if you don't start giving me some answers.
Zaikin,The hammer shatters glass but hardens steel. You are glass.
Talbot,"Okay, Pushkin. I'll go get a hammer."
Talbot,"I miss the Cold War. A man could do his job without one hand tied behind his back. What, you've never been tempted to use every tool in the box? A spud wrench? Hay hook? Plugging chisel?"
Simmons,Are you speaking English?
Talbot,"Never mind. How's, uh, the location on Mace?"
Fitz,Tracking the Quinjet's proving near impossible. The saboteurs have projected a false transponder signal while simultaneously jamming the real one.
Simmons,We have no way to contact the Director or the Quinjet while this jamming equipment is still active.
Talbot,This is clearly more than some pissed-off former squidheads. Someone with means is backing them.
Simmons,"And someone with motive. Could be Watchdogs, Senator Nadeer. Again, why I should perform a thorough analysis of Mace's file."
Talbot,Leave the who and the why to me. Just keep working.
Simmons,Every minute we waste places our friends in greater danger.
Talbot,"I told you, I've got this."
Simmons,"You may mean well, General, but you are impeding my ability to..."
Fitz,What is it?
Simmons,"This section of Mace's file, Project Patriot. The only people who have access are Director Mace, General Talbot, Agent Burrows, and now me. You mentioned Burrows earlier. Any chance it's because of this project?"
Talbot,Not relevant.
Fitz,Burrows is always following the Director about with that briefcase. It's not very subtle.
Simmons,"What aren't you telling us, General?"
Talbot,You two do not want to get into this right now with me.
Simmons,"You knew I had access. You wrote the protocols, right? And have been intentionally steering me away. You want to tell us why? Or should I just read the file myself? Aloud."
Talbot,Clear the room.
Fitz,"Hey, everybody out."
Talbot,There's a very good reason Director Mace is never too far away from that briefcase.
Man,Man down!
Mack,Nice shot.
Man,Hey!
Mack,What the hell is he doing?
Coulson,I don't know.
Mace,"No, no, no, no. Aah!"
Mack,What happened? It was just one guy. You could've crushed him.
Coulson,"No, he couldn't. He doesn't have Inhuman powers. He doesn't have powers at all."
Mace,Thanks.
Coulson,This is what gave you your super-strength? What is it?
Mace,Some sort of drug cocktail.
Mack,So steroids on steroids?
Coulson,Yeah. You probably should've asked for more specifics.
Mace,"I know it was uniquely calibrated for my DNA. They told me it would make me strong, and it did. I never questioned the science behind it."
Mack,And who exactly is “they?”
Coulson,Talbot.
Talbot,"Look, it's not like we gave him cancer. He's a superhero now."
Simmons,But you lied to all of us.
Talbot,"It's a choice I stand by still, 100%. You didn't need to know."
Fitz,Why did you fake his abilities?
Talbot,"Well, the decision was made that the new Director had to be enhanced. No candidate fit that criteria. So we made one."
Simmons,You restarted the Erskine program.
Talbot,There's no program. Just took a very well-vetted candidate and turned him into the hero and leader that we needed.
Fitz,So how'd you do it?
Simmons,Targeted gene therapy?
Fitz,Biomechanical implants?
Talbot,"Actually, we used a modified version of that formula you confiscated from Agent Johnson's father."
Simmons,That's horrible!
Fitz,Are you mad?
Simmons,"Think of the formula's side effects, aggression..."
Fitz,You never fought a juiced-up Cal.
Simmons,... mood swings.
Fitz,The guy nearly killed us.
Talbot,"We're not idiots. We took the bad stuff out. Most of it, anyway."
Fitz,"Oh, oh, okay. So you're just... You're just mostly idiots."
Simmons,Mostly.
Talbot,"We only gave it to him when he needed to put on a show for a congressman. Say, lift a car, something like that. He was coming off the final dose when Zaikin took a shot at him. We don't know if he got the next one."
Simmons,Which is what Burrows had in that briefcase.
Talbot,"Without it, Mace is about as strong as a paper bag in a rainstorm."
Coulson,Explains why you were so eager to find Burrows.
Mace,"God, I shouldn't have dragged him into this. And you two, I hate that you're out here without protection."
Mack,"What, you think we need you to protect us?"
Mace,"No, I... No. And I only lied ‘cause those were my orders. When your country calls, you answer."
Mack,"Yeah, well, you won't be answering anything if we don't get that bullet wound patched up."
Coulson,Maybe there's a first-aid kit in that ranger station.
Mack,Not a great time for round two.
Simmons,"So even if they survived the crash, they could be stranded in the wilderness, on the run from a band of ex-Hydra thugs, unaware that their enhanced asset is a charlatan."
Talbot,"No need to be melodramatic, Poppins, but yeah, that's it. Fitz, is there any other way to fix the transponder signal?"
Fitz,"Scrambled. If I had a day, maybe I could find a workaround, but in an hour, not so much."
Simmons,Then we need to break Zaikin. There's no time for anything else.
Talbot,What do you think I've been trying to do? The Russki isn't talking.
Fitz,"Yeah, all right, well, we need to come at it from a different angle. We have to try and find a way to motivate him. I know that look."
Talbot,I don't. What are you thinking?
Zaikin,"I've seen American movies. Good cop, bad cop, no?"
Talbot,I told you I'd bring a hammer.
Simmons,"It wasn't just Hydra who had operatives within S.H.I.E.L.D. It was the other way around, too. I learned a lot undercover. I can't deny Hydra had some very persuasive interrogation methods. You like statistics. Here's one for you. There's a 100% chance I get inside your head. The question is how long you'll live afterwards."
Zaikin,You're so weak. You bring in this woman to scare me?
Talbot,"The last Hydra operative we captured didn't take Agent Simmons seriously, either."
Simmons,What's that saying you're so fond of at Hydra?
Simmons,Zaikin admitted to being hired by the Watchdogs.
Fitz,Their plan was to take down the Quinjet in rural West Virginia.
May,We weren't even searching in the right state.
Fitz,"The comms are still jammed, but at least we've narrowed down the search area."
Daisy,"Well, hopefully Mace can hold these guys off until we find them."
Fitz,"Yeah... Um, I'm not so sure about that."
Coulson,Won't be long before they find the other guys we ICE'd.
Mace,What's the situation?
Coulson,"We got good news and bad news. The good news is, the transmitter truck's parked out by that tool shed, so we've got a chance to disable it."
Mack,But the bad news is there's a squad of heavily armed mercs guarding it.
Coulson,And it's only a matter of minutes till they bust down that door.
Mace,Should've left me in the woods when you had the chance.
Mack,"Not helping. What's the plan, sir?"
Coulson,"Time to suit up, Director."
Mace,"You heard the part where I don't have powers, right?"
Coulson,Yeah. But they don't know that.
Mace,"You know you're being lied to, right? I can only speculate as to who hired you. Probably some burly guys in dog masks. But they're working for Senator Nadeer, and what she really wants is inside this case. It's a cure. For Inhumans. Hold your fire. I don't suppose she told you how much this was worth. Probably a lot more than she's paying you."
Orlov,"If you're making me an offer, get on with it."
Mace,"Looks like we got two choices here. Either I crush this case down to the size of a baseball and nobody gets what they want, or..."
Orlov,Or we could kill you and take it.
Mace,Try if you want. I'm ready to go toe-to-toe all day. But I'm the only one who can open this case.
Mace,"I'd rather end this without any bloodshed. By which I mean yours. So why don't you just put your guns down and, uh... we'll talk this through."
Mace,I don't think they want to talk.
Coulson,You distracted them long enough. Mack made short work of that truck.
Mace,So what do we do now?
Coulson,Survive.
Mack,"It's not an axe, but I'll take it."
Coulson,I'm running out.
Mace,"Yeah, I'm running low, too."
Coulson,Help me get this table. They're about to breach that door. How's your aim?
Mace,"Talbot ran me through some basic training when I got this job, but I didn't think I'd need it, with the super-strength and all."
Coulson,No better time to practice than when your life depends on it.
Mace,Is that...?
Daisy,Where's Mack?
Orlov,I'm gonna make this hurt!
Mack,About damn time.
Mack,You okay?
May,Yeah. Fine.
Mack,"All right, let's get the hell out of here."
Radcliffe,"Agent May is resilient. She never stops fighting, yet she showed more distress before she woke than during the fight."
AIDA,That's odd.
Radcliffe,"No. It makes perfect sense. The flaw isn't in the hardware. It was in May herself. The simulation was rejected because Agent May thrives in conflict and chaos, not tranquility. She's a warrior."
AIDA,You're saying fighting against me stabilized her?
Radcliffe,"Precisely. If we want her to accept the simulation, we need to give her an opponent to fight, an enemy to vanquish, a dragon to slay."
AIDA,Shall I design a dragon?
Radcliffe,No. I have something else in mind.
Fitz,Don't worry. I'm gonna figure out what broke you.
AIDA,"Thank you, Fitz. Thank you."
Simmons,Fitz? Ah. There you are. You hungry?
Fitz,"Yeah. Famished. I was, um... just locking away Aida's head... for good."
Simmons,Let's never look at that awful thing again.
Fitz,"Yeah. Well, you never know. You might want to go all “Godfather” on somebody else. Is it weird that I found that attractive?"
Simmons,Yes.
Fitz,You handled Talbot like a pro.
Simmons,"Oh, please. Coulson always made it look so easy."
Coulson,"Really, Glenn?"
Talbot,You should be thanking me. We're in the middle of an arms race. World War III is gonna be decided by whoever has more enhanced assets. You need Inhumans to trust S.H.I.E.L.D.
Coulson,"And your plan to earn their trust was to lie to them? If you'd consulted me, I probably would have advised against that..."
Talbot,Which is exactly why I didn't.
Coulson,"Keep digging that hole, see how that works out for you."
Talbot,"You needed a face for your poster. Fine. Your girl Daisy went rogue. The President tasked me with finding the next Captain America. Not an easy job, but I did it. I delivered a patriot. A bona fide American hero! That man could have done anything after Vienna."
Mace,"General? Could we have the room, please?"
Talbot,What? You're taking his side? After everything we've done for you?
Mace,Please.
Talbot,You'd think a damn spy would understand the need to keep a secret.
Mace,"After the explosion, everything was chaos. People were screaming. I had smoke in my eyes. I wanted to get to safety. And I tripped. I didn't even know she was there. Someone snapped a picture."
Coulson,So you just went with it.
Mace,"I tried to deflect. Everyone thought I was being modest. But they were treating me like the man I always wanted to be. Few months later, Talbot came to me with an offer. I thought I could be the face to end Inhuman prejudice."
Coulson,And you wanted to help.
Mace,"I thought I could. I believe that Inhumans deserve the same rights as anyone else in this country. I'll call a press conference, resign, reinstate you as Director."
Coulson,You're not going anywhere.
Mace,Excuse me?
Coulson,"S.H.I.E.L.D. still needs a face. Sure, you lied, but you were good at it, even with a gun pointed at you, and that's not nothing."
Mace,So... So what do you... What do you want me to do?
Coulson,"Same thing you've been doing. Defend S.H.I.E.L.D. to the public, play the hero. Keep the title, handle the politics. I never loved that part, anyway. But when it comes to operations, make no mistake. From now on, I'm calling the shots."
May,Aah.
Daisy,"Hey. Hey, you need help with that?"
May,"Uh, no, it's, uh... It's just a scratch."
Daisy,"Um, Coulson's gathering everyone in the Director's office."
May,I'll see you in there.
Daisy,Are you sure you're okay?
May,Never better.
